"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"ADMINISTRATIVO DE OBRA","SChConsultores Soluciones en Capital Humano","Asistente","Administración - Secretariado","Hace 1 semana ","Para importante Planta de Tratamiento de Residuos Solidos Industriales se requiere administrativo de Obra, 44 horas semanales, de lunes a sabados y trabaja ...","https://trabajo.gallito.com.uy/anuncio/administrativo-de-obra-yr3va","montevideo",2019-10-17 16:10:35
"ADMINISTRATIVO","EMPRESA DE COMERCIO EXTERIOR & LOGISTICA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Importante Agente de Cargas, busca sumar a su personal un candidato al área de customer service. 
Requisitos:
- Formación en Comercio Exterior, Negocios In ...","https://trabajo.gallito.com.uy/anuncio/administrativo-e5jqj","montevideo",2019-10-17 16:10:35
"VENDEDOR DE PRIMERA","FARMACIAS PARIS","Auxiliar","Atención al cliente","Hace 1 semana ","ATENCION A MOSTRADOR Y TAREAS ADMINISTRATIVAS HORARIO CORTADO, ATENDER DE FORMA AMABLE","https://trabajo.gallito.com.uy/anuncio/vendedor-de-primera-3t9r8","montevideo",2019-10-17 16:10:35
"DELIVERY CON MOTO PARA POCITOS","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Se necesita DELIVERY con MOTO, para la ZONA de POCITOS. Requisitos, tener experiencia previa en reparto de comida y conocer muy bien las calles de la zona. ...","https://trabajo.gallito.com.uy/anuncio/delivery-con-moto-para-pocitos-3bypt","montevideo",2019-10-17 16:10:35
"DESARROLLADOR/PROGRAMADOR WEB","","Analista","Tecnologías de la información","Hace 1 semana ","Buscamos personas con conocimientos en las tecnologías mencionadas a continuación con gran deseo de aprender y crecer junto a un excelente equipo de trabaj ...","https://trabajo.gallito.com.uy/anuncio/desarrollador-programador-web-mmuh4","montevideo",2019-10-17 16:10:35
"AYUDANTE","Empresa","Auxiliar","Producción","Hace 1 semana "," SUITERM Solicita: Para instalaciones y service de aire acondicionado

 y calefacción, en Montevideo y/o Maldonado. -	Ayudante Carné de salud al día. Edad: ...","https://trabajo.gallito.com.uy/anuncio/ayudante-76tmu","montevideo",2019-10-17 16:10:35
"DEPILADORA SIST. ESPAÑOL","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Atención de clientas en Depilación con Cera Sistema Español (excluyente).
Que sea responsable, puntual, con buena presencia y sepa trabajar en equipo.
Brin ...","https://trabajo.gallito.com.uy/anuncio/depiladora-sist-espanol-dp9ph","montevideo",2019-10-17 16:10:35
"SUPERVISOR DE INGLES PARA SECUNDARIA - ST. PATRICK´S COLLEGE","AUREN","Profesional","Educación - Recreación - Deportes","Hace 1 semana ","Será responsable de: Coordinar los cursos de inglés de educación media, planificar y realizar seguimiento del trabajo realizado por el equipo docente, gest ...","https://trabajo.gallito.com.uy/anuncio/supervisor-de-ingles-para-secundaria-h9ejv","montevideo",2019-10-17 16:10:35
"DISTRIBUIDORES","Empresa","Auxiliar","Logística - Distribución","Hace 1 semana "," Distribuidores 

Para zonas en Montevideo e Interior



Requisitos

Depósito

Capital de Giro

Vehículo Apropiado

Cuenta Bancaria

Referencias Comerciale ...","https://trabajo.gallito.com.uy/anuncio/distribuidores-vapr5","montevideo",2019-10-17 16:10:35
"ADMINISTRATIVO CONTABLE","Empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Empresa busca administrativa para tareas tales como facturación, ingreso de datos, conciliaciones bancarias, pago a proveedores.
Preferentemente que tenga  ...","https://trabajo.gallito.com.uy/anuncio/administrativo-contable-45e9y","montevideo",2019-10-17 16:10:35
"PRESUPUESTISTA - ADMINISTRATIVO DE PRODUCCIÓN.","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 1 semana ","Se busca cubrir un cargo de presupuestista para imprenta con las siguientes funciones:
Ingreso y corrección de órdenes de trabajo.
Colaborar con cálculo de ...","https://trabajo.gallito.com.uy/anuncio/presupuestista-administrativo-de-produccion-899a4","montevideo",2019-10-17 16:10:35
"ENCARGADO/A DE RRHH","Constructora de gran porte","Supervisor / Encargado","Recursos Humanos","Hace 1 semana "," 

Constructora de gran porte selecciona:



Encargado/a de RRHH. 



Experiencia en constructoras, sueldos, nominas, altas/bajas de obra, personal a cargo ...","https://trabajo.gallito.com.uy/anuncio/encargado-a-de-rrhh-shngu","montevideo",2019-10-17 16:10:35
"ENCARGADO PARA SUPERVISAR","EMPRESA","Auxiliar","Salud","Hace 1 semana ","Supervisor/a para el área de la salud.

Zona: Ciudad vieja
6 jornales, 8 horas diarias.
Horario posible: de 15 a 23 hs. ENCARGADO con personal a cargo para ...","https://trabajo.gallito.com.uy/anuncio/encargado-para-supervisar-6asz4","montevideo",2019-10-17 16:10:35
"VENDEDORES PARA FERRETERÍA Y PINTURERÍA - MOSTRADOR Y WEB","IMPORTANTE EMPRESA RUBRO FERRETERO","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana "," OFRECEMOS: 

Sueldo Fijo +  Comisión por ventas. 

Horario a convenir. 

Ingreso programado. 

Llamado sin límite de edad. 

Estabilidad laboral. 

Buen a ...","https://trabajo.gallito.com.uy/anuncio/vendedores-para-ferreteria-y-pintureria-mostrador-y-web-ryp9y","montevideo",2019-10-17 16:10:35
"DELIVERY CON MOTO PARA CARRASCO Y BARRA DE CARRASCO","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 1 semana ","Se necesita delivery con MOTO para reparto de comida en las zonas de Parque Miramar, Barra de Carrasco y Paso Carrasco. Es necesario que conozca la zona, s ...","https://trabajo.gallito.com.uy/anuncio/delivery-con-moto-para-carrasco-y-barra-de-carrasco-8rnra","montevideo",2019-10-17 16:10:35
"INGENIERO AGRÓNOMO","Importante Empresa Exportadora","Profesional","Agroindustria","Hace 1 semana "," Selecciona para su planta de empaque de citrus en Salto 

Ingeniero Agrónomo o similar.

Requisitos excluyentes:

Experiencia comprobada, residencia en Sa ...","https://trabajo.gallito.com.uy/anuncio/ingeniero-agronomo-vnnds","montevideo",2019-10-17 16:10:35
"PEON PARA DEPOSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 semana ","Distribuidora selecciona personal para el area de logistica.

Tareas:
Armado de pedidos
Carga/descarga
Mantenimiento y orden de deposito Es indispensable c ...","https://trabajo.gallito.com.uy/anuncio/peon-para-deposito-auj5u","montevideo",2019-10-17 16:10:35
"TÉCNICO EN CERRAJERÍA DE AUTOS PARA URGENCIAS","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 semana ","Empresa orientada a la seguridad de empresas, casas y autos incorpora cerrajero especializado en carácter de asociado para atender llamadas varias.
Debe co ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-cerrajeria-de-autos-para-urgencias-6ze6z","montevideo",2019-10-17 16:10:35
"CHOFER","Empresa","Peon","Servicios - Oficios","Hace 1 semana "," Buscamos chofer profesional de familia, con alta vocación

de servicio, para manejo de auto particula



Requisitos:

Libreta de conducir profesional.

Ex ...","https://trabajo.gallito.com.uy/anuncio/chofer-z6nbs","montevideo",2019-10-17 16:10:35
"VENDEDORA","Saludablemente Vos","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Se buscan Vendedoras jovenes.
Entre 18 y 25 años. 
Horario Full-Time o Part-Time
Ganancias Diarias
Cheques Quincenales
Bonos 
Viajes Internacionales Respon ...","https://trabajo.gallito.com.uy/anuncio/vendedora-8445b","montevideo",2019-10-17 16:10:35
"VENDEDORA","MYGNS","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Se necesitan jóvenes comprometidas. 
Horario Full-Time o Part-Time
Ganancias Diarias
Cheques Quincenales
Bonos 
Viajes Internacionales Buena Presencia.
Din ...","https://trabajo.gallito.com.uy/anuncio/vendedora-nzzrz","montevideo",2019-10-17 16:10:35
"JEFE DE COORDINACIÓN","Alcance Servicio de Compañía","Supervisor / Encargado","Teleoperadores - Call Center","Hace 1 semana ","Somos una empresa con 23 años de experiencia en acompañar, con más de 50.000 socios que confían en nosotros y en esta oportunidad buscamos un colaborador p ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-coordinacion-jbmmz","montevideo",2019-10-17 16:10:35
"VENDEDORES - CON O SIN EXPERIENCIA","Importante empresa de ventas a nivel internacional","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Venta de productos, cuidado de cartera de clientes Cédula de identidad vigente (NO PASAPORTE) 
18 a 33 años 
Buena presencia
Buen trato con el público 
Pun ...","https://trabajo.gallito.com.uy/anuncio/vendedores-con-o-sin-experiencia-g5s4z","montevideo",2019-10-17 16:10:35
"DESARROLLADOR SENIOR PHP Ó DRUPAL","Kadabra IT","Analista","Tecnologías de la información","Hace 2 semanas ","Kadabra IT busca desarrollador PHP con experiencia para incorporarse al equipo de trabajo. 
El proyecto abarca la construcción e implantación de más de 100 ...","https://trabajo.gallito.com.uy/anuncio/desarrollador-senior-php-o-drupal-88t59","montevideo",2019-10-17 16:10:35
"CHOFER DE SEMIRREMOLQUE","Empresa de transporte de carga","Peon","Servicios - Oficios","Hace 2 semanas ","CHOFER PARA SEMIRREMOLQUE SIN LIMITE DE CARGA
Requisitos excluyentes: 3 años en planilla de empresa profesional de carga y curso de ISEV o CEPA aprobado.
S ...","https://trabajo.gallito.com.uy/anuncio/chofer-de-semirremolque-zqe7p","montevideo",2019-10-17 16:10:35
"TÉCNICO EN ELECTRÓNICA","Schneider Electrónica","Técnico / Especialista","Tecnologías de la información","Hace 2 semanas ","Buscamos TECNICO EN ELECTRONICA
Enfocado en la reparación de mainboards
Se ofrece: salario acorde, funciones de lunes a viernes en local céntrico Excluyent ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-electronica-bus82","montevideo",2019-10-17 16:10:35
"ANALISTA DE IT","Montes del Plata","Analista","Tecnologías de la información","Hace 2 semanas ","Desde este rol colaborarás en la ejecución de proyectos que conforman el portafolio del área. Serás parte del equipo de referentes de IT para las áreas de  ...","https://trabajo.gallito.com.uy/anuncio/analista-de-it-t7y8d","montevideo",2019-10-17 16:10:35
"PASANTE EN A&C CONSTRUCTORA","","Pasante","Trabajo Social – Pasantías","Hace 2 semanas ","Apoyo a distintas áreas de la empresa 
Muy buena experiencia para adquirir conocimientos del funcionamiento integral de una constructora en todas las áreas ...","https://trabajo.gallito.com.uy/anuncio/pasante-en-a-c-constructora-danud","montevideo",2019-10-17 16:10:35
"PRESUPUESTADOR PARA A&C CONSTRUCTORA","","Profesional","Construcción - Arquitectura","Hace 2 semanas ","Cotizar obras de Construcción en Licitaciones publicas y privadas. Metrajes, visitas a obra, relacionamiento con clientes. SELECCIONAMOS 1 PRESUPUESTADOR D ...","https://trabajo.gallito.com.uy/anuncio/presupuestador-para-a-c-constructora-tusnb","montevideo",2019-10-17 16:10:35
"MECÁNICO AGRÍCOLA Y/O VIAL PARA EMPRESA LÍDER DEL SECTOR AGRÍCOLA.","  ","Técnico / Especialista","Producción","Hace 2 semanas ","Para las Sucursales ubicadas en : Salto, Paysandú,  Young, Durazno y Varela.

- Mantenimiento mecánico de maquinaria agrícola y/o vial.
- Confección de doc ...","https://trabajo.gallito.com.uy/anuncio/mecanico-agricola-y-o-vial-para-empresa-lider-del-sector-agricola-jh49m","montevideo",2019-10-17 16:10:35
"ADMINISTRATIVO PARA LIQUIDAR SUELDOS","EMPRESA","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Liquidación de sueldos (construcción e industria y comercio) de más de 1000 empleados.
Programa utilizado: GNS. Administrativo para liquidar sueldos.
Lunes ...","https://trabajo.gallito.com.uy/anuncio/administrativo-para-liquidar-sueldos-s8jjq","montevideo",2019-10-17 16:10:35
"DELIVERY","","Auxiliar","Cadetería - Cobranzas","Hace 2 semanas ","Se necesita CADETE CON MOTO (ambos sexo) para casa de comidas en ZONA POCITOS Y ALREDEDORES ( conocimiento en calles excluyente ).El horario de 20 horas a  ...","https://trabajo.gallito.com.uy/anuncio/delivery-hydvd","montevideo",2019-10-17 16:10:35
"MEDIO OFICIAL ELECTRICISTA","Importante empresa de Plaza","Técnico / Especialista","Construcción - Arquitectura","Hace 2 semanas ","Funciones y responsabilidades- Objetivos generales del puesto

Formará parte del equipo técnico, siendo el objetivo principal asistir en trabajos de montaj ...","https://trabajo.gallito.com.uy/anuncio/medio-oficial-electricista-5mqzv","montevideo",2019-10-17 16:10:35
"AUXILIAR ADMINISTRATIVO - CONTABLE","Importante empresa","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Auxiliar administrativo contable para desempeñar las  tareas detalladas en el campo responsabilidades en importante empresa así como  en estudio contable.  ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-rrv7m","montevideo",2019-10-17 16:10:35
"CHOFER PARA TAXÍMETRO 6.30 A 14.30 O 15.00 A 23.00","TAXI","Oficial","Servicios - Oficios","Hace 2 semanas ","Funciones y responsabilidades. 

Mayor de 35 años, licencia categoría E DE MONTEVIDEO, experiencia en conducción profesional, conocimientos básicos de mant ...","https://trabajo.gallito.com.uy/anuncio/chofer-para-taximetro-6-30-a-14-30-o-15-00-a-23-00-nzzpb","montevideo",2019-10-17 16:10:35
"SEÑORA ACOMPAÑANTE, ASISTENTE, CUIDADORA, PARA SEÑORA MAYOR QUE NO SE MOVILIZA POR SUS PROPIOS MEDIOS.","Familia González","Auxiliar","Salud","Hace 2 semanas ","Acompañar y atender a señora mayor en domicilio. Cambiarle los pañales, higienizar, ayudar a moverse, levantarse, sentarse, usar silla de ruedas, dar de co ...","https://trabajo.gallito.com.uy/anuncio/senora-acompanante-asistente-cuidadora-para-senora-mayor-que-no-se-moviliza-por-sus-medios-tdqu2","montevideo",2019-10-17 16:10:35
"GUARDIA DE SEGURIDAD","Importante empresa de Seguridad","Auxiliar","Seguridad - Vigilancia","Hace 2 semanas ","Personal eventual, con ganas de trabajar, disponibilidad y compromiso. Se valora experiencia, no excluyente. IMPORTANTE empresa de SEGURIDAD selecciona per ...","https://trabajo.gallito.com.uy/anuncio/guardia-de-seguridad-p565j","montevideo",2019-10-17 16:10:35
"EJECUTIVO COMERCIAL DE SERVICIO FINANCIERO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Ventas de servicios financieros para la región.
Buscamos colaboradores mayores de 45 años, con experiencia comercial. (venta tradicional/venta telefónica)
 ...","https://trabajo.gallito.com.uy/anuncio/ejecutivo-comercial-de-servicio-financiero-bsu8m","montevideo",2019-10-17 16:10:35
"ELABORACIÓN Y ARMADO DE PEDIDOS","chacra bilu","Peon","Producción","Hace 2 semanas ","importante distribuidora de Frutas y Hortalizas 
busca jóvenes para el armado de pedidos y la elaboración de productos procesados para los mas importantes  ...","https://trabajo.gallito.com.uy/anuncio/elaboracion-y-armado-de-pedidos-594hp","montevideo",2019-10-17 16:10:35
"LAVADOR DE AUTOS","Importante empresa","Auxiliar","Servicios - Oficios","Hace 2 semanas ","Nos orientamos a la búsqueda de personas responsables, proactivas y con marcado perfil orientado al cliente,para estación de servicio ubicada en zona CARRA ...","https://trabajo.gallito.com.uy/anuncio/lavador-de-autos-ahgmd","montevideo",2019-10-17 16:10:35
"PANADERO","reconocido supermercado","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","se necesita panadero  con experiencia y conocimientos en el rubro. el postulante debe tener experiencia  panaderia demostrable para ejercer su rol en este  ...","https://trabajo.gallito.com.uy/anuncio/panadero-gn7u9","montevideo",2019-10-17 16:10:35
"DISTRIBUIDOR DE PUBLICIDAD (EN VÍA PÚBLICA Y ON LINE)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 2 semanas ","Se incorporan personas para distribuir publicidad - folletos, volantes, carteles, afiches- en distintos puntos en forma presencial y también  difusión on l ...","https://trabajo.gallito.com.uy/anuncio/distribuidor-de-publicidad-767yq","montevideo",2019-10-17 16:10:35
"VENTAS","YPA Company","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Buscamos vendedores/as entre 18 y 28 años.
C.I vigente. (NO PASAPORTE)
Buena presencia con postura de negocio.
Buen trato con el publico.
Manejo de objecio ...","https://trabajo.gallito.com.uy/anuncio/ventas-n23uq","montevideo",2019-10-17 16:10:35
"VENDEDORAS EMPRENDEDORAS","Equipo IV","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Jóvenes de 18 a 33 años
Vendedoras Emprendedoras
Pro activas
Con o sin experiencia en venta
Capacitaciones constantes
Ganancias diarias, quincenales y bono ...","https://trabajo.gallito.com.uy/anuncio/vendedoras-emprendedoras-d2rzb","montevideo",2019-10-17 16:10:35
"PARRILLERO","KLAU SA","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 2 semanas ","Estar a cargo de la parrilla de importante restorant. Estar a cargo de la parrilla de importante restorant.","https://trabajo.gallito.com.uy/anuncio/parrillero-mzapn","montevideo",2019-10-17 16:10:35
"EJECUTIVO COMERCIAL DE SERVICIO FINANCIERO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Venta de servicios financieros para la región.
Sueldo base + bonos. Venta de servicios financieros","https://trabajo.gallito.com.uy/anuncio/ejecutivo-comercial-de-servicio-financiero-rgapj","montevideo",2019-10-17 16:10:35
"AUXILIAR DE LOGÍSTICA Y ADMINISTRACIÓN","Importante empresa","Asistente","Logística - Distribución","Hace 2 semanas ","Auxiliar de logística y administración.
Estará encargado de hacer control de stock, organizar la mercadería entrante, supervisar las estivas de mercadería, ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-logistica-y-administracion-e95vt","montevideo",2019-10-17 16:10:35
"SOLICITAMOS VENDEDORES/AS JÓVENES EN MONTEVIDEO","Más salud mejor bienestar","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Buscamos vendedores/as entre 18 y 28 años.
C.I vigente (NO PASAPORTE)
Buena presencia con postura de negocio.
Buen trato con el público.
Manejo de objecion ...","https://trabajo.gallito.com.uy/anuncio/solicitamos-vendedores-as-jovenes-en-montevideo-s7d2a","montevideo",2019-10-17 16:10:35
"VENDEDOR/A PARA SHOPPING","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas ","Estamos seleccionando vendedores para nuestro local del shopping.
Es indispensable tener al menos ¡3 años de experiencia en ventas!
Se valora experiencia e ...","https://trabajo.gallito.com.uy/anuncio/vendedor-a-para-shopping-dsnjm","montevideo",2019-10-17 16:10:35
"AUXILIAR PARA LIQUIDACIÓN DE SUELDOS","Estudio Contable","Auxiliar","Recursos Humanos","Hace 2 semanas ","La funciones a realizar son todas las referentes a las liquidaciones de sueldos tanto de mensuales como de jornaleros, altas, bajas y modificaciones en bps ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-para-liquidacion-de-sueldos-j2898","montevideo",2019-10-17 16:10:35
"AUXILIAR CONTABLE ADMINISTRATIVA - EXCLUYENTE EXPERIENCIA EN ESTUDIOS CONTABLES","LVAC","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Requisitos
Experiencia (excluyente) en Estudios Contables o Consultoras en registraciones contables, atención al cliente, tareas administrativas y trámites ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-contable-administrativa-excluyente-experiencia-en-estudios-contables-yz85p","montevideo",2019-10-17 16:10:35
"PRODUCTOR DE MODA SR","PARISIEN","Otros","Arte - Diseño - Comunicación","Hace 2 semanas ","Si te interesa la moda, estás sumergida/o en la era digital y querés ser parte de una de las empresas de Retail más importante de nuestro país, ¡ésta oport ...","https://trabajo.gallito.com.uy/anuncio/productor-de-moda-sr-n6zt5","montevideo",2019-10-17 16:10:35
"CONVOCATORIA A VENDEDORES","IMPORTANTE EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," Convocamos a vendedores con experiencia para integrar nuestra plataforma de ventas telefónicas.



Ofrecemos la posibilidad de combinar la vida laboral co ...","https://trabajo.gallito.com.uy/anuncio/convocatoria-a-vendedores-3zuhr","montevideo",2019-10-17 16:10:35
"VENDEDOR PARA CALL CENTER","","Auxiliar","Teleoperadores - Call Center","Hace 2 semanas ","Buscamos vendedores telefónicos para el rubro telefonía movil. Valoraremos buena dicción, buen desempeño por objetivos, experiencia en puesto comercial may ...","https://trabajo.gallito.com.uy/anuncio/vendedor-para-call-center-d7bb2","montevideo",2019-10-17 16:10:35
"REPRESENTATE","Escritorio Rural","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," En zona Norte del país.","https://trabajo.gallito.com.uy/anuncio/representate-4smr4","montevideo",2019-10-17 16:10:35
"ATENCIÓN AL CLIENTE Y VENTAS","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 2 semanas ","Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganancias diaria ...","https://trabajo.gallito.com.uy/anuncio/atencion-al-cliente-y-ventas-9ht7s","montevideo",2019-10-17 16:10:35
"SUPERVISORA DE LIMPIEZA","Importante empresa","Supervisor / Encargado","Producción","Hace 2 semanas ","Buscamos
SUPERVISORA de LIMPIEZA
Para EMPRENDIMIENTO en el sector GASTRONOMICO  
El cargo implica:
La supervisión del personal de limpieza para lograr cump ...","https://trabajo.gallito.com.uy/anuncio/supervisora-de-limpieza-ubp24","montevideo",2019-10-17 16:10:35
"CHOFER PARA TAXI","Importante empresa","Peon","Servicios - Oficios","Hace 2 semanas ","Chofer para Taxi, con o sin experiencia en el rubro.
Conductor con libreta categoria E. Busco una persona responsable, con ganas de trabajar, honesto para  ...","https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-85t5u","montevideo",2019-10-17 16:10:35
"EMPLEADA DOMESTICA PARA CASA DE FAMILIA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 2 semanas ","Domestica para casa de familia (35 a 45 años). Trabajo mensual de lunes a viernes
Tareas de limpieza y cocina (excluyente). Presentar curriculum completo c ...","https://trabajo.gallito.com.uy/anuncio/empleada-domestica-para-casa-de-familia-j3zn7","montevideo",2019-10-17 16:10:35
"VENDEDORA","Salud bienestar y calidad de vida ","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Se necesitan vendedoras jovenes comprometidas, con o sin experiencia.
Con deseo de superarse tanto en lo laboral como personal Comprometido 
Responsable
Di ...","https://trabajo.gallito.com.uy/anuncio/vendedora-y4b3j","montevideo",2019-10-17 16:10:35
"VENDEDORA","MYGNS","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Se buscan Vendedoras jovenes. 
Horario Full-Time o Part-Time
Ganancias Diarias
Cheques Quincenales
Bonos 
Viajes Internacionales Responsables y Comprometid ...","https://trabajo.gallito.com.uy/anuncio/vendedora-zgp7h","montevideo",2019-10-17 16:10:35
"CADETE CON MOTO","","Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","Se NECESITA cadete con moto en buen estado, con licencia de conducir, soa vigente, para restaurantes y pizzerias; zona PRADO , LA COMERCIAL, LA BLANQUEDA,  ...","https://trabajo.gallito.com.uy/anuncio/cadete-con-moto-q953p","montevideo",2019-10-17 16:10:35
"VENDEDOR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","El cargo implica:
Venta directa de diversos artículos a comercios dentro del rubro juguetería y artículos plásticos de uso doméstico. Seguimiento, control  ...","https://trabajo.gallito.com.uy/anuncio/vendedor-gbbe7","montevideo",2019-10-17 16:10:35
"ASESOR DE BIENESTAR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Asesoramiento en buenos hábitos Emprendimiento independiente","https://trabajo.gallito.com.uy/anuncio/asesor-de-bienestar-bjqhe","montevideo",2019-10-17 16:10:35
"DOMÉSTICA CON CAMA, NO FUMADORA, CON EXPERIENCIA COMPROBADA","MSG","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Doméstica con cama
NO FUMADORA
De 40 a 52 años
Sin hijos menores de 14 años a cargo
Con buenos y adecuados hábitos personales
Prolija, organizada, con expe ...","https://trabajo.gallito.com.uy/anuncio/domestica-con-cama-no-fumadora-con-experiencia-comprobada-a9eqt","montevideo",2019-10-17 16:10:35
"MAESTROS PARA JARDÍN Y EXTENSIÓN ESCOLAR","Aebu","Profesional","Educación - Recreación - Deportes","Hace 3 semanas "," SOLICITA



MAESTROS PARA JARDÍN Y EXTENSIÓN ESCOLAR



Características del cargo: Maestro Auxiliar de Jardín y/o de Extensión Escolar.



Requisitos: 


 ...","https://trabajo.gallito.com.uy/anuncio/maestros-para-jardin-y-extension-escolar-44rqn","montevideo",2019-10-17 16:10:35
"MEDICO RESIDENTE - SUPLENTE","EMERGENCIA UNO","Profesional","Salud","Hace 3 semanas "," 

A SU STAFF DE PROFESIONALES DE LA ORGANIZACIÓN.



LAS RESPONSABILIDADES QUE EL PUESTO IMPLICA, REFIEREN AL 



DESEMPEÑO PROFESIONAL EN UNIDADES DE URG ...","https://trabajo.gallito.com.uy/anuncio/medico-residente-suplente-ashr7","montevideo",2019-10-17 16:10:35
"ACCOUNT MANAGER","CONVIXION","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","¿Te gusta vender?
¿Te desafía fidelizar a tus clientes y generar nuevos?
¡Te proponemos sumarte a nuestro equipo de ventas para que puedas hacerlo!
Si cont ...","https://trabajo.gallito.com.uy/anuncio/account-manager-dudp9","montevideo",2019-10-17 16:10:35
"MAESTRA EDUCACIÓN PRIMARIA","Colegio Gandhi","Profesional","Educación - Recreación - Deportes","Hace 3 semanas ","Se solicita aspirante a Maestra/o recibida sin previas para Colegio Privado en la zona del prado. 
 Se solicita aspirante a Maestra/o recibida sin previas  ...","https://trabajo.gallito.com.uy/anuncio/maestra-educacion-primaria-s6gsg","montevideo",2019-10-17 16:10:35
"AUXILIAR ADMINISTRATIVO PARA LIQUIDACIÓN DE SUELDOS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","AUXILIAR PARA LIQUIDACIÓN DE SUELDOS en estudio contable, entre sus tareas además se encuentra  confección de formularios para organismo públicos, trámites ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-para-liquidacion-de-sueldos-vp395","montevideo",2019-10-17 16:10:35
"TÉCNICO EN INSTRUMENTACIÓN Y CONTROL","Rewo Uruguay","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","Técnico de Servicio / Instrumentación & Control industrial para empresa de automatización.
Sera necesario contar con estudios de electrónica, electrotecnia ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-instrumentacion-y-control-44795","montevideo",2019-10-17 16:10:35
"TAREAS VARIAS PARA IMPORTADORA","SELDIR S.A","Auxiliar","Logística - Distribución","Hace 3 semanas ","*Recepcion, control y descarga de Mercaderia a deposito verificando calidad en caso que fuere necesario.
*Armado de Pedidos
*Conteo de Mercaderia
*Armado d ...","https://trabajo.gallito.com.uy/anuncio/tareas-varias-para-importadora-pmta2","montevideo",2019-10-17 16:10:35
"COORDINADOR DE PROYECTOS DE INVESTIGACIÓN","MjobO","Profesional","Trabajo Social – Pasantías","Hace 3 semanas ","• Planificación de proyectos.
• Diseño de la investigación.
• Coordinación y supervisión del equipo.
• Contacto directo con clientes.
• Elaboración y prese ...","https://trabajo.gallito.com.uy/anuncio/coordinador-de-proyectos-de-investigacion-rvhrb","montevideo",2019-10-17 16:10:35
"VENDEDOR INTERIOR","IMPORTADORA","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","VENTAS, COBRANZA Y ASESORAMIENTO A LOS CLIENTES EN EL RUBRO DE REPUESTOS DE MOTOS Y BICICLETAS. CUMPLIR CON LAS METAS ESTIPULADAS POR LA EMPRESA.  
ES EXCL ...","https://trabajo.gallito.com.uy/anuncio/vendedor-interior-87en8","montevideo",2019-10-17 16:10:35
