"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Programador De Aplicaciones MOVILES (IOS / ANDROID)","www.buscojobs.com.uy/programador-de-aplicaciones-moviles-ios-android-ID-170855",2019-07-20 07:51:20,"(Confidencial)","Montevideo","Montevideo","Análisis de Sistemas",1,"Completa","Programador experto De Aplicaciones MÓVILES (IOS / ANDROID), para la evolución y el mantenimiento de sistemas propios.Seleccionamos programadores para nuestro departamento de desarrollo e investigación de software.Trabajo estable y a largo plazo.Buscamos personas comprometidas con el trabajo, responsables y con iniciativa. Buen ambiente laboral.*Competencias: Iniciativa, Trabajo en equipo, Relaciones Interpersonales, Creatividad, Comunicación, Negociación, Servicio al cliente. *Indispensable: Proactivo, Buena actitud, Capacidad de Análisis, Facilidad de aprendizaje.Conocimientos - Fluido en Android, IOS, PHP y SQL- Entusiasta de Open Source Se valorara conocimiento en herramientas de gestión de procesos.Si bien la experiencia es valiosa, estamos más interesados en su actitud, su capacidad para resolver problemas, su deseo de mantenerse al día, mejorar y crear software.Ofrecemos proyectos desafiantes, un espacio de laboratorios, un excelente ambiente de trabajo, remuneración competitiva y la oportunidad de aprender de código abierto en increíbles tecnologías de última generación. Informar sus expectativas de ingresos.","Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Business Intelligence (BI) / DataWarehousing
										Tecnologías de la Información / Gestión de Proyectos
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Testing de Sistemas
										Tecnologías de la Información / Desarrollo
										Tecnologías de la Información / Aplicaciones para Celular
										Tecnologías de la Información / Desarrollador iOS
										Tecnologías de la Información / Android
								","
					
						
							
							
							Conocimientos: 
							
								PHP
										SQL
										MySQL
										Android
										iOS
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-06-20,"jueves"
"Programador experto en PHP y SQL","www.buscojobs.com.uy/programador-experto-en-php-y-sql-ID-170854",2019-07-20 07:51:20,"(Confidencial)","Montevideo","Montevideo","Administración de Base de datos",3,"Completa","Programador experto en PHP, para la evolución y el mantenimiento de sistemas propios.Seleccionamos programadores para nuestro departamento de desarrollo e investigación de software.Trabajo estable y a largo plazo.Buscamos personas comprometidas con el trabajo, responsables y con iniciativa. Buen ambiente laboral.*Competencias: Iniciativa, Trabajo en equipo, Relaciones Interpersonales, Creatividad, Comunicación, Negociación, Servicio al cliente. *Indispensable: Proactivo, Buena actitud, Capacidad de Análisis, Facilidad de aprendizaje.Conocimientos - Fluido en PHP y SQL- Entusiasta de Open Source Se valorara conocimiento en herramientas de gestión de procesos.Si bien la experiencia es valiosa, estamos más interesados en su actitud, su capacidad para resolver problemas, su deseo de mantenerse al día, mejorar y crear software.Ofrecemos proyectos desafiantes, un espacio de laboratorios, un excelente ambiente de trabajo, remuneración competitiva y la oportunidad de aprender de código abierto en increíbles tecnologías de última generación. Informar sus expectativas de ingresos.","Tecnologías de la Información / Administración de Base de datos
										Tecnologías de la Información / ERP/CRM
										Tecnologías de la Información / Gestión de Proyectos
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Testing de Sistemas
										Tecnologías de la Información / Desarrollo
										Tecnologías de la Información / Aplicaciones para Celular
										Tecnologías de la Información / Desarrollador iOS
										Tecnologías de la Información / Android
								","
					
						
							
							
							Conocimientos: 
							
								PHP
										SQL
										MySQL
										Android
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-06-20,"jueves"
"Encargado de Locales","www.buscojobs.com.uy/encargado-de-locales-ID-170853",2019-07-20 07:51:20,"Curbelo & Cianci Consultores","Montevideo","Montevideo","Comercial / Ventas",NA,"Completa","La Persona Dirigimos la búsqueda a persona con experiencia en supervisión de locales comerciales, valorándose la misma en el rubro gastronómico.Requerimos estudios afines a carreras comerciales y/o administración.Deberá poseer locomoción propia (excluyente)Persona comprometida, con orientación al cliente, habilidades de trabajo en equipo, capacidad de negociación y liderazgo, así como de correcta administración y gestión de negocio.ResponsabilidadesTendrá la responsabilidad de velar por la eficiencia de los negocios, visitar los distintos locales comerciales, analizar la gestión, el personal a cargo, aspectos administrativos de stocks de mercadería y proveedores, entre otros.La EmpresaImplica la posibilidad de incorporarse a empresa gastronómica en pleno proceso de expansión, con excelente ambiente laboral y remuneración competitiva para el mercado.","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
								","
					
						
							
							
							Conocimientos: 
							
								Cocina 
										Administración
										Supervisión
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-06-20,"jueves"
"Técnica en Depilación láser Soprano","www.buscojobs.com.uy/tecnica-en-depilacion-laser-soprano-ID-170850",2019-07-20 07:51:20,"(Confidencial)","Montevideo","Montevideo","Medicina",NA,"Medio turno tarde","Buscamos chica pro activa, simpática, responsable  para cargo de Técnica en depilación láser Soprano para Clínica Médico Estética en Pocitos.  No es imprescindible tener conocimientos previos pero se valorará experiencia en el rubro y atención al cliente.Fundamental disponibilidad en los horarios mencionados : L a V 16 a 21 y Sábados de 12 a 17.Salario nominal aprox $18.000","Salud / Medicina
								","
					
						
							
							
							Conocimientos: 
							
								Depilación 
										Masaje 
										Enfermería
										Medicina
										Nutrición
										Cosmetología Médica
										Auxiliar en Enfermería
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 20 Hasta 36 Años
						

						
					
					
				",2019-05-21,"martes"
"Administrador de TI","www.buscojobs.com.uy/administrador-de-ti-ID-170830",2019-07-20 07:51:20,"Nublit",NA,"Montevideo","Administración / Instalación de Redes",NA,"Completa","Buscamos incorporar a nuestro equipo de trabajo un profesional dinámico, proactivo, responsable y con muchas ganas de aprender nuevas tecnologías. Nos caracteriza una forma de trabajo ágil y colaborativa, en donde cada integrante del equipo desarrolla capacidades profesionales que lo impulsan a seguir creciendo. Es una gran oportunidad para incorporarse a una empresa innovadora, que invierte en capacitación y con un excelente ambiente laboral.Principales tareas:- Investigación y desarrollo- Administración en forma proactiva de sistemas de producción en la nube basados en Linux y Windows- Ejecución de cambios programados- Atención y resolución de incidentes- Monitoreo y respaldo de los ambientes- Implementación de medidas de seguridad y resguardo de la informaciónRequisitos excluyentes:- Experiencia en Linux- Conocimiento en redesValoramos:- Autonomía- Capacidad para trabajar en equipo- Manejo fluído de inglés- Experiencia en Ansible, AWS, Microsoft Azure, metodología DevOps y herramientas Opensource- Experiencia en bases de datos- Experiencia en Python","Tecnologías de la Información / Administración / Instalación de Redes
										Tecnologías de la Información / Sistemas Operativos
								","
					
						
							
							
							Conocimientos: 
							
								Administración de Redes
										Linux
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 50 Años
						

						
					
					
				",2019-04-21,"domingo"
"Administrativo de Finanzas","www.buscojobs.com.uy/administrativo-de-finanzas-ID-170843",2019-07-20 07:51:20,"Adecco","Montevideo","Montevideo","Contaduría",NA,"Completa","Responsabilidades: •	Ingreso de facturas y relacionamiento con proveedores •	Soporte a empleados en rendición de gastos y facturación •	Responsable por la relación con proveedores de finanzas (factura electrónica, notaria, etc)•	Soporte administrativo en procesos bancarios •	Apoyo administrativo al equipo (gestión de firmas, documentos, etc)Requisitos: •	Formación estudiante avanzado de Facultad Ciencias económicas.•	Experiencia previa en tareas finanzas en general en empresas de mediano a gran porte •	Ingles avanzado•	Dominio de herramientas informáticas (Excel – Indispensable) •	Proactividad y nivel de experiencia que le permita desenvolverse de forma independiente. •	Capacidad de trabajo bajo presión. ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA! APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOS El compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-04-21,"domingo"
"Merchandiser para San Jose / Canelones (Suplencia)","www.buscojobs.com.uy/merchandiser-para-san-jose-canelones-suplencia-ID-170842",2019-07-20 07:51:20,"Adecco","Canelones","Canelones","Merchandiser",NA,"Completa","Estamos buscando Merchandiser para incorporarse de forma temporal como personal de Adecco, en reconocida empresa de consumo masivo. Principales responsabilidades:• Se encargará de reponer productos de la empresa según una ruta asignada (Santa Lucia, San Jose, Canelones Centro)• Controlará los vencimientos, el stock, mantendrá en condiciones las áreas de exhibición.• Completar formularios de sugerencias en función de las necesidades de cada local Se valorarán candidatos con conocimientos en:• Formación en ventas / marketing• Dominio de herramientas informáticas  Los requisitos: • Bachillerato completo.• Experiencia previa en tareas de merchandising y/o reposición de mercadería.• Carne de salud vigente• Carne de manipulación de alimentos • Disponibilidad horaria full time • Disponibilidad para trabajar de forma temporal (Contrato a término por suplencia 5 dias) ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Comercio – Mercadeo – Ventas / Merchandiser
								","
					
						
							
							
							Conocimientos: 
							
								Merchandising
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-04-21,"domingo"
"Diseñador Gráfico","www.buscojobs.com.uy/disenador-grafico-ID-170839",2019-07-20 07:51:20,"Adecco",NA,"Montevideo","Diseño Gráfico",NA,"Completa","Nos encontramos en búsqueda de un Diseñador Gráfico para importante Centro Comercial.Requisitos:-Experiencia en Diseño Gráfico y Contenido-Dominio de Photoshop e Illustrator -HTML5 -Social Media-Community ManagerHorario de trabajo: lunes a viernes de 9 a 18- Se requiere disponibilidad para realizar guardias de forma ocasionalSe ofrece un salario acorde e interesantes beneficios.¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Diseño – Decoración / Diseño Gráfico
								","
					
						
							
							
							Conocimientos: 
							
								Diseño Gráfico
										HTML
										Community manager
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-04-21,"domingo"
"Communication Analyst Jr","www.buscojobs.com.uy/communication-analyst-jr-ID-170837",2019-07-20 07:51:20,"Alorica ",NA,"Montevideo","Diseño Gráfico",NA,"Completa","We´re looking for candidates to fill a Communication Analyst Jr position in our staff. We’re a multinational Business Process Outsourcing company dedicated to provide world class customer service to our clients. Qualifications & RequirementsEducation: Bachelor or coursing latest year in communications, Publicity and marketing, public relationships.Skills: Excellent communication skills, problem solving, and decision-making abilities. Proficient in social media marketing, employee engagement and event planning. Summary:Responsible for all site contests, recognition ceremonies, events, and communications. This may include planning schedules, buying supplies, creating themes, sending email communications, and posting information to the Website staying committed with the corporative language and image, complying with all policies and procedures relating to job duties.Key Job Responsibilities:• Responsible of internal communication channels. Writing, designing and editing communications subject-matter (billboards, corporative news and emails, internal magazine, etc)• Responsible for relaying social media campaign across site´s other communication channels. • Following and evaluation on every communication action.• Advise and support every corporative communication.• Act as a lead on the Culture Committee and work closely with site director to execute initiatives trough the site. Community initiatives will be determined and delegated to the Site Director.• Engage in the onboarding of the new employees to educate on company culture, incentives and programs.• Reinforce the culture and corporative values.• Capture photos, videos stories, etc.Minimum Education and Experience: • Bachelor or coursing latest year in communications, Publicity and marketing, public relationships.• Experience creating communication strategies capable to reach an entire corporation. • 2 years related experience (exclusive).• Computer skills including Photoshop, Illustrator o Corel and video creation     (exclusive).• Excellent written, diction and oral communication skills must be bilingual in English and Spanish.Must include salary expectations in CV or application.","Diseño – Decoración / Diseño Gráfico
										Arte – Cultura – Comunicación / Comunicación Institucional
										Marketing – Publicidad / RRPP y Eventos
								","
					
						
							
							
							Conocimientos: 
							
								Ciencias de la Comunicación
										Comunicación Interna
										Community manager
										Redes Sociales
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-04-21,"domingo"
"Operario Para Mantenimiento General","www.buscojobs.com.uy/operario-para-mantenimiento-general-ID-170801",2019-07-20 07:51:20,"Frigorifico Matadero Pando","Pando","Canelones","Mantenimiento General",1,"Completa","Seleccionamos operario para nuestro equipo de Mantenimiento. Deberán contar con fuerte vocación de servicio, capacidad de trabajo en equipo, ajuste a procedimientos y normas de seguridad.Se valorará positivamente poseer conocimientos en electricidad, sanitaria y soldadura. Los trabajos implican la realización de mantenimiento general de la","Mantenimiento General / Mantenimiento General
								","
					
						
							
							
							Conocimientos: 
							
								Electricidad
										Soldadura
										Sanitaria
								Estudio Mínimo Necesario: Ciclo Básico Completo
							Edad: Desde 30 Hasta 40 Años
								Sexo: Masculino
						

						
					
					
				",2019-04-21,"domingo"
"SUPERVISOR PARA AREA DE VENDING CON VEHICULO PROPIO","www.buscojobs.com.uy/supervisor-para-area-de-vending-con-vehiculo-propio-ID-170773",2019-07-20 07:51:20,"CAFEMAX","Montevideo","Montevideo","Atención al Cliente",1,"Completa","Importante empresa de servicios de Vending, busca supervisor para incorporar a su equipo de trabajo. Es importante contar con vehiculo propia Tareas a realizar: supervisión del equipo, control de stock, atención al cliente, informes mensuales con evaluación del personal a cargo, encuestas mensuales a clientes, coordinación de rutas y tareas a fines al cargo. Requisitos excluyentes: experiencia con personal a cargo.","Atención al Cliente / Atención al Cliente
										Comercio – Mercadeo – Ventas / Análisis de Negocios
								","
					
						
							
							
							Conocimientos: 
							
								Marketing al consumidor
										Atención al Cliente
										Atención de Postventa
										Microsoft Office
										Logística de ventas
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 30 Hasta 45 Años
						

						
					
					
				",2019-04-21,"domingo"
"DESARROLLADOR JAVA","www.buscojobs.com.uy/desarrollador-java-ID-170835",2019-07-20 07:51:20,"ISA LTDA","Montevideo","Montevideo","Desarrollo",1,"Completa","Estamos buscando un programador para sumarse al equipo como desarrollador web para un proyecto de migración de un importante portal del Estado. Se solicita que tenga  al menos dos años de experiencia en desarrollo java, HTML, Javascript, bases de datos y servidores de aplicaciones.Se valorara que tenga conocimientos en Websphere Portal, JSF y Websphere Application Server.","Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Java
										IBM WebSphere
										Base de datos
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-04-21,"domingo"
"Estudiante de Ciencias Económicas","www.buscojobs.com.uy/estudiante-de-ciencias-economicas-ID-170800",2019-07-20 07:51:20,"Arnaldo C. Castro.","Montevideo","Montevideo","Contaduría",1,"Medio turno mañana","Estudiantes de Ciencias Económicas part timeOrientamos nuestra búsqueda hacia estudiantes avanzados de CC.EE opción Contador.Colaborará en realizar registros contables, conciliación de los estados financieros mensuales y otros asuntos administrativos.Se requiereBuena escolaridadProactividadOrganización y PlanificaciónOrientación a resultadosSe ofreceUna gran oportunidad de integrarse a una empresa de larga trayectoria, en un excelente ambiente laboral. Con posibilidades reales de desarrollo personal y crecimiento profesional.Medio horario.","Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Auxiliar Contable
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 20 Hasta 30 Años
						

						
					
					
				",2019-04-21,"domingo"
"Customer Product Support","www.buscojobs.com.uy/customer-product-support-ID-170833",2019-07-20 07:51:20,"Sabre","Montevideo","Montevideo","Atención al Cliente",NA,"Completa","We are looking for customer-focused candidates who enjoy working with technology and are looking forward to develop their talents.Under direct supervision, responsible for responding to routine customer inquiries regarding functional and technical inquiries related to Sabre products. Analyzes problems using available tools to identify problem area(s) and recommend a solution. Maintains log of problems in accordance with applicable procedures. Monitors and escalates unresolved problems to 2nd and 3rd level support teams, provides status updates to customers.Requirements:Education:High School diploma, University student or graduate.Requirements:Ability to analyze problems, identify root causes and make decisions to solve them.Proficient in using computer software products and working knowledge of Internet usage.Excellent telephone manner and customer service skills.Excellent writing skills, particularly email, to communicate with customers.Professional fluency in written and spoken English Other qualifications - not required - but considered a plus:Experience with travel distribution/reservation systems (Sabre, Galileo, Amadeus),  including understanding the procedures related to the reservation, ticketing and fulfillment of travel bookings, Contact Center and /or telemarketing experience,                                 Experience working at a travel agency and/or airline reservation or other travel industry provider,Travel industry knowledgeFluency in written and spoken PortugueseThis job posting comprises the law No 19691 and its decree No 73/019, which includes the people registered in the National Register of disabled people who have the skills and aptitude for the position described in the present posting.We will receive applications for this job from 19/07/17 to 19/08/17.","Atención al Cliente / Atención al Cliente
								","
					
						
							
							
							Conocimientos: 
							
								Atención al Cliente
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-04-21,"domingo"
"Ingeniero Eléctrico – Perfil Potencia","www.buscojobs.com.uy/ingeniero-electrico-perfil-potencia-ID-170831",2019-07-20 07:51:20,"Advice","Montevideo","Montevideo","Electricidad",NA,"Completa","Empresa dedicada a brindar servicios a empresas públicas y privadas en los rubros energía y telecomunicaciones.Buscamos:Ingeniero Eléctrico perfil potencia.Inglés Técnico Deberá contar con dominio de herramientas informáticas (Excel y AutoCAD). Experiencia previa de al menos 2 años en presupuestación, con trayectoria en trabajo de campo (en obra).Objetivos de la posición: Supervisará las cotizaciones.Se orientará a la búsqueda de oportunidades y nuevos negocios. Estudiará pliegos y recaudos.Identificará y contactará los principales proveedores y subcontratistas.Costeará las diferentes tareas de un proyecto y elaborará el presupuesto. Analizará costos indirectos y plazos de obra.Revisará y validará precios de venta.Armará y presentará propuestas técnicas (equipos, suministros, personal clave).","Especializaciones / Electricidad
										Especializaciones / Electrónica
										Construcción – Arquitectura / Arquitectura
										Construcción – Arquitectura / Construcción
										Construcción – Arquitectura / Obras Civiles
										Construcción – Arquitectura / Personal de Obra
								","
					
						
							
							
							Conocimientos: 
							
								Docencia en electricidad y/o electrónica
										Electricidad
										Ingeniería Eléctrica
										Electrotecnia
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-04-21,"domingo"
"Ejecutiva/o de ventas telefónicas","www.buscojobs.com.uy/ejecutivao-de-ventas-telefonicas-ID-170834",2019-07-20 07:51:20,"Wurth","BarrosBlancos","Canelones","Comercial / Ventas",2,"Indiferente","Te estamos buscando!En Wurth nos encontramos en la búsqueda de ejecutivos de venta telefónica.Algunas de tus principales responsabilidades serán:- Realizar contactos con clientes con el objetivo de efectuar la venta   a través de llamadas telefónicas, e-mail y mensajes instantáneos.- Trabajar por el cumplimiento de las metas propuestas por la empresa.  - Gestionar los reclamos de los clientes.El desafío está dirigido a quienes:-	Poseen vocación por la venta y el servicio al cliente-	Persiguen continuamente la perfección y la excelencia en la         realización de su trabajo-	Están dispuestos a dar el máximo, buscando siempre soluciones         alternativas para nuestros clientes.¿Qué te ofrecemos?-	Capacitarte, formarte y acompañarte en el desarrollo de tu         vocación por la venta y el servicio al cliente-	Formar parte de una organización que promueve y celebra los         logros de sus equipos-	Trabajar en un clima basado en la confianza y el respeto mutuo-	Trabajar de lunes a viernes con jornadas de 8 horas diarias¿Te interesa el desafío? Postulate!","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
										Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
								","
					
						
							
							
							Conocimientos: 
							
								Venta al por Menor
										Atención al Cliente
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 50 Años
						

						
					
					
				",2019-04-21,"domingo"
"Comprador","www.buscojobs.com.uy/comprador-ID-170832",2019-07-20 07:51:20,"(Confidencial)",NA,"Montevideo","Compras / Proveedores",1,"Completa","Reconocida Empresa selecciona Comprador para incorporarse a su departamento Comercial.Tendrá como objetivos planificar, seleccionar y comprar la mercadería para el abastecimiento de stock, identificar las necesidades y tendencias del mercado. Evaluar los distintos proveedores y presupuestos, negociar precios, volúmenes y tiempos de entrega. Desarrollar nuevos productos y promociones.Requisitos:Formación en las áreas de Marketing, Administración de Empresas, Comercio Exterior o carreras afines. Experiencia mínima de dos años en puestos de similar responsabilidad en áreas Comerciales, preferentemente realizando importaciones desde el exterior.Dominio de idioma inglés (First Certificate)Este llamado es abierto y contempla lo establecido por la ley 19.691 referida a personas con discapacidad y deberán expresarlo en su postulación al enviar su CV.","Distribución – Logística – Almacenamiento / Compras / Proveedores
										Marketing – Publicidad / Investigación de Mercados
										Oportunidad de Negocio / Oportunidad de Negocio
								","
					
						
							
							
							Conocimientos: 
							
								Gestión de Compras
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 70 Años
						

						
					
					
				",2019-04-21,"domingo"
"Supervisor de Ventas","www.buscojobs.com.uy/supervisor-de-ventas-ID-170827",2019-07-20 07:51:20,"(Confidencial)","Montevideo","Montevideo","Comercial / Ventas",1,"Completa","Importante empresa de la industria farmacéutica, busca persona con más de 5 años de experiencia en supervisión de equipos de venta.Objetivo:Responsable por planificar, organizar, dirigir y controlar las tareas de los visitadores para lograr los objetivos de Promoción y Ventas establecidos. Principales Tareas.•	Controlar y dar seguimiento al cumplimiento de los objetivos establecidos para los ciclos de promoción, determinando las condiciones, los materiales y el tiempo en que deben llevarse a cabo.•	Supervisar las visitas realizadas por el equipo de ventas.•	Realizar la visita personal a clientes estratégicos o líderes de opinión para promocionar los productos de la Compañía.•	Participar en las diferentes actividades de interés para la línea generando contactos y enriqueciendo la imagen de la compañía.•	Elaborar informes para la Gerencia de Línea sugiriendo las acciones de mejoras que considere oportunas.•	Mantener una comunicación constante con los visitadores médicos por consultas y brindando soluciones a los problemas planteados.•	Velar permanentemente por estimular y mantener una armónica relación entre los integrantes de su equipo de Promoción y Ventas y su relación con el resto de la Compañía.","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Supervisión de Equipos
										Industria – Producción / Industria Farmacéutica
								","
					
						
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
								Estudio Mínimo Necesario: Terciario Completo
							Edad: 35 Años
						

						
					
					
				",2019-04-21,"domingo"
"RESPONSABLE DE ADMINISTRACIÓN Y FINANZAS","www.buscojobs.com.uy/responsable-de-administracion-y-finanzas-ID-170815",2019-07-20 07:51:20,"(Confidencial)",NA,"Montevideo","Administración de Empresas",NA,"Completa","Se ofrece:-La posibilidad de integrarse a una sólida organización líder en su rubro en proceso de expansión sostenido y excelente ambiente laboral.Requisitos:- Profesional egresado de la carrera de Contador Público- Experiencia en Auditoría- Persona proactiva, metódica, con capacidad de trabajo en equipo- Se valorará experiencia en ERP Nodum-Excel nivel avanzado.-Actitud multitarea. La posición implica:- Preparación de información contable y de gestión para reportar a la Dirección- Comunicación con las demás áreas de la empresa- Ejecución de procedimientos de control de interno","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
										Contabilidad – Auditoría – Finanzas / Auditoría
										Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Auxiliar Administrativo
										Auditoría bancaria y contable
										Finanzas corporativas
										Cuentas Corrientes
										Análisis Financiero
										Importación
										Microsoft Office
										Memory Fígaro
										Memory Conty
										Auxiliar Contable
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-04-21,"domingo"
"Temporary Junior Recruiter","www.buscojobs.com.uy/temporary-junior-recruiter-ID-170825",2019-07-20 07:51:20,"Alorica ",NA,"Montevideo","Evaluación de Personal",NA,"Completa","JOB SUMMARYWorks closely with a team of recruiters managing recruiting activities and building candidate relationships to support the daily Human Resources operations functions for a contact-center facility.JOB RESPONSIBILITIES• Phone screens, scheduling and taking interviews. • Updating candidate records, job postings in recruiting systems and confirming new for orientation• Providing follow-up correspondence to candidates on recruiting status via phone and email tracking recruiting activities and providing weekly activity reporting• Supporting open houses and assessmentsJOB REQUIREMENTSMinimum Education and Experience: • Studies in Recruitment,Psychology, HR or related fields are required• Experience on recruiting activities or human resources is required.• Advanced level of English is mandatoryKnowledge, Skills and Abilities:• Superb customer focus, attention to detail and organizational skills• Ability to multi-task, solve problems and meet time sensitive targets• Strong commitment to goal achievement• Schedule flexibility, including occasional weekends is required• Ability to keep and maintain confidential and secure records and information • Strong oral and written communication skillsOPPORTUNITY DETABe part of a big multinational company and learn to work in a dynamic and results oriented environment• Temporary contract • Base salary + transportation ticketsMust include salary expectation sin CV or application","Recursos Humanos / Evaluación de Personal
										Recursos Humanos / Selección de Personal
								","
					
						
							
							
							Conocimientos: 
							
								Psicología
										Selección y contratación de personal
										Recursos humanos
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 23 Hasta 30 Años
						

						
					
					
				",2019-04-21,"domingo"
"Auxiliar de Recursos Humanos","www.buscojobs.com.uy/auxiliar-de-recursos-humanos-ID-170826",2019-07-20 07:51:20,"Adecco",NA,"Montevideo","Administración de Personal",NA,"Completa","Nos encontramos en búsqueda de un Auxiliar de Recursos Humanos para reconocida institución educativa:Principales Responsabilidades:-Procesar la información del personal vinculada a la liquidación de haberes-Controlar la veracidad y completitud de la información procesada-Controlar la asistencia del personal y actualización de marcas horarias-Realizar el procesamiento de partes diarios de sectores, verificación de marcas y constancias de ausencias-Actualizar la información de la intranet relativa a la asistencia del personal-Realizar la liquidación del presentismo-Realizar altas y bajas en BPS-Elaborar la nómina mensual a BPS e información a organismos formales (INE, MTSS)-Realizar la encuesta del INE-Llevar el control de licencias y otros beneficios del personal-Atender personalmente a los empleados de la Institución para la evacuación de dudas y/o consultasRequisitos:-Experiencia en cargo de similar responsabilidad-Formación en RRLL, EDA, Legislación laboral. CCEE-Se valora buen dominio del idioma inglés-Buen manejo de herramientas de ofimática¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO,  NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Recursos Humanos / Administración de Personal
										Recursos Humanos / Organización Interna
								","
					
						
							
							
							Conocimientos: 
							
								Economía
										Administración
										Psicología
										Relaciones Laborales
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-04-21,"domingo"
