"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Especialista en Ciberseguridad","www.buscojobs.com.uy/especialista-en-ciberseguridad-ID-166309",2019-03-14 01:56:25,"KPMG",NA,"Montevideo","Análisis de Sistemas",1,"Completa","Implica incorporarse al equipo de trabajo de ciberseguridad y colaborar con el desarrollo de oportunidades de servicios, realizando tareas de Consultoría en Tecnologías de la Información relacionadas especialmente con Seguridad Informática.Los postulantesEstudiantes avanzados o profesionales especializados en Seguridad Informática, se valorará certificaciones. Con experiencia experiencia laboral en cargos de similar responsabilidad. Dominio de idioma Inglés.","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Consultoría
									
										Tecnologías de la Información / Gestión de Proyectos
									
										Tecnologías de la Información / Seguridad Informática
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Sistemas
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"Desarrollador de Sistemas","www.buscojobs.com.uy/desarrollador-de-sistemas-ID-166365",2019-03-14 01:56:25,"CASH","Montevideo","Montevideo","Administración de Capitales",NA,"Completa","En búsqueda de un desarrollador de sistemas para el mantenimiento y desarrollo de sistemas de gestión.Recepción de respuesta de solicitudes sobre base de datos.Generación de reportes.Soporte a usuarios.Deberá poseer gran sentido de colaboración y espiritud de equipo.Marcada orientación y fijación de objetivos.Iniciativa y actitud de servicio.Ofrecemos: Excelente oportunidad para integrarse a una organización en constante creación de fuentes de trabajo. Posibilidad de desarrollo personal profesional integrando un equipo de alto nivel técnico y humano y herramientas tecnológicas de avanzada.Capacitación permanente.Inmejorable clima de trabajo.","Banca – Servicios Financieros / Administración de Capitales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								C#
									
										SQL
									
										ASP.NET
									
										SQL Server
									
										Asp.NET MVC 4+
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"Asistente de Inocuidad y Seguridad Alimentaria","www.buscojobs.com.uy/asistente-de-inocuidad-y-seguridad-alimentaria-ID-166325",2019-03-14 01:56:25,"(Confidencial)","EmpalmeOlmos","Canelones","Calidad",NA,"Completa","INDUSTRIA de ALIMENTOS selecciona:Asistente de Inocuidad y Seguridad AlimentariaFormación: Tecnólogo Químico o similar Con experiencia en fábricas de alimentos (Excluyente) Conocimientos en microbiología (Excluyente)Se valorará estudios en normas ISO y conocimientos en BPM y HACCP Buen manejo de herramientas informáticasTareas:Control de procesos productivosAnálisis de materias primas y productos terminadoSeguimiento y control de las BPM Análisis físico químico y microbiológicosLa fábrica se ubica en zona cercana a empalme olmos","Industria – Producción / Calidad
									
										Industria – Producción / Higiene Industrial
									
										Industria – Producción / Producción
									
										Agroindustria / Lechería
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Química 
									
										Química Farmacéutica
									
										Química
									
										Ingeniería de Alimentos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 28 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"Desarollador de software","www.buscojobs.com.uy/desarollador-de-software-ID-166338",2019-03-14 01:56:25,"Objetos",NA,"Montevideo","Programación",1,"Completa","Desarrollo de nuevas funcionalidades, mantenimiento de aplicaciones existentes y soporte de instalaciones actuales.Integrarse a un equipo de desarrollo, participar en los relevamientos y análisis de requerimientos y reportar a gerente de proyectos.","Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								C++
									
										Java
									
										Linux
									
										MySQL
									
										SQL Server
									
										Oracle
									
										Web Services
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 20 Hasta 40 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-03-12,"martes"
"Auxiliar contable","www.buscojobs.com.uy/auxiliar-contable-ID-166350",2019-03-14 01:56:25,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",1,"Completa","Administrativo para empresa importadora. Con experiencia en contabilidad y registros en programas contables. Enviar curriculum con referencias laborales.","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar Contable
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 50 Años
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"VENDEDOR","www.buscojobs.com.uy/vendedor-ID-166330",2019-03-14 01:56:25,"(Confidencial)","Montevideo","Montevideo","Comercial / Ventas",1,"Completa","EMPRESA SOLICITA PERSONAL PARA VENTAS, EN SECTOR ALIMENTARIO (FRUTAS Y VERDURAS).  MERCADO MODELO.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística de ventas
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"Supervisor Product Support","www.buscojobs.com.uy/supervisor-product-support-ID-166312",2019-03-14 01:56:25,"Sabre","Zonamérica","Montevideo","Supervisión de Personal",NA,"Completa","Oversees Customer Care’s global support operation, ensuring the delivery of outstanding customer service and support on Sabre Hospitality products. Supervises representatives that are answering customer inquiries through live and online communication channels. Ensures representatives are properly trained and developed to needed knowledge and process standards, drives individual and team performance, helps build support strategy and participates in special projects focused on technology and innovation.Plan, organize and supervise the effective execution of the support operation, including staffing decisions for standard and irregular operations.Organize new, recurrent and advanced agent training based on knowledge needs and top contact driversPlan employee development based on skills, performance and market challengesIdentify and develop individual and group strengths and weaknessesMonitor for group and individual performance, coaching and counselingPerform regular evaluations and conduct feedback discussionsEstablish and foment a culture of teamwork and cooperationResolve Human Resources related issuesResponsible for interviewing and hiring new staffMotivate employees and recognize team and individual achievementsIs effective in a variety of formal presentation settings: one-on-one, small/large groups, with peers, direct reports, bosses and senior leaders.Ensures that Customer Care related KPIs are met and is responsible for adherence to budget and forecastsCoordinates with Product Management to ensure better customer adoption and raise visibility on customer and product issues.Excellent level of spoken and written EnglishAnalytical mindset and open to work under pressure with deadlinesSense of urgencyPrior contact center experience and excellent phone etiquettePrior people management experienceGood computer knowledge of Microsoft systems and other complex systemsExcellent communications and interpersonal skillsExperience in customer supportSkilled at priority settingStrong organizational, planning and time management skillsSkilled at employee coaching, motivation and developmentAble to work in a matrixed environment supporting other global offices","Turismo – Hotelería – Gastronomía / Supervisión de Personal
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Supervisión
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"Encargado de Administracion y Contabilidad","www.buscojobs.com.uy/encargado-de-administracion-y-contabilidad-ID-166295",2019-03-14 01:56:25,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",1,"Completa","Funciones:1)	Gestión y coordinación personal a cargo área administración/contable.2)	Supervisión y apoyo en armado conciliaciones bancarias.3)	Cash Flow proyectado y control diario bancos.4)	Armado de Balance e Informes de resultados mensual para directorio.5)	Liquidaciones Sueldos, manejo nómina BPS y emisión factura.6)	Reportes e información a solicitud Directorio.7)	Liquidación de impuestos mensuales y solicitud de crédito DGI ( DJ 2176/ 1146/ 2181/ 2217/2218).8)	Reporta directamente a Directorio.9) Preferentemente conocimientos E.R.P. NODUMHabilidades requeridas:1)	Compromiso, responsabilidad.2)	 Habilidad independencia en resolución de problemas.3)	Gusto por los desafíos.4)	Correcto relacionamiento interpersonal.5)	Liderazgo.","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Administración de Empresas
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 30 Hasta 50 Años
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"Extraccionista","www.buscojobs.com.uy/extraccionista-ID-166178",2019-03-14 01:56:25,"FERTILAB","Montevideo","Montevideo","Enfermería",1,"Completa","Extraccionista para muestras de sangre y otros componentes biológicos. Requisitos excluyentes: experiencia comprobable en punción pediátrica y enviar CV actualizado con foto.","Salud / Enfermería
									
										Salud / Laboratorio
									
										Salud / Medicina
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar en Enfermería
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 50 Años
							
							
							
								
							
						

						
					
					
				",2019-03-12,"martes"
"ENCARGADO DE ADMINISTRACIÓN Y PRODUCCIÓN","www.buscojobs.com.uy/encargado-de-administracion-y-produccion-ID-166281",2019-03-14 01:56:25,"(Confidencial)","PuntadeRieles","Montevideo","Gestión de Operaciones",1,"Completa","Importante Empresa ubicada en Punta de Rieles, requiere incorporar a su equipo, un Encargado/a. de Administración de la Producción, sus principales funciones serán: Liderar el departamento velando por los objetivos de costo de productos, SGI, rutas estándares, control de los costos de conversión, consumo MP y control de inventario en procesos. Velar que las estructuras de los productos sean creadas en SAP para asegurar la información, evaluar solicitudes de cotizaciones, conocer y llevar a cabo las actividades que permitan el cumplimiento del Sistema de Gestión. Y otros de acuerdo a los estándares propios de la compañía.Requisitos: - Deseable manejo de Excel - Nivel Avanzado- Egresado de la carrera de Administración, economista o ingeniero Industrial. - Deseable manejo de digitación - Conocimiento del Sistema SAP- Deseable conocimiento de Ingles","Administración – Secretariado / Gestión de Operaciones
									
										Industria – Producción / Operaciones
									
										Industria – Producción / Producción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de Producción
									
										SAP R/3 Manufacturing
									
										SAP R/3 Materials Management
									
										SAP/R2
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 22 Hasta 48 Años
							
							
							
								
							
						

						
					
					
				",2019-03-11,"lunes"
"AUXILIAR ADMINISTRATIVO CONTABLE","www.buscojobs.com.uy/auxiliar-administrativo-contable-ID-166276",2019-03-14 01:56:25,"(Confidencial)","Montevideo","Montevideo","Contaduría",NA,"Completa","CONTRATO A TÉRMINO - 1 AÑOLa búsqueda se orienta a estudiantes avanzados de la carrera de Contador Público con experiencia previa en el área de impuestos. Se valora contar con experiencia en ERP, Excel y Office, así como haberse desarrollado en áreas contables de empresas vinculadas a la salud. Se ofrece la posibilidad de incorporarse a una reconocida empresa de salud y adquirir experiencia en el área.","Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Liquidación de Impuestos
									
										Docencia en contabilidad, comercio y secretariado
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-03-11,"lunes"
"TÉCNICO EN REGISTROS MÉDICOS - SUPLENTE","www.buscojobs.com.uy/tecnico-en-registros-medicos-suplente-ID-166267",2019-03-14 01:56:25,"(Confidencial)","Montevideo","Montevideo","Registros Clínicos",NA,"Completa","LA BÚSQUEDASe orienta a Técnicos en Registro Médicos que estén interesados en incorporarse en calidad de suplentes al Departamento de Auditoría médica.VALORAMOSExperiencia previa en codificación de egresos.OFRECEMOSLa posibilidad de incorporarse a una reconocida empresa de salud y excelente clima laboral.","Salud / Registros Clínicos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Registros Médicos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-03-11,"lunes"
"Responsable de Marketing","www.buscojobs.com.uy/responsable-de-marketing-ID-166269",2019-03-14 01:56:25,"(Confidencial)",NA,"Montevideo","Marketing",1,"Completa","La persona seleccionada será responsable del desarrollo y ejecución del plan de marketing aprobado por la Dirección. Buscamos personas creativas, innovadoras que sepan identificar, desarrollar, ejecutar y dar seguimiento a las campañas comerciales de la empresa a través de diferentes medios de comunicación.Será responsable de diseñar la estrategia de posicionamiento de marca en el mercado, manteniendo un vínculo estrecho con proveedores en general.Supervisará el correcto cumplimiento de los requisitos establecidos en función del a imagen corporativa de la empresa en todas las comunicaciones internas o externas.Es una excelente oportunidad para quien esté buscando consolidar y desarrollar su carrera, incorporándose a una empresa nacional con mas de 25 años de trayectoria y liderazgo en su rubro.","Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Marketing al consumidor
									
										Marketing directo
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-03-11,"lunes"
"Auxiliar de Depósito","www.buscojobs.com.uy/auxiliar-de-deposito-ID-166251",2019-03-14 01:56:25,"(Confidencial)","Montevideo","Montevideo","Almacén / Depósito / Stock",2,"Completa","Nuestra búsqueda esta orientada a personas de sexo masculino de 20 a 35 años de edad con conocimiento y experiencia en armado de pedidos, debe ser dinámico, ágil, organizado y muy detallista. Debe contar con referencias laborales comprobables.  EL CARGO ES SOLO PARA PERSONAL MASCULINO Y CON EXPERIENCIA, SI NO ES ASÍ NO SE POSTULE POR FAVOR PORQUE NO SERA TOMADO EN CUENTA.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Distribución, logística, depósito.
									
										Stocks e inventarios de mercaderías
									
										Reposición de mercadería
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							Edad: Desde 20 Hasta 35 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-03-11,"lunes"
