"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Cloud Ops","www.buscojobs.com.uy/cloud-ops-ID-165132",2019-02-06 22:35:33,"Travel Leaders","Montevideo","Montevideo","Arquitectura de Sistemas",1,"Completa","The Cloud Ops Engineer we are seeking is someone with a big picture perspective that encompasses software development, infrastructure, and operations. The ideal candidate would be a subject matter expert in best practices, an established specialist with Amazon Web Services and Microsoft Azure, and a champion of DevOps automation and continuous integration/continuous deployment.This role will challenge more than your technical skills. It will test your ability to work with agile development and delivery teams to provide solutions. It will push you to keep up to date with fast-changing technology, especially relating to cloud platforms, to share your knowledge, and champion your vision.Essential Duties and Responsibilities:•Build, streamline, and improve our deployments on AWS.•Create and implement innovative, high-quality solutions for scalability, failover/recovery, security, and performance.•Build and implement continuous integration and continuous deploy environments.•Initiate and participate in projects for system health and platform monitoring.Education, Knowledge and Skills:Requirements:•Relevant expertise with 2+ years of hands-on experience with Amazon Web Services (AWS).•Knowledge of best practices and IT operations for highly available systems deployed on the cloud.•Experience working with continuous integration/continuous delivery tools like Jenkins and AWS Code Deploy.•Understanding of Agile/SCRUM techniques.•Microsoft Azure and Docker experience is a plus.•Demonstrated ability to develop relationships and communicate status with IT and Business partners, stakeholders and senior management.•Excellent English communication skills, both written and verbal.","Tecnologías de la Información / Arquitectura de Sistemas
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
										Tecnologías de la Información / Aplicaciones para Celular
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Programación
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 20 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Vendedor Técnico Viajante (Colonia, Soriano y Fray Bentos)","www.buscojobs.com.uy/vendedor-tecnico-viajante-colonia-soriano-y-fray-bentos-ID-165120",2019-02-06 22:35:33,"Manpower Uruguay","Colonia","Colonia","Venta de Insumos Industriales",NA,"Completa","BUSCAMOS:Para importante grupo industrial del agro. Nos orientamos a personas con sólida experiencia en el área comercial desarrollando la venta técnica de productos industriales como neumática, hidráulica, válvulas, rodamientos o similar. Será a su vez requisito necesario ser estudiante avanzado de la carrera Tecnólogo Mecánico, Ingeniería Industrial o contar con formación en carreras similares. Asímismo, será excluyente poseer Libreta cat. A y residir en Colonia, Soriano y/o Fray Bentos (o tener la posibilidad de cambiar de residencia a alguno de los departamentos mencionados).DESAFÍOS:La persona seleccionada se encargará de: * Atender y asesorar a los clientes de su zona en forma ágil y responsable * Buscar nuevos clientes y nuevas oportunidades de negocio, que posibiliten un crecimiento sostenido * Programar las giras de visitas buscando una permanente mejora de su gestión comercial y un mejor rendimiento de los gastos * Manejar correctamente las pautas de comercialización establecidas por la empresa, utilizando las herramientas disponibles: listas de precios vigentes, descuentos autorizados, manuales de productos, etc. * Cumplir con los procesos administrativos de ventas * Realizar la cobranza de sus clientesLA PROPUESTA:Es una muy buena oportunidad para integrarse a una importante empresa nacional que brinda estabilidad laboral, buen ambiente laboral y un buen nivel de remuneración por las tareas asignadas.","Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
									
										Agroindustria / Maquinaria
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta al por Menor
									
										Venta Industrial
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 50 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-02-05,"martes"
"Técnico en mantenimiento (Pando)","www.buscojobs.com.uy/tecnico-en-mantenimiento-pando-ID-165117",2019-02-06 22:35:33,"Manpower Uruguay","Pando","Canelones","Mantenimiento Industrial",1,"Completa","BUSCAMOS:Nuestra búsqueda se orienta a personas con formación en refrigeración, electricidad, mecánica, electromecánica o similar. A su vez, será muy valorado contar con experiencia en tareas similares dentro de industrias, preferentemente en industria alimenticia. Será valorado poseer conocimientos de PLC, refrigeración, así como carné de foguista. Quienes postulen deberán residir en Pando o zonas aledañas y disponibilidad horaria para trabajar en turnos rotativos.DESAFÍOS:La persona seleccionada deberá velar por el óptimo funcionamiento de la maquinaria de acuerdo con las políticas de la compañía. Realizará el mantenimiento preventivo y correctivo de la maquinaria en la planta industrial, así como búsqueda de mejoras y soluciones. Controlará pérdidas, fluidos, materias primas, temperatura, presiones, velocidad de las distintas máquinas y buscará en almacén repuestos necesarios.LA PROPUESTA:Es una interesante oportunidad para integrarse a una organización de primer nivel, que brinda un excelente ambiente de trabajo, posibilidades de aprendizaje y estabilidad laboral.","Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Operario Industrial
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Mantenimiento Industrial
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							Edad: Desde 18 Hasta 35 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-02-05,"martes"
"Desarrollador Genexus","www.buscojobs.com.uy/desarrollador-genexus-ID-165100",2019-02-06 22:35:33,"(Confidencial)","Montevideo","Montevideo","Desarrollo",1,"Completa","Empresa de Telecomunicaciones selecciona:Desarrollador Genexus con experiencia en desarrollo de aplicaciones web y móviles, con sólidos conocimientos de Genexus 15,  Javascript (VUE.js), HTML & CSS.  Se valorará conocimientos en Android Studio. Contrato por SEIS MESES.-","Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								GeneXus
									
										CSS (Cascading Style Sheets)
									
										HTML
									
										JavaScript
									
										Android
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 25 Hasta 36 Años
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Tecnico de sistemas de seguridad","www.buscojobs.com.uy/tecnico-de-sistemas-de-seguridad-ID-165131",2019-02-06 22:35:33,"Borcam Equipamientos SRL","Montevideo","Montevideo","Alarmas",1,"Completa","Se solicita tecncio de sistemas de seguridad, para montaje de obras nuevas y service post venta, nos orientamos a personal con experiencia en rubro alarmas  pero se valora conocimiento en CCTV,control de acceso,Sistemas de Porteria y deteccion de incendiios.Imprescindible experiencia previa, y referencias comprobables.","Seguridad – Vigilancia / Alarmas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Instalador de Alarmas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Vendedor de salón","www.buscojobs.com.uy/vendedor-de-salon-ID-165126",2019-02-06 22:35:33,"gran aventura","Montevideo","Montevideo","Análisis de Negocios",2,"Completa","Tendrá como principal responsabilidad la venta en mostrador de artículos de camping, pesca y caza, aunque debe dar soporte en tareas varias como el orden del local, armado de pedidos, etc.La carga horaria será de 44 horas semanales de Lunes a Sábado.Será muy valorado el conocimiento y gusto por la pesca, caza y/o camping.","Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta en mostrador
									
										Atención al Cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"TOP SYSTEMS: Desarrollador Java Semi Senior","www.buscojobs.com.uy/top-systems-desarrollador-java-semi-senior-ID-165125",2019-02-06 22:35:33,"Advice",NA,"Montevideo","Desarrollo",NA,"Completa","Personas con formación en carreras vinculadas al área de Sistemas.Deberán contar con manejo de inglés y portugués a nivel intermedio (no excluyente).Será necesario contar con al menos 2 años de experiencia como desarrollador Java. Se integrará a un equipo de Desarrollo para clientes, principalmente del sector financiero.Desarrollará aplicaciones en Java.","Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Java
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Técnicos en Torres de Telecomunicaciones para Maldonado","www.buscojobs.com.uy/tecnicos-en-torres-de-telecomunicaciones-para-maldonado-ID-165123",2019-02-06 22:35:33,"HUMAN PHI",NA,"Maldonado","Electricidad",NA,"Completa","Seleccionamos empresa de telecomunicaciones en Maldonado, Técnicos en Torres de Telecomunicaciones que cumplan con el siguiente perfil:Los Requisitos excluyentes:•	Licencia de conducir Automóviles vigente.•	Residencia actual en el Departamento de Maldonado.•	Formación técnica en Electrónica, Electricidad, Mecánica Industrial o Telefonía.•	Experiencia laboral en trabajos de altura y en las tareas descritas a continuación.Las Responsabilidades:•	Mantenimiento de sistemas radiantes (cables coaxiales, guías de onda, soportes de antena y cable, antenas) en estructuras diversas.•	Mantenimiento de sistemas de balizaje.•	Montaje y desmontaje de sistemas radiantes.•	Inspección de instalaciones de sistemas radiantes de ajenos.•	Inspección de estructuras auto portantes y mástiles arriostrados.•	Relevamiento para instalación de enlaces de radio.La Propuesta•	Jornada Laboral de lunes a viernes de 08:00 a 16:00.•	Disposición para trabajar en régimen de guardias (pagas) 10 – 15 días al mes.•	Disposición para desplazamientos o pernoctes eventuales dentro y fuera del Departamento.•	Sueldo acorde.•	Ingreso inmediato.•	Capacitaciones.•	Contrato estable.","Especializaciones / Electricidad
									
										Especializaciones / Electrónica
									
										Especializaciones / Mecánica
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telecomunicaciones
									
										Electricidad
									
										Electrónica
									
										Mecánica industrial
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Auxiliar Técnico para CPD","www.buscojobs.com.uy/auxiliar-tecnico-para-cpd-ID-165121",2019-02-06 22:35:33,"Abitab",NA,"Montevideo","HelpDesk / Soporte Técnico",NA,"Completa","Incorporamos para nuestra área TIC: Auxiliar Técnico para CPD.Orientamos nuestra búsqueda hacia personas analíticas, con iniciativa,  colaboradoras, que se sientan a gusto trabajando en equipo y brindando atencion a clientes. Sus principales tareas serán:* Asegurar el correcto flujo de informacion entrante y saliente.* Administrar y notificar las alertas de los distintos sistemas.* Dar soporte a clientes internos, externos y auditores externos. * Participar en maniobras IT. * Diagnosticar el origen de errores/fallas/problemas.* Controlar la correcta ejecucion de procesos programados y asientos contables.* Mantener el control del inventario de los medios magneticos utilizados para backup y seguridad fisica de los mismos. * Informar requerimientos internos y externos al área.Solicitamos cuenten con:* Bachillerato Tecnologico completo o terciaria incompleta: Analista, Programador o de Sistemas.* Office Avanzado (principalmente Excel).* Experiencia en manejo de sistemas backoffice. * Disponibilidad para trabajar de L a V en el horario de 11.30 a 20.15hs. Quienes se encuentren interesados y cuenten con los requisitos, solicitamos adjunten su CV especificando aspiración salarial.","Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Seguridad Informática
									
										Tecnologías de la Información / Sistemas Operativos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								SQL
									
										Seguridad de Datos
									
										Sistemas
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 65 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Auxiliar Contable Junior PART-TIME","www.buscojobs.com.uy/auxiliar-contable-junior-part-time-ID-165068",2019-02-06 22:35:33,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",1,"Medio turno mañana","Industria de Alimentos de gran porte incorporará a la brevedad:Auxiliar contable Junior PART-TIMESeleccionaremos estudiante de Economía con 2do año aprobado en adelante o en curso. Buscamos persona Discreto/a-Seguro/a  y Confiable. Que además posea capacidad Analítica, sea Detallista y Metódica/o.Capaz de alcanzar objetivos y trabajar en equipo. Que esté dispuesta/o a realizar tareas rutinarias con actitud de servicio y dinamismo.Trabajará en dependencia del Área Administrativo Contable teniendo  que cubrir licencias de su Área de actuación.Las tareas consistirán en:•	INGRESO DE DATOS AL SISTEMA•	FACTURAS Y NOTAS DE CRÉDITO•	ASIENTOS Y COBRANZAS•	CONCILIACIÓN BANCARIA•	CONTROL Y SEGUIMIENTO.Requisitos Excluyentes:Estudiante de carreras de Economía, con Escolaridad y buen dominio de programa EXCEL (tabla dinámica y función). Se evaluarán certificados de estudios y  se hará prueba de nivel.  Dominio de programas como WORD, Power Point, etc.Serán valorados: Conocimientos de idiomas.Se ofrece: Posibilidad de adquirir experiencia laboral en Industria Nacional  de gran porte, con desempeño en el Área Contable. Trabajar en horario Part-time de 6 hs con horario a definir.Días por estudios- Buen clima de colaboraciónEstabilidad y salario acorde.","Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Contabilidad – Auditoría – Finanzas / Economía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
								Idiomas: 
							
							Inglés
								
								Portugués
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 20 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"AUXILIAR ADMINISTRATIVA-O","www.buscojobs.com.uy/auxiliar-administrativa-o-ID-165093",2019-02-06 22:35:33,"Casa de la Mujer de la Union","Montevideo","Montevideo","Administración Contable y Financiera",1,"Medio turno tarde","Formación en el área administrativa.Manejo de programas contables (odoo) – Conciliaciones (bancarias y de proveedores)Muy buen manejo de herramientas informáticas. Se valorará experiencia en Rendiciones.Experiencia en cargo similar (mínimo 1 año)Apoyo a las tareas administrativas inherentes al cargo.Capacidad de trabajo en equipo y atención al cliente.Disposición para realizar trámites ante los organismos del Estado.","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar Administrativo
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Analista de Logística y Comercio Exterior (Ciudad del Plata)","www.buscojobs.com.uy/analista-de-logistica-y-comercio-exterior-ciudad-del-plata-ID-165116",2019-02-06 22:35:33,"DCA Contadores y Asociados","SanJosédeMayo","SanJosé","Comercio Exterior/Aduanas",NA,"Completa","La persona seleccionada desempeñara tareas dentro de una empresa de la industria.Tendrá como responsabilidades: -Control de Stock de PT, materias primas e insumos.-Compras de Insumos-MP.-Ingreso de documentación a sistema contable.-Seguimiento y confección de documentación para Importaciones.(AT-Seguro)-Confeccionar Exportaciones y pedidos locales.(Documentación y planillas de preparación de pedidos)-Coordinar fletes locales e internacionales (Expo-Impo).-Confección programa de producción local-Planificación semanal logística-Inventarios mensuales-Seguimiento de responsabilidades de personal a cargoHorario: Lunes a Viernes de 7:00 a 16.30Requisitos excluyentes-Bachillerato completo -Cursos, tecnicaturas o licenciaturas relativas a puesto , terminados o a punto de culminar -Experiencia previa en el cargo -Residir en la zona o alrededores","Comercio – Mercadeo – Ventas / Comercio Exterior/Aduanas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Comercio Internacional
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Agente Inmobiliario","www.buscojobs.com.uy/agente-inmobiliario-ID-165115",2019-02-06 22:35:33,"Remax Conecta","Montevideo","Montevideo","Administración de Empresas",NA,"Indiferente","Estamos incorporando Agentes a la red inmobiliaria más grande del Uruguay!RE/MAXCompañía líder de servicios inmobiliarios a nivel mundialSelecciona para su oficina RE/MAX CONECTAResponsabilidades principales:Generación de cartera de clientes.Brindar un servicio de excelencia y fidelizar clientes.Generar nuevas relaciones a través de un genuino deseo de servir.Analizar, crear y proponer estrategias de ventas.Se ofrece:Trabajo autónomo y horarios flexibles.El nivel de comisiones más elevado del mercado.Plan de carrera laboral personal de acuerdo al potencial y deseos de crecimiento.Capacitación inicial y permanente en el centro de Entrenamiento RE/MAX (Escuela RE/MAX).Ingresar con la posibilidad de ofrecer a tus clientes las más de 1000 propiedades de nuestra red.Excelente ambiente laboral.¿Qué buscamos?Marcado perfil comercial y profesionalEspíritu emprendedor, proactivo y persuasivoCapacidad de comunicación y negociaciónDinamismo y creatividadCompromiso y perseveranciaÉtica y responsabilidadAutoexigencia y ambiciónOrientación al cliente y a resultadosTrabajo en equipoConocimientos informáticos a nivel usuarioExcelente presenciaSe trata de una oportunidad de desarrollo empresarial, no ofrecemos un trabajo en relación de dependencia.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Dirección / Gerencia
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Cadetería - Cobranzas / Gestión de Morosos
									
										Cadetería - Cobranzas / Gestión de Trámites
									
										Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Telefonísta
									
										Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Encargado de Local
									
										Comercio – Mercadeo – Ventas / Inmobiliarias
									
										Comercio – Mercadeo – Ventas / Merchandiser
									
										Comercio – Mercadeo – Ventas / Venta de Indumentaria
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Informáticos
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Salud
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Diseño – Decoración / Diseño Arquitectura
									
										Diseño – Decoración / Diseño de Interiores
									
										Arte – Cultura – Comunicación / Comunicación Institucional
									
										Arte – Cultura – Comunicación / Periodismo
									
										Directivos – Ejecutivos / Ejecutivos
									
										Directivos – Ejecutivos / Directivos
									
										Directivos – Ejecutivos / Management
									
										Marketing – Publicidad / Desarrollo de Producto / Marca
									
										Marketing – Publicidad / Investigación de Mercados
									
										Marketing – Publicidad / Marketing
									
										Marketing – Publicidad / Promociones
									
										Marketing – Publicidad / Publicidad
									
										Marketing – Publicidad / RRPP y Eventos
									
										Construcción – Arquitectura / Arquitectura
									
										Comercio – Mercadeo – Ventas / Venta por Catálogo
									
										Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Agente inmobiliario
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"CAJERA PARA RED DE COBRANZAS","www.buscojobs.com.uy/cajera-para-red-de-cobranzas-ID-165095",2019-02-06 22:35:33,"(Confidencial)",NA,"Montevideo","Atención al Cliente",NA,"Completa","Red de cobranza ubicada en la zona Cordón busca cajera con experiencia ÚNICAMENTE en locales de red de cobranzas. Se valorara buena presencia, excelente trato con el público y referencias comprobables.Horario: Lunes a Viernes de 12.30 a 20.30 horasSábados: 9 a 13.30 horas""""SERÁN TENIDOS EN CUENTA SOLAMENTE AQUELLOS CV DE PERSONAS QUE RESIDEN EN MONTEVIDEO""""""","Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Caja
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cadetería y/o cobranza
									
										Microsoft Word
									
										atención al cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 21 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Pasantía: Ayudante Técnico de Calibraciones","www.buscojobs.com.uy/pasantia-ayudante-tecnico-de-calibraciones-ID-165076",2019-02-06 22:35:33,"(Confidencial)",NA,"Montevideo","Calidad",1,"Medio turno mañana","La búsqueda se orienta hacia una persona responsable, metódica, dinámica y flexible a los cambios. Requisitos:- Sexo FEMENINO- Conocimientos de Excel (Excluyente)- Excelente capacidad de comunicación y relacionamiento interpersonal.- Conocimientos en Metrología (No Excluyente)- Manejo de herramientas Básico (No Excluyente)- Buena presencia (Excluyente)- Carné de Salud Vigente (Excluyente)- Estudiante Terciario (Excluyente)Tareas:- Realizar calibraciones de instrumentos- Elaboración de informes- Capacitaciones en el área- Trato directo con los clientesSe ofrece la oportunidad de formar parte de una empresa en crecimiento a personas que no cuenten con experiencia previa (PRIMER EMPLEO)  y con grandes posibilidades de aprendizaje en el rubro, por un período de 1 a 1.5 años; en una zona céntrica (cercana a la Facultad de Química)","Industria – Producción / Calidad
									
										Pasantías / Pasantías
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de Calidad
									
										Gestión de Calidad
									
										Química
									
										Laboratorista
									
										Mecánica
									
										Física
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 19 Hasta 23 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Vendedor online","www.buscojobs.com.uy/vendedor-online-ID-165111",2019-02-06 22:35:33,"(Confidencial)",NA,"Montevideo","Turismo",1,"Completa","Agencia de viajes selecciona Vendedor para Departamento de venta online. Se requiere conocimiento/ experiencia en turismo.Conocimientos en GDS excluyente.. Tareas: cotización, reservas, ventas mediante canales online (no presencial).Horario rotativo (full time), disponibilidad horaria incluyendo guardias de fines de semana. Zona: Montevideo.Interesados enviar cv con foto y aspiraciones salariales.","Turismo – Hotelería – Gastronomía / Turismo
									
										Turismo – Hotelería – Gastronomía / Agencia de Viajes
									
										Turismo – Hotelería – Gastronomía / Recepción y Registro
									
										Turismo – Hotelería – Gastronomía / Atención al Viajero
									
										Turismo – Hotelería – Gastronomía / Reservas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Agente turístico
									
										Venta de servicios
									
										Turismo
									
										Turismo - Reservas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 25 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Buscamos Auditor TI","www.buscojobs.com.uy/buscamos-auditor-ti-ID-165110",2019-02-06 22:35:33,"Farmashop","Montevideo","Montevideo","Atención al Cliente",NA,"Indiferente","¡Este gran equipo te está buscando Auditor TI!Postulate si!Sos estudiante de 2° año de Tecnologías de la Información o Ingeniería en Sistemas Si tienes experiencia sobre el análisis de grandes volúmenes de datos y sistemas de gestiónSi tienes conocimientos de buenas prácticas y marcos de trabajo (ITIL, COBIT, PMP)Si tienes disponibilidad para trabajar en la zona de carrasco¿Cuáles van a ser tus responsabilidades?Ejecutar auditoría de sistemas aplicativos y tecnología informática en todas las áreas de la compañíaColaborar con auditorías operativas donde sea necesario relevar aspectos técnicos. Contribuir en la configuración de la automatización de controles y análisis predictivo para procesos de auditorías continua. Colaborar en proyectos con foco en la detección de riesgos para determinar y configurar los controles necesarios.¿Por qué trabajar con nosotros? Somos la compañía líder en nuestro rubro. Un equipo conformado por jóvenes que nos caracterizamos por ser innovadores y buscamos ofrecer la mejor experiencia posible a nuestros clientes. ¡Si estás buscando desafíos este es tu lugar!¡Somos Farmashop y tenemos un montón de beneficios re copados!","Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auditoría de Sistemas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Auxiliar de ventas","www.buscojobs.com.uy/auxiliar-de-ventas-ID-165067",2019-02-06 22:35:33,"ML CENTER",NA,"Montevideo","Atención al Cliente",1,"Completa","Nos encontramos en la búsqueda de colaboradores para nuestra área de ventas con una experiencia no menor a 1 año.Responsable, puntual y buena presencia.","Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta al por Menor
									
										Atención al Cliente
									
										Atención de Postventa
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"¡Atención san José! Buscamos experta en Perfumería","www.buscojobs.com.uy/atencion-san-jose-buscamos-experta-en-perfumeria-ID-165108",2019-02-06 22:35:33,"Farmashop","SanJosédeMayo","SanJosé","Atención al Cliente",NA,"Completa","Nos encontramos en la búsqueda de una Experta en Perfumería• Tenés entre 22 y 60 años• Tenés al menos Bachillerato Completo• Tenés experiencia en ventas de productos de categoría perfumería y cosmética• Tenés disponibilidad para trabajar en la tarde a partir de las 14:00¿Cuáles van a ser tus tareas?•	Responsable por la atención y asesoramiento a clientes en todo lo que respecta a sector de Perfumería y Cosmética y otros productos del sector no farmacia•	Asegurar el cumplimiento de los 7 Pasos de Atención al cliente en el salón de ventas.•	Responsable por el control, recepción y reposición de mercadería del sector Perfumería•	Control e ingreso de facturas (proveedores de artículos de perfumería) en el sistema.•	Responsable de la exhibición de todo el lineario, respetando los lineamientos establecidos•	Estar en conocimiento y comprender acerca de todas las acciones llevadas a cabo y comunicadas por parte de la compañía. •	Realizar controles de stock y auditoría de precios del sector•	Responder a las tareas asignadas por el encargado.¿Por qué elegirnos?• Tenemos programas de capacitación constante• Tenemos planes de desarrollo de carrera pensados para vos• Somos una empresa comprometida con nuestro entorno• Tenemos beneficios corporativos súper copados","Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cosmetología Médica
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 22 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Técnico en Liquidación de Sueldos - Contrato a término hasta 12/2020","www.buscojobs.com.uy/tecnico-en-liquidacion-de-sueldos-contrato-a-termino-hasta-122020-ID-165107",2019-02-06 22:35:33,"HUMAN PHI","Montevideo","Montevideo","Liquidación de Sueldos",NA,"Completa","Para Empresa del Área de Construcción, seleccionamos:Nos encontramos en la búsqueda de una persona que se responsabilice por efectuar la gestión administrativa de la nómina implica la recopilación de información de manera de realizar el control de horarios, licencias, contratos y otros indicadores de gestión. Asimismo, deberá asegurar el pago de haberes del personal en forma correcta, en tiempo y forma; será responsable por dar respuesta a los aspectos administrativos derivados de las relaciones con el personal, solucionando a su vez las inquietudes de los colaboradores.*Contrato a término hasta diciembre del año 2020*Horario de lunes a viernes de 09:00 a 17:00 horas.Requisitos •	Estudiantes o egresados de Lic. en Relaciones Laborales, Recursos Humanos, Administración o Contador.•	Experiencia en posiciones similares, fundamentalmente en liquidación de sueldos Área de Construcción (Excluyente)•	Manejo de herramientas informáticas, MS Excel a nivel avanzadoCompetencias•	Planificación y Organización•	Capacidad de análisis y atención al detalle•	Orientación al cliente interno y externo•	Adaptabilidad y Flexibilidad•	Relacionamiento interpersonalPropuestaSe ofrece la oportunidad de incorporarse a una empresa en desarrollo, en un adecuado ambiente laboral, con un nivel de remuneración acorde a las responsabilidades previstas.","Administración – Secretariado / Liquidación de Sueldos
									
										Recursos Humanos / Administración de Personal
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Liquidación de Sueldos
									
										Construcción
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 65 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
