"link","puesto","empresa","nivel","area","fecha","detalle","departamento","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"https://trabajo.gallito.com.uy/anuncio/atencion-al-cliente-y6d68","ATENCION AL CLIENTE","Importante empresa","Auxiliar","Atención al cliente","Hace 2 semanas ","Buscamos personal con y sin experiencia para  Atención al cliente.
Contamos con Horarios flexibles de 6 y 8 Horas de Lunes a Viernes. Contar con buena Pres ...","montevideo",2019-11-01 16:20:32,"
            Contar con buena Presencia y buena disposición para el publico.        ","
            Buscamos personal con y sin experiencia para  Atención al cliente.
Contamos con Horarios flexibles de 6 y 8 Horas de Lunes a Viernes.        ","
                Ciclo básico en otros servicios personales.                                Manejo de programas:Excel a basico.                Idioma Español a avanzado."
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-6uq4j","ATENCION AL MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 2 semanas "," ATENCION al mostrador empaque,caja atencion telefonica,

conocimiento de calles rapido para casa de comidas rapidas","montevideo",2019-11-01 16:20:32,"
            ATENCION al mostrador empaque,caja atencion telefonica,
conocimiento de calles rapido para casa de comidas rapidas        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-ajs2j","ATENCIÓN AL MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 1 día "," Para importante Confitería

Se valorará experiencia","montevideo",2019-11-01 16:20:32,"
            Para importante Confitería
Se valorará experiencia        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-bad5h","ATENCIÓN AL MOSTRADOR","","Auxiliar","Atención al cliente","Hace 3 semanas "," De Heladería

Solo con experiencia 

Ciclo básico aprobado

Edad entre 20 y 40 años

Buena presencia","montevideo",2019-11-01 16:20:32,"
            De Heladería
Solo con experiencia 
Ciclo básico aprobado
Edad entre 20 y 40 años
Buena presencia        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-et6dr","ATENCIÓN AL MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 1 día "," Para importante confiteria en Malvin. 

Muchacha proactiva y dinamica.","montevideo",2019-11-01 16:20:32,"
            Para importante confiteria en Malvin. 
Muchacha proactiva y dinamica.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-mq59s","ATENCIÓN AL MOSTRADOR","","Auxiliar","Atención al cliente","Hace 3 semanas "," Empleada/o solo con experiencia en Panaderia

Buen sueldo. 

Adjuntar curriculum con referencias.","montevideo",2019-11-01 16:20:32,"
            Empleada/o solo con experiencia en Panaderia
Buen sueldo. 
Adjuntar curriculum con referencias.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-n92q2","ATENCIÓN AL MOSTRADOR","","Auxiliar","Atención al cliente","Hace 1 semana "," Para Panadería y Fiambrería se solicita

Preferentemente con curso aprobado de INEFOP

Al postularse adjuntar fotocopia de Cédula, referencias laborales y ...","montevideo",2019-11-01 16:20:32,"
            Para Panadería y Fiambrería se solicita
Preferentemente con curso aprobado de INEFOP
Al postularse adjuntar fotocopia de Cédula, referencias laborales y redes sociales.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostrador-tzgzq","ATENCION AL MOSTRADOR","","Auxiliar","Atención al cliente","Hace 1 semana "," ATENCIÓN mostrador de panadería con experiencia excluyente. Zona Centro.","montevideo",2019-11-01 16:20:32,"
            ATENCIÓN mostrador de panadería con experiencia excluyente. Zona Centro.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-mostradro-sandwichera-6n3nb","ATENCIÓN AL MOSTRADRO/ SANDWICHERA","","Auxiliar","Servicios - Oficios","Hace 1 semana "," Horario matutino o vespertino

Con carné de salud

Zona Solymar

Trabaja días domingos.","montevideo",2019-11-01 16:20:32,"
            Horario matutino o vespertino
Con carné de salud
Zona Solymar
Trabaja días domingos.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-al-publico-cliente-y-administracion-n9s33","ATENCION AL PUBLICO/CLIENTE Y ADMINISTRACIÓN","  ","Auxiliar","Atención al cliente","Hace 3 horas ","Se solicita una persona mayor de 25 años para la atencion al cliente y tareas administrativas.  Como Requisito: Libreta de conducir vigente (no moto) y dis ...","montevideo",2019-11-01 16:20:32,"
            Atención al cliente y Tareas Administrativa        ","
            Se solicita una persona mayor de 25 años para la atencion al cliente y tareas administrativas.  Como Requisito: Libreta de conducir vigente (no moto) y disponibilidad horaria. Ambas excluyentes, Se valorará conocimiento y manejo de idiomas.        ","
                Bachillerato secundaria en administración.                Experiencia de 1 año en el área de Atención al cliente.                                Idioma Inglés a basico."
"https://trabajo.gallito.com.uy/anuncio/atencion-al-publico-jvevz","ATENCION AL PUBLICO","Helados artesanales la chicharra","Auxiliar","Servicios - Oficios","Hace 2 semanas ","atencion al mostrador , realizar tareas en planta , aprender hacer cucuruchos y pedidos al publico , tareas de limpieza en general ser puntuales , ser rapi ...","montevideo",2019-11-01 16:20:32,"
            ser puntuales , ser rapida , buena presencia , tener experiencia        ","
            atencion al mostrador , realizar tareas en planta , aprender hacer cucuruchos y pedidos al publico , tareas de limpieza en general        ","
                Ciclo básico en gastronomía.                Experiencia de 1 año en el área de Servicios - oficios."
"https://trabajo.gallito.com.uy/anuncio/atencion-al-publico-pbb33","ATENCIÓN AL PÚBLICO","Cadena de comida rápida","Auxiliar","Atención al cliente","Hace 21 horas ","Atención al cliente, producción, manejo del producto, mantenimiento del orden del lugar de trabajo. La búsqueda está orientada hacia personas dinámicas, or ...","montevideo",2019-11-01 16:20:32,"
            La búsqueda está orientada hacia personas dinámicas, ordenadas, con capacidad para trabajar en equipo. Buen trato. Buena presencia. Referencias laborales comprobables.
Disponibilidad para trabajar en turnos de 8 horas en horarios matutino, vespertino y nocturno.
Se ofrece: Trabajo estable, muy buen clima laboral, entrenamiento y capacitación.        ","
            Atención al cliente, producción, manejo del producto, mantenimiento del orden del lugar de trabajo.        ","
                Ciclo básico en gastronomía."
"https://trabajo.gallito.com.uy/anuncio/atencion-de-mostrador-9p7vq","ATENCIÓN DE MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 3 semanas "," Sexo femenino, joven para Panadería","montevideo",2019-11-01 16:20:32,"
            Sexo femenino, joven para Panadería        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-en-mostrador-mq4zr","ATENCION EN MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 1 semana "," ATENCION a mostrador, muchacha

 presentarse para trabajar en atenc

ion de carro de chorizos, dinamica, 

con conocimientos sobre el tema y 

experiencia ...","montevideo",2019-11-01 16:20:32,"
            ATENCION a mostrador, muchacha
 presentarse para trabajar en atenc
ion de carro de chorizos, dinamica, 
con conocimientos sobre el tema y 
experiencia,        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-en-mostrador-vmjg8","ATENCION EN MOSTRADOR","","Auxiliar","Servicios - Oficios","Hace 3 semanas "," para churreria con conocimiento en cocina ambos sexos","montevideo",2019-11-01 16:20:32,"
            para churreria con conocimiento en cocina ambos sexos        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-en-puesto-de-verduras-tmdhe","ATENCIÓN  EN PUESTO DE VERDURAS","","Auxiliar","Atención al cliente","Hace 3 semanas "," atencion en puseto de frutas y verduras.","montevideo",2019-11-01 16:20:32,"
            atencion en puseto de frutas y verduras.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-frutas-y-verduras-dq39t","ATENCIÓN FRUTAS Y VERDURAS","Supermercado Los 33","Auxiliar","Servicios - Oficios","Hace 2 semanas "," Supermercado Los 33 solicita para el horario vespertino

","montevideo",2019-11-01 16:20:32,"
            Supermercado Los 33 solicita para el horario vespertino","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/atencion-mostrador-h7tqb","ATENCIÓN MOSTRADOR","","Auxiliar","Atención al cliente","Hace 1 mes ","Sexo masculino excluyente. Buena presencia, excelente trato con el público. Se valorará experiencia en avícola o carnicería y experiencia en sistema scannt ...","montevideo",2019-11-01 16:20:32,"
            Excelentes trato con el público, limpieza y mantenimiento del local. Reposición de mercadería. Se exige puntualidad.        ","
            Sexo masculino excluyente. Buena presencia, excelente trato con el público. Se valorará experiencia en avícola o carnicería y experiencia en sistema scanntech. Referencias comprobables. Se brinda buen ambiente y estabilidad laboral.        ","
                                Experiencia de 3 años en el área de Servicios - oficios."
"https://trabajo.gallito.com.uy/anuncio/atencion-tecnica-al-cliente-maldonado-hgpde","ATENCIÓN TECNICA AL CLIENTE (MALDONADO)","","Técnico / Especialista","Tecnologías de la información","Hace 4 semanas ","Soporte al cliente mediante vías de comunicación (chat, tickets de soporte y teléfono)
Asistencia al cliente en el uso y funcionamiento de los servicios ad ...","maldonado",2019-11-01 16:20:32,"
            Verificar ante reclamos el funcionamiento del servicio adquirido por el cliente
Verificar el alcance del nivel de soporte del servicio contratado por el cliente
Resolución de problemas básicos de soporte técnico y/o mediana complejidad (ej.: configurar correo, FTP, web, PHP, etc).        ","
            Soporte al cliente mediante vías de comunicación (chat, tickets de soporte y teléfono)
Asistencia al cliente en el uso y funcionamiento de los servicios adquiridos y herramientas de autogestión.        ","
                                Experiencia de 6 meses en el área de Atención al cliente."
"https://trabajo.gallito.com.uy/anuncio/aux-de-servicio-mmyqy","AUX DE SERVICIO","Importante empresa","Auxiliar","Servicios - Oficios","Hace 3 semanas ","MANTENER EL ORDEN Y LIMPIEZA DE LA EMPRESA, HACER PEDIDOS DE HIGIENE, AGUA Y OTROS. LLEGAR TEMPRANO, CAPACIDAD DE TRABAJO Y RESPUESTA A LAS EXIGENCIAS.","montevideo",2019-11-01 16:20:32,"
            LLEGAR TEMPRANO, CAPACIDAD DE TRABAJO Y RESPUESTA A LAS EXIGENCIAS.        ","
            MANTENER EL ORDEN Y LIMPIEZA DE LA EMPRESA, HACER PEDIDOS DE HIGIENE, AGUA Y OTROS.        ",NA
"https://trabajo.gallito.com.uy/anuncio/auxiliar-9zeba","AUXILIAR","","Auxiliar","Ventas - Comercial","Hace 2 semanas "," AUXILIAR depósito papelería mayorista preparacion pedidos

 reposición de deposito $ 22.000 nominal 

","montevideo",2019-11-01 16:20:32,"
            AUXILIAR depósito papelería mayorista preparacion pedidos
 reposición de deposito $ 22.000 nominal ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/auxiliar-adinitrativo-ontable-6s5py","AUXILIAR ADINITRATIVO ÇONTABLE","Importante Industria NAcional Seleeciona","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," IMPORTANTE Industria Nacional selecciona: 

Auxiliar Administrativo Contable.

 Requisitos:

- Formación académica comprobable en contabilidad ( Excluyent ...","montevideo",2019-11-01 16:20:32,"
            IMPORTANTE Industria Nacional selecciona: 
Auxiliar Administrativo Contable.
 Requisitos:
- Formación académica comprobable en contabilidad ( Excluyente)
- Experiencia no menor a 2 años en cargos similares
- Buen manejo de herramientas informáticas ( Psig).
Enviar CV con foto indicando aspiraciones salariales y como referencia al cargo que se postula.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/auxiliar-adm-contable-y-rrhh-ym963","AUXILIAR ADM. CONTABLE Y RRHH","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 días ","* Experiencia en liquidación de sueldos mensuales y jornaleros, se valorará experiencia en Construcción.
* Conocimientos en inscripciones de obras públicas ...","montevideo",2019-11-01 16:20:32,"
            Nuestra busqueda está orientada a una persona responsable, dinámica, proactiva y comprometida con su trabajo        ","
            * Experiencia en liquidación de sueldos mensuales y jornaleros, se valorará experiencia en Construcción.
* Conocimientos en inscripciones de obras públicas y privadas. 
* Manejo de plataforma de BPS
* Conocimientos de Sistema GNS 
* Experiencia en Registración Contable e ingreso de documentación a Sistema Contable de la empresa. 
* Conciliaciones de Proveedores, pago a Proveedores.        ","
                Universitario en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Gestion de sueldos a intermedio."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-8vab2","AUXILIAR ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Auxiliar  Administrativo para Supermercado. Se valora experiencia en el rubro y en programa Scanntech Auxiliar  Administrativo para Supermercado. Se valora ...","montevideo",2019-11-01 16:20:32,"
            Auxiliar  Administrativo para Supermercado. Se valora experiencia en el rubro y en programa Scanntech        ","
            Auxiliar  Administrativo para Supermercado. Se valora experiencia en el rubro y en programa Scanntech        ",NA
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-9vtgn","AUXILIAR ADMINISTRATIVO","Importante Empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Objetivos generales del puesto
La posición tiene como objetivo central desarrollar las tareas en el área administrativa, destacándose entre sus principales ...","montevideo",2019-11-01 16:20:32,"
            Requisitos
•	Buen manejo de Excel, Correo electrónico y Word
•	Adm. de Empresas UTU
•	Persona proactiva, responsable, organizada y metódica
Otros
•	Se requiere ingreso inmediato
Horario a convenir        ","
            Objetivos generales del puesto
La posición tiene como objetivo central desarrollar las tareas en el área administrativa, destacándose entre sus principales responsabilidades: control de recibos de sueldo, control de horas, verificar documentación, entre otras tareas afines a la posición.        ","
                                                Manejo de programas:Office a intermedio.Manejo de programas:Outlook a basico."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-9ydh5","AUXILIAR ADMINISTRATIVO","Alamano","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Trabajo part-time: 4 horas diarias

Asistente de administración para el ingreso de facturas y conciliación de cuentas Responsabilidades del puesto de traba ...","montevideo",2019-11-01 16:20:32,"
            Responsabilidades del puesto de trabajo
- Registro de facturas
- Conciliación de cuentas
- Registro de información en backend
- Ordenar documentación        ","
            Trabajo part-time: 4 horas diarias
Asistente de administración para el ingreso de facturas y conciliación de cuentas        ","
                                Experiencia de 6 meses en el área de Otra.                Manejo de programas:Excel a basico."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-a-gy6a7","AUXILIAR ADMINISTRATIVO/A","","Auxiliar","Administración - Secretariado","Hace 3 semanas "," Con cocimiento en redes y uso general de PC.","montevideo",2019-11-01 16:20:32,"
            Con cocimiento en redes y uso general de PC.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-atencion-al-cliente-aspirantes-abbate-com-uy-uq48y","AUXILIAR ADMINISTRATIVO - ATENCIÓN AL CLIENTE - ASPIRANTES@ABBATE.COM.UY","Abbate","Auxiliar","Administración - Secretariado","Hace 1 mes ","Orientamos la búsqueda a candidatos con formación en administración, con manejo avanzado de herramientas informáticas y experiencia previa en tareas admini ...","montevideo",2019-11-01 16:20:32,"
            El objetivo de la posición es poder brindar soporte administrativo, en temas de facturación, documentación y atención al cliente.         ","
            Orientamos la búsqueda a candidatos con formación en administración, con manejo avanzado de herramientas informáticas y experiencia previa en tareas administrativas no menor a 2 años.
Jornada laboral de 8 hs diarias 6 días a la semana, incluido el fin de semana y feriados no laborables.
Mayor de 40 años. ","
                Bachillerato secundaria en administración.                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Excel a intermedio.Manejo de programas:Word a intermedio."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-6yu2j","AUXILIAR ADMINISTRATIVO CONTABLE","Frigorífico Pesquero","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Conciliaciones bancarias
Conciliación y análisis de cuentas de deudores y acreedores
Registro de documentación
Preparación de cuentas para el balance
Liqui ...","montevideo",2019-11-01 16:20:32,"
            Mantener al día las tareas mencionadas anteriormente        ","
            Conciliaciones bancarias
Conciliación y análisis de cuentas de deudores y acreedores
Registro de documentación
Preparación de cuentas para el balance
Liquidación de impuestos y sueldos
Tareas administrativas en general
Manejo de sistemas contables
Experiencia excluyente en tareas mencionadas        ","
                Terciario no universitario en contabilidad.                Experiencia de 1 año en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Contable a intermedio.Manejo de programas:Excel a intermedio.Manejo de programas:Office a intermedio.Manejo de programas:Outlook a intermedio.                Idioma Inglés a intermedio."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-part-time-yje2h","AUXILIAR ADMINISTRATIVO CONTABLE (PART TIME)","ADVICE","Auxiliar","Administración - Secretariado","Hace 1 día ","Brindará asistencia al área en tareas administrativas contables: altas y bajas de medios de pago, gestión de cobros, pago a proveedores, control de rendici ...","montevideo",2019-11-01 16:20:32,"
            Buscamos:
Estudiantes de la carrera de Contador Público, Administración o EDA con conocimiento y experiencia previa en manejo Excel y sistemas contables. 
Se valorará contar con experiencia en tareas administrativas.
Se requiere disponibilidad para trabajar 20 horas semanales de lunes a viernes.        ","
            Brindará asistencia al área en tareas administrativas contables: altas y bajas de medios de pago, gestión de cobros, pago a proveedores, control de rendición de gas        ","
                Universitario en administración.                Experiencia de 1 año en el área de Administración - secretariado."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-puq4s","AUXILIAR ADMINISTRATIVO CONTABLE","Importante empresa del rubro automotriz","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","-Ingreso de comprobantes al sistema Memory Conty 
-Analizar cuentas de gastos, elaborar informes contables.
-Conciliaciones Bancarias
- Conciliaciones con  ...","montevideo",2019-11-01 16:20:32,"
            responde al departamento administrativo contable
Enviar aspiraciones salariales        ","
            -Ingreso de comprobantes al sistema Memory Conty 
-Analizar cuentas de gastos, elaborar informes contables.
-Conciliaciones Bancarias
- Conciliaciones con proveedores y preparación de pagos
-Conciliaciones con deudores
-Control de caja 
-Manejo de archivos        ","
                                Experiencia de 3 años en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Contable a avanzado."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-qp644","AUXILIAR ADMINISTRATIVO - CONTABLE","Empresa de Equipamiento en Seguridad","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 días ","Facturación
Cobranzas
Proveedores
Contabilización en Sistema Contable (Memory Figaro)
Conciliaciones
Tareas Administrativo-Contables en general La persona  ...","montevideo",2019-11-01 16:20:32,"
            La persona debe llevar adelante las tareas administrativas y contables de la empresa como facturar, gestionar las cobranzas, realizar registraciones contables, conciliaciones como otras tareas administrativas en general. 
Tendrá un trato fluido con Clientes y Proveedores, por lo que se requiere de muy buen trato con el público.
Se debe contar con un año de experiencia en tareas administrativo - contables y un manejo fluido de excel.
Buen ambiente laboral.
Horario: 8:30 a 17:45.        ","
            Facturación
Cobranzas
Proveedores
Contabilización en Sistema Contable (Memory Figaro)
Conciliaciones
Tareas Administrativo-Contables en general        ","
                Universitario en contabilidad.                Experiencia de 1 año en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Contable a intermedio.Manejo de programas:Excel a avanzado.Manejo de programas:Word a intermedio.                Idioma Inglés a intermedio."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-rrv7m","AUXILIAR ADMINISTRATIVO - CONTABLE","Importante empresa","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auxiliar administrativo contable para desempeñar las  tareas detalladas en el campo responsabilidades en importante empresa así como  en estudio contable.  ...","montevideo",2019-11-01 16:20:32,"
            Las tareas a realizar son: 
Recepción de  información recibida de diversas fuentes
Registraciones contables  en ERP específico
Confección de órdenes de pago 
Atención a proveedores 
Ejecución de controles varios sobre la información (arqueos, conciliaciones, etc.) 
Tareas administrativas varias        ","
            Auxiliar administrativo contable para desempeñar las  tareas detalladas en el campo responsabilidades en importante empresa así como  en estudio contable. Estará bajo la supervisión del contador encargado y deberá  asimismo coordinar tareas con equipos del exterior. 
Perfil: 
La búsqueda se orienta a egresados de la EDA o contadores recién recibidos, que cuenten con experiencia de más de 1 año en las tareas antes mencionadas.  Es necesario conocimiento avanzado en paquete office o similar.
Se ofrece buen ambiente laboral, con aprendizaje  continuo. 
Horario: de Lunes a viernes de 9.00  a 17.00        ","
                Universitario en contabilidad.Terciario no universitario en administración.                Experiencia de 1 año en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Excel a intermedio.Manejo de programas:Office a intermedio.Manejo de programas:Word a intermedio."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-de-logistica-byt9a","AUXILIAR ADMINISTRATIVO DE LOGÍSTICA","Buscamos Talentos","Auxiliar","Logística - Distribución","Hace 1 mes ","Facturación de los pedidos
Coordinación de entregas
Manejo de documentación
Proceso de información.
Soporte al cliente
Atención de reclamos
 Procesar pedid ...","montevideo",2019-11-01 16:20:32,"
            Procesar pedidos de productos cosméticos.
Se requiere dominio de excel y conocimientos de logística.        ","
            Facturación de los pedidos
Coordinación de entregas
Manejo de documentación
Proceso de información.
Soporte al cliente
Atención de reclamos","
                Terciario no universitario en administración.                Experiencia de 1 año en el área de Administración - secretariado.Experiencia de 1 año en el área de Logística - distribución.                Manejo de programas:Excel a avanzado.                Idioma Inglés a basico."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-de-ventas-ng7gg","AUXILIAR ADMINISTRATIVO DE VENTAS","Frigorífico Pesquero","Auxiliar","Ventas - Comercial","Hace 1 mes ","Trabajará directamente en el sector de ventas
Amplia experiencia en facturación, control de cuentas de clientes, gestión de cobranza, archivo y tareas admi ...","montevideo",2019-11-01 16:20:32,"
            Mantener al día las tareas asignadas.
Reportará diariamente a la gerencia
Horario: Lunes a viernes de 8.30 a 16.30 - Sábado: 9 a 13 hs.        ","
            Trabajará directamente en el sector de ventas
Amplia experiencia en facturación, control de cuentas de clientes, gestión de cobranza, archivo y tareas administrativas en general.
Tendrá a su cargo la atención telefónica 
Asistirá en tareas administrativas de archivo, compras de insumos y correcta gestión de los mismos en el sector de producción.
Controlará movimientos de cajas plásticas realizando los reclamos que correspondan.
Dar soporte al encargado de ventas        ","
                Bachillerato secundaria en ventas.                                Manejo de programas:Excel a intermedio.Manejo de programas:Office a intermedio.Manejo de programas:Outlook a intermedio.Manejo de programas:Gestion de compras a basico.Manejo de programas:Contable a basico.                Idioma Inglés a basico."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-jd5sg","AUXILIAR ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","AUXILIAR para colaborar

en tareas

administrativas. AUXILIAR para colaborar

en tareas

administrativas.","montevideo",2019-11-01 16:20:32,"
            AUXILIAR para colaborar
en tareas
administrativas.        ","
            AUXILIAR para colaborar
en tareas
administrativas.        ",NA
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-para-liquidacion-de-sueldos-vp395","AUXILIAR ADMINISTRATIVO PARA LIQUIDACIÓN DE SUELDOS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","AUXILIAR PARA LIQUIDACIÓN DE SUELDOS en estudio contable, entre sus tareas además se encuentra  confección de formularios para organismo públicos, trámites ...","montevideo",2019-11-01 16:20:32,"
            Liquidación de sueldos
Declaración Fonasa
Formularios BPS
Registros contables
Tramites a organismo públicos        ","
            AUXILIAR PARA LIQUIDACIÓN DE SUELDOS en estudio contable, entre sus tareas además se encuentra  confección de formularios para organismo públicos, trámites y registros contables, buen ambiente laboral de L a V de 9 a 18 hs. Se pide experiencia 1 a  2 años en tareas similares, formación contable (EDA, Bios o similar), se valorará conocimientos en GNS Por favor enviar CV con referencias y aspiraciones salarial        ","
                Terciario no universitario en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Gestion de sueldos a avanzado."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-part-time-9zahg","AUXILIAR ADMINISTRATIVO (PART TIME)","Empresa con 30 años en el mercado","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 día ","Se busca auxiliar administrativo con experiencia en el cargo para realizar tareas administrativas y contables. Entre ellas, registro contable de ventas, co ...","montevideo",2019-11-01 16:20:32,"
            La persona será responsable de llevar adelante las tareas contables de la empresa; facturar, gestionar las cobranzas, realizar registraciones contables y conciliaciones, eventuales trámites ante los organismos públicos, entre otras. 
Reportará directamente al Contador de la empresa y al Directorio. 
Buen ambiente laboral.
Horario: de 09:00 a 13:00
Salario: 12.000 líquidos        ","
            Se busca auxiliar administrativo con experiencia en el cargo para realizar tareas administrativas y contables. Entre ellas, registro contable de ventas, control de cobranzas, control de documentación, registros contables varios, conciliaciones bancarias, control de depósitos, entre otras.
Requisito tener conocimiento y experiencia previa en manejo Excel y sistemas contables Memory.
Disponibilidad para trabajar 20 horas semanales de lunes a viernes.        ","
                Terciario no universitario en contabilidad.                Experiencia de 1 año en el área de Comercio exterior.                Manejo de programas:Excel a intermedio.Manejo de programas:Memory a avanzado.                Idioma Inglés a intermedio."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-pjy9v","AUXILIAR ADMINISTRATIVO","Empresa en el cerro","Auxiliar","Administración - Secretariado","Hace 1 mes ","Auxiliar administrativo. Edad de 22 a 31 años, ambos sexos. Secundaria completa

Formación Auxiliar en administración, contable o secretariado

Manejo de h ...","montevideo",2019-11-01 16:20:32,"
            Auxiliar administrativo, jornada completa.        ","
            Auxiliar administrativo. Edad de 22 a 31 años, ambos sexos. Secundaria completa
Formación Auxiliar en administración, contable o secretariado
Manejo de herramientas informáticas office
Inglés (no excluyente)        ","
                Bachillerato tecnológico utu en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Office a intermedio.                Idioma Inglés a basico."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-qq2yz","AUXILIAR ADMINISTRATIVO","KLAU SA","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Se necesita auxiliar ADMINISTRATIVO con experiencia comprobable mínima de 2años, excluyente conocimiento en procesamiento de documentación , archivo, altas ...","montevideo",2019-11-01 16:20:32,"
            Se necesita auxiliar ADMINISTRATIVO con experiencia comprobable mínima de 2años, excluyente conocimiento en procesamiento de documentación , archivo, altas y bajas de personal, buen manejo de herramientas informáticas        ","
            Se necesita auxiliar ADMINISTRATIVO con experiencia comprobable mínima de 2años, excluyente conocimiento en procesamiento de documentación , archivo, altas y bajas de personal, buen manejo de herramientas informáticas        ","
                Bachillerato secundaria en administración.                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Office a basico."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-qsm26","AUXILIAR ADMINISTRATIVO","Empresa de plaza","Auxiliar","Administración - Secretariado","Hace 1 mes ","Atención telefónica y al público, tareas administrativas en general.
Conocimientos de Office y Memory.-
Experiencia llevando cuentas corrientes de supermer ...","montevideo",2019-11-01 16:20:32,"
            Las inherentes a las funciones        ","
            Atención telefónica y al público, tareas administrativas en general.
Conocimientos de Office y Memory.-
Experiencia llevando cuentas corrientes de supermercados.-
Referencias laborales comprobables en cargos similares.-
Edad: A partir de 35 años.-.        ","
                                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Memory a intermedio."
"https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-quudn","AUXILIAR ADMINISTRATIVO","","Auxiliar","Administración - Secretariado","Hace 2 semanas "," auxiliar administrativo hasta 23 años.  para distribuidora de repuestos y autopartes , preferente mente egresado o estudiante de EDA o UTU se valorara exp ...","montevideo",2019-11-01 16:20:32,"
            auxiliar administrativo hasta 23 años.  para distribuidora de repuestos y autopartes , preferente mente egresado o estudiante de EDA o UTU se valorara experiencia en facturación y Memory ,","
                    ",NA
