"link","puesto","empresa","nivel","area","fecha","detalle","dpto","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"/anuncio/acompanante-t3y7p","ACOMPAÑANTE",NA,"Auxiliar","Servicios - Oficios","Hace 1 semana "," jubilada, para señora sola sana denoche,  tiene habitacion sola y TV  no esta enferma. de 19 a 08 am.  ","montevideo",2019-03-28 16:38:26,"
            jubilada, para señora sola sana denoche, 
tiene habitacion sola y TV 
no esta enferma. de 19 a 08 am. ","
                    ",NA
"/anuncio/acompanante-terapeutico-o-asistente-personal-sranp","ACOMPAÑANTE  TERAPÉUTICO O ASISTENTE PERSONAL",NA,"Auxiliar","Salud","Hace 26 minutos "," con curso de BPS","montevideo",2019-03-28 16:38:26,"
            con curso de BPS        ","
                    ",NA
"/anuncio/acompanante-ttjn4","ACOMPAÑANTE MALDONADO","Importante empresa","Auxiliar","Salud","Hace 1 mes ","Seleccionamos Acompañantes  ¿Quieres ser un acompañante profesional?  ¡Sé parte de nuestro equipo!  Seleccionamos personal para el cargo de acompañantes.  ...","maldonado",2019-03-28 16:38:26,"
            Se valoraran estudios en enfermería o cursos de cuidados        ","
            Seleccionamos Acompañantes 
¿Quieres ser un acompañante profesional? 
¡Sé parte de nuestro equipo! 
Seleccionamos personal para el cargo de acompañantes. 
Requisitos: 
• Tener 3er año de liceo aprobado 
• Experiencia en cuidados. ",NA
"/anuncio/acompanante-u6s9r","ACOMPAÑANTE","Gente Servicio de compañía","Auxiliar","Salud","Hace 1 mes ","Asistir al paciente en todas sus necesidades básicas. Compañía de adulto mayor en sanatorio, con buenas referencias y experiencia acreditada. ACOMPAÑANTE  ...","canelones",2019-03-28 16:38:26,"
            Compañía de adulto mayor en sanatorio, con buenas referencias y experiencia acreditada.
ACOMPAÑANTE para empresa de cuidado de enfermos con domicilio en Las Piedras, La Paz, Progreso o Colón. Ingreso Inmediato.        ","
            Asistir al paciente en todas sus necesidades básicas.        ","
                                Experiencia de 6 meses en el área de Salud."
"/anuncio/acompanante-y-empleada-domestica-con-cama-para-senora-mayor-en-la-zona-de-punta-carretas-97qn5","ACOMPAÑANTE Y EMPLEADA DOMESTICA CON CAMA PARA SEÑORA MAYOR EN LA ZONA DE PUNTA CARRETAS","Casa","Auxiliar","Salud","Hace 1 mes ","La persona sera encargada de cuidar y acompañar a una persona mayor auto-valida. se debe encargar de todos los temas de la casa, desde la limpieza, la coci ...","montevideo",2019-03-28 16:38:26,"
            Se necesita una persona amable, de buen trato y buena presencia.
La persona que buscamos debe de tener disponibilidad horaria ya que el puesto que se busca es con cama.        ","
            La persona sera encargada de cuidar y acompañar a una persona mayor auto-valida.
se debe encargar de todos los temas de la casa, desde la limpieza, la cocina, las compras de víveres y pagar las cuentas.        ",NA
"/anuncio/administracion-y-logistica-part-time-rpsgb","ADMINISTRACIÓN Y LOGÍSTICA PART TIME","Rewo Uruguay ","Auxiliar","Administración - Secretariado","Hace 1 semana ","Se trata de una propuesta Part time de 4 hrs con posibilidad de extenderse a 8 hrs. Se busca personal de sexo femenino con formación administrativa, logíst ...","montevideo",2019-03-28 16:38:26,"
            Preparación de pedidos
Control de stock
Mantenimiento del depósito
Colaboración en tareas varias
Cobranzas        ","
            Se trata de una propuesta Part time de 4 hrs con posibilidad de extenderse a 8 hrs.
Se busca personal de sexo femenino con formación administrativa, logística o similar, para el control de stock y gestión administrativa de mercadería.
Procuramos una persona dinámica, ordenada, responsable, con orientación al detalle y al seguimiento de pendientes. 
Deberá contar con experiencia similar, así como buen manejo de herramientas informáticas y cobranzas.        ","
                Formación profesional básica en administración.                                Manejo de programas:Office a intermedio."
"/anuncio/administrador-de-servicios-de-consorcio-de-edificios-rqv3q","ADMINISTRADOR DE SERVICIOS DE CONSORCIO DE EDIFICIOS","MAZARS","Supervisor / Encargado","Servicios - Oficios","Hace 1 mes ","El cargo tiene bajo su responsabilidad la gestión de los servicios del edificio de una empresa (data center, mantenimiento, seguridad, limpieza, etc.). Ges ...","montevideo",2019-03-28 16:38:26,"
            La búsqueda se orienta a técnicos o profesionales de áreas afines (Arquitectura, Ingeniería, etc.), con experiencia en la gestión de servicios similares.        ","
            El cargo tiene bajo su responsabilidad la gestión de los servicios del edificio de una empresa (data center, mantenimiento, seguridad, limpieza, etc.). Gestiona, coordina y supervisa dichos servicios con mano de obra propia o con otras empresas.        ","
                                Experiencia de 3 años en el área de Construcción - arquitectura."
"/anuncio/administrativa-3rduy","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," con experiencia en contabilidad y gestión de cobranzas No excluyente","montevideo",2019-03-28 16:38:26,"
            con experiencia en contabilidad y gestión de cobranzas
No excluyente        ","
                    ",NA
"/anuncio/administrativa-5gtsu","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Licenciado en Administración o Contador - $ 30.000 (sueldo liquido) Gestión cobranzas, control presupuestario, costeo importaciones, ingreso y verificación ...","montevideo",2019-03-28 16:38:26,"
            Gestión cobranzas, control presupuestario, costeo importaciones, ingreso y verificación compras, etc..        ","
            Licenciado en Administración o Contador - $ 30.000 (sueldo liquido)        ","
                Universitario en administración."
"/anuncio/administrativa-bzns3","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," para trabajo en Montevideo y Aeropuerto  con inglés. Solo de tarde","montevideo",2019-03-28 16:38:26,"
            para trabajo en Montevideo y Aeropuerto
 con inglés. Solo de tarde        ","
                    ",NA
"/anuncio/administrativa-comercio-exterior-7asm3","ADMINISTRATIVA - COMERCIO EXTERIOR","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Se busca administrativa con experiencia en comercio exterior. Imprescindible contar con un buen dominio de herramientas informáticas. Jornada laboral : Lun ...","montevideo",2019-03-28 16:38:26,"
            Jornada laboral : Lunes a viernes de 9:00 a 18:00
Zona: Centro        ","
            Se busca administrativa con experiencia en comercio exterior.
Imprescindible contar con un buen dominio de herramientas informáticas.        ",NA
"/anuncio/administrativa-comercio-exterior-q9m99","ADMINISTRATIVA - COMERCIO EXTERIOR","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se busca administrativa con experiencia en comercio exterior. Imprescindible contar con un buen dominio de herramientas informáticas. Jornada laboral : Lun ...","montevideo",2019-03-28 16:38:26,"
            Jornada laboral : Lunes a viernes de 9:00 a 18:00
Zona: Centro        ","
            Se busca administrativa con experiencia en comercio exterior.
Imprescindible contar con un buen dominio de herramientas informáticas.        ","
                Terciario no universitario en comercio exterior.                Experiencia de 1 año en el área de Comercio exterior."
"/anuncio/administrativa-ez2hq","ADMINISTRATIVA","Nueva Era Pet Care and Food","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Administracion, control cajas y facturacion Administrativas","montevideo",2019-03-28 16:38:26,"
            Administrativas        ","
            Administracion, control cajas y facturacion        ","
                Universitario en contabilidad."
"/anuncio/administrativa-gestora-p5qzg","ADMINISTRATIVA - GESTORA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones: - Atención telefónica, recepción y contestación de mails. ...","montevideo",2019-03-28 16:38:26,"
            Responsable, ordenado, puntual, buenas referencias, experiencia en área administración, manejo de office y mails.
Trabajo en zona Centro        ","
            Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones:
- Atención telefónica, recepción y contestación de mails.
- Gestionar ordenes de pedidos.
- Atención a clientes y funcionarios
- Realizar gestiones en entes públicos
- Facturación
- Ventas
Enviar aspiraciones salariales en base a 7 hrs diarias de Lunes a Viernes        ","
                                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-o-uyvn6","ADMINISTRATIVA/O",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVO/A con experiencia y referencias lunes a viernes de  10 a 16 horas. $ 23.000 nominales ","montevideo",2019-03-28 16:38:26,"
            ADMINISTRATIVO/A con experiencia y referencias lunes a viernes de
 10 a 16 horas. $ 23.000 nominales","
                    ",NA
"/anuncio/administrativa-pnpnq","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Con conocimientos contables, cobranzas, persona dinámica y responsable.","montevideo",2019-03-28 16:38:26,"
            Con conocimientos contables, cobranzas, persona dinámica y responsable.        ","
                    ",NA
"/anuncio/administrativa-recepcionista-v993u","ADMINISTRATIVA/ RECEPCIONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Para Estudio Jurídico en Centro.","montevideo",2019-03-28 16:38:26,"
            Para Estudio Jurídico en Centro.        ","
                    ",NA
"/anuncio/administrativa-u3yng","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Administrativa, tareas de facturación, cobranzas, archivo, etc.. Administrativa, tareas de facturación, cobranzas, archivo, etc..","montevideo",2019-03-28 16:38:26,"
            Administrativa, tareas de facturación, cobranzas, archivo, etc..        ","
            Administrativa, tareas de facturación, cobranzas, archivo, etc..        ",NA
"/anuncio/administrativa-zsv89","ADMINISTRATIVA","AGRONOVAX","Auxiliar","Administración - Secretariado","Hace 1 mes ","Buscamos administrativa/o para área logística, con experiencia en administración en general, con secundaria completa, Conocimiento de calles y referencias  ...","montevideo",2019-03-28 16:38:26,"
            Buscamos administrativa/o para área logística, con experiencia en administración
en general, con secundaria completa, Conocimiento de calles y referencias comprobables.        ","
            Buscamos administrativa/o para área logística, con experiencia en administración
en general, con secundaria completa, Conocimiento de calles y referencias comprobables.        ","
                                Experiencia de 1 año en el área de Administración - secretariado."
"/anuncio/administrativo-2974m","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVOS con experiencia para laboratorio de análisis clinicos.","montevideo",2019-03-28 16:38:26,"
            ADMINISTRATIVOS con experiencia para laboratorio de análisis clinicos.        ","
                    ",NA
"/anuncio/administrativo-2s2mn","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Egresado de CETP - UTU o técnico en administración o licenciado en administración Indicar aspiraciones ( excluyente)","montevideo",2019-03-28 16:38:26,"
            Egresado de CETP - UTU o técnico en administración o licenciado en administración
Indicar aspiraciones ( excluyente)        ","
                    ",NA
"/anuncio/administrativo-7b4d5","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," ADMINISTRATIVA/O conocimiento office, Zeta software y redes sociales","montevideo",2019-03-28 16:38:26,"
            ADMINISTRATIVA/O conocimiento office, Zeta software y redes sociales        ","
                    ",NA
"/anuncio/administrativo-a-6guaq","ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Para apertura de local de servicio de acompañantes en Pando","montevideo",2019-03-28 16:38:26,"
            Para apertura de local de servicio de acompañantes en Pando        ","
                    ",NA
"/anuncio/administrativo-a-6j6ea","ADMINISTRATIVO /A",NA,"Auxiliar","Administración - Secretariado","Hace 5 días "," ADMINISTRATIVA/O con conocimientos contables para taller de reparación automotriz. Con manejo de siniestros y atención al público Excelente presencia    ...","montevideo",2019-03-28 16:38:26,"
            ADMINISTRATIVA/O con conocimientos contables para taller de reparación automotriz. Con manejo de siniestros y atención al público Excelente presencia ","
                    ",NA
"/anuncio/administrativo-contable-78b6j","ADMINISTRATIVO CONTABLE","Empresa de Frutas y Verduras","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Será único miembro de Administración, realizando las tareas Administrativas y contables. Reporta el jefe de la empresa y al estudio contable.  -Emisión y r ...","montevideo",2019-03-28 16:38:26,"
            Tiene a cargo la responsabilidad de la gestión personal  del área Administrativa contable de la empresa, por dicho motivo se necesita una persona con experiencia, competencia y responsable en su trabajo, ordenada y metódica. 
Horario Laboral de Lunes a Sábado de  05:00 Am a 13 Pm , en una empresa ubicada dentro del Mercado Modelo de Montevideo.
Edad 23 a 35 años.        ","
            Será único miembro de Administración, realizando las tareas Administrativas y contables. Reporta el jefe de la empresa y al estudio contable. 
-Emisión y registro contable de facturas, notas de crédito, remitos y recibos de cobranza, facturas de compras, importaciones, experiencia en facturación electronica.
- Gestión de cobranza (envío de estados de cuenta/armado de saldos por deudor)
- Gestión de Acreedores
- Pago a proveedores
- Coordinación de depósitos de cobranza y cheques diferidos, con su registro en el sistema
LA PERSONA: 
-Nivel Terciario en curso (Cr. Público cursando 3er año), Licenciado en Administración, EDA. 
- Mínimo un año de experiencia de formación administrativa, conocimientos contables
- Manejo avanzado de herramientas informáticas,
- Curso de EXCEL AVANZADO, ser valorado. 
- Conocimientos de ingles, sera valorado.        ","
                Universitario en economía.                Experiencia de 1 año en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Excel a avanzado.                Idioma Inglés a intermedio."
"/anuncio/administrativo-contable-ajes2","ADMINISTRATIVO CONTABLE",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 hora "," O Estudiante de contabilidad Para autoservice Indicar aspiraciones salariales.","montevideo",2019-03-28 16:38:26,"
            O Estudiante de contabilidad
Para autoservice
Indicar aspiraciones salariales.        ","
                    ",NA
"/anuncio/administrativo-de-obras-mnvbq","ADMINISTRATIVO DE OBRAS","Berkes","Auxiliar","Administración - Secretariado","Hace 1 mes ","Si sos responsable y proactivo, te caracterizas por buscar siempre la mejor manera de hacer las cosas y te apasiona formar parte de proyectos desafiantes d ...","montevideo",2019-03-28 16:38:26,"
            En Berkes el éxito depende del trabajo de todos, lo que hacemos importa y trasciende. Tus responsabilidades serán: 
Gestionar la documentación del personal
Realizar el control de Subcontratos
Mantener actualizada la información de horas del personal
Recibir y contener al personal, tomar sus consultas, reclamos y monitorear las soluciones de los mismos
Apoyar las actividades de compra y logística
Mantener y promover mejoras en los procesos y procedimientos de trabajo
Colaborar con otras actividades solicitadas por el Jefe de Obra
 REQUISITOS
Para postularte deberás cumplir con los siguientes requisitos:
Disponibilidad de traslado a la Obra
Tener experiencia previa en el rubro Construcción
Contar con un buen manejo de Nodum (no excluyente)
Tener dominio de la Ley 14.411
Se trata de una oportunidad laboral con incorporación inmediata.        ","
            Si sos responsable y proactivo, te caracterizas por buscar siempre la mejor manera de hacer las cosas y te apasiona formar parte de proyectos desafiantes de lo que te sentirás orgulloso, en Berkes tenemos un lugar para vos!        ","
                Terciario no universitario en recursos humanos.Universitario en administración.Formación profesional básica en derecho.                Experiencia de 6 meses en el área de Administración - secretariado.Experiencia de 1 año en el área de Administración - secretariado."
"/anuncio/administrativo-deposito-jsvme","ADMINISTRATIVO DEPÓSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 mes ","Administrativo de Depósito Principales responsabilidades: el ingreso al sistema de gestión de almacén, proceso y análisis de la información para el ingres ...","montevideo",2019-03-28 16:38:26,"
            Nos orientamos a la búsqueda de candidatos con gran capacidad de análisis, orientación al cumplimiento de los procesos establecidos, vocación de servicio orientado al cliente y trabajo en equipo.
Ofrecemos la oportunidad de integrar un equipo con buen ambiente de trabajo y remuneración acorde al cargo.        ","
            Administrativo de Depósito
Principales responsabilidades: el ingreso al sistema de gestión de almacén, proceso y análisis de la información para el ingreso, stock y egreso de mercadería, la confección de pedidos en base a los procesos establecidos por la organización.
Requisitos:
•	Experiencia mínima 2 años cargos similares.
•	Secundaria completa.
•	Conocimientos de sistemas gestión de almacén y SAP.
•	Manejo de herramientas informáticas.        ","
                Terciario no universitario en otros.                Experiencia de 2 años en el área de Logística - distribución.                Manejo de programas:Office a avanzado.Manejo de programas:Excel a avanzado.Manejo de programas:Sap a avanzado."
"/anuncio/administrativo-e3eru","ADMINISTRATIVO","Estudio Varela","Auxiliar","Administración - Secretariado","Hace 3 días ","Liquidación de sueldos con sistema GNS de industria y comercio y construcción, confección de nóminas en ATYRO, manejo del sistema online de BPS Y DGI. Buen ...","montevideo",2019-03-28 16:38:26,"
            Liquidación de sueldos con sistema GNS de industria y comercio y construcción, confección de nóminas en ATYRO, manejo del sistema online de BPS Y DGI. buen manejo de Excel.
Trámites ante BPS, DGI, MTSS etc
Con experiencia, excluyente.
Para suplencia por licencia maternal.","
            Liquidación de sueldos con sistema GNS de industria y comercio y construcción, confección de nóminas en ATYRO, manejo del sistema online de BPS Y DGI. Buen manejo de Excel.
Trámites ante BPS, DGI, MTSS etc
Con experiencia, excluyente.
Para suplencia por licencia maternal.",NA
"/anuncio/administrativo-industria-grafica-msad6","ADMINISTRATIVO INDUSTRIA GRÁFICA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," con experiencia en el rubro y conocimientos de presupuestación","montevideo",2019-03-28 16:38:26,"
            con experiencia en el rubro y conocimientos de presupuestación        ","
                    ",NA
"/anuncio/administrativo-junior-e3gjp","ADMINISTRATIVO JUNIOR",NA,"Auxiliar","Administración - Secretariado","Hace 4 horas ","  Con experiencia en venta telefónica y manejo de Excel excluyente.   Hasta 25 años.  Al postularse adjuntar CV","montevideo",2019-03-28 16:38:26,"
            
Con experiencia en venta telefónica y manejo de Excel excluyente. 
Hasta 25 años.
Al postularse adjuntar CV        ","
                    ",NA
"/anuncio/administrativo-mmj6n","ADMINISTRATIVO","CONSTRUCTORA JMP","Asistente","Administración - Secretariado","Hace 1 mes ","El postulante debe saber interpretar planos, manejar auto cad, tener buena relaciona miento con clientes y proveedores y conocimientos básicos de finanzas. ...","montevideo",2019-03-28 16:38:26,"
            Estara encargado de gestionar planos, pedir y enviar presupuesto etc.        ","
            El postulante debe saber interpretar planos, manejar auto cad, tener buena relaciona miento con clientes y proveedores y conocimientos básicos de finanzas.        ","
                Terciario no universitario en arquitectura y construcción."
"/anuncio/administrativo-operativo-b9man","ADMINISTRATIVO OPERATIVO","ocs","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Debe manejar ecxel dos , buen trato, soportar la presion. depende el area opertativa de la empresa de este puesto","canelones",2019-03-28 16:38:26,"
            depende el area opertativa de la empresa de este puesto        ","
            Debe manejar ecxel dos , buen trato, soportar la presion.        ","
                Bachillerato secundaria en otros.                                Manejo de programas:Excel a avanzado.Manejo de programas:Word a avanzado.Manejo de programas:Html a avanzado."
"/anuncio/administrativo-t2tqt","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," Con experiencia en el rubro y conocimientos de presupuestación","montevideo",2019-03-28 16:38:26,"
            Con experiencia en el rubro y conocimientos de presupuestación        ","
                    ",NA
"/anuncio/administrativo-vendedor-dysst","ADMINISTRATIVO VENDEDOR",NA,"Auxiliar","Administración - Secretariado","Hace 2 días ","  Sexo masculino.  Edad  25 a 30 años.   Estudiante universitario.  Residente prox a Tres Cruces.   Horario  Lun a vie 11 a 19 hs y sab 10 a 14 hs ...","montevideo",2019-03-28 16:38:26,"
            
Sexo masculino.
Edad  25 a 30 años. 
Estudiante universitario.
Residente prox a Tres Cruces. 
Horario  Lun a vie 11 a 19 hs y sab 10 a 14 hs 
Al postularse  adjuntar  CV        ","
                    ",NA
"/anuncio/administrativo-vvgag","ADMINISTRATIVO","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auxiliar administrativo contable para empresa de servicios. Dedicación 8 horas diarias. Requisitos: 18 a 25 años, formación contable y manejo de Excel. No  ...","montevideo",2019-03-28 16:38:26,"
            Asistente Auxiliar administrativo contable para empresa de servicios. Dedicación 8 horas diarias. Requisitos: 18 a 25 años, formación contable y manejo de Excel. No se exige experiencia previa.        ","
            Auxiliar administrativo contable para empresa de servicios. Dedicación 8 horas diarias. Requisitos: 18 a 25 años, formación contable y manejo de Excel. No se exige experiencia previa.        ","
                                                Manejo de programas:Excel a basico."
"/anuncio/administrativo-y-cadeteria-pzmh8","ADMINISTRATIVO Y CADETERIA","ALEJANDRA SAAVEDRA SEGUROS","Auxiliar","Administración - Secretariado","Hace 3 horas ","manejo de base de datos, correo electronico y tramites en general constancia","montevideo",2019-03-28 16:38:26,"
            constancia        ","
            manejo de base de datos, correo electronico y tramites en general        ",NA
