"link","puesto","empresa","nivel","area","fecha","detalle","dpto","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"/anuncio/acompanante-yd8um","ACOMPAÑANTE",NA,"Auxiliar","Salud","Hace 13 horas "," Y tareas para señora mayor, señora entre 60 y 65 años, con cama.","montevideo",2018-12-27 01:41:26,"
            Y tareas para señora mayor, señora entre 60 y 65 años, con cama.        ","
                    ",NA
"/anuncio/acompanantes-6djpn","ACOMPAÑANTES",NA,"Auxiliar","Salud","Hace 2 semanas "," con experiencia para Montevideo","montevideo",2018-12-27 01:41:26,"
            con experiencia para Montevideo        ","
                    ",NA
"/anuncio/administracion-ag7gg","ADMINISTRACIÓN","Metro Seguridad","Auxiliar","Administración - Secretariado","Hace 1 mes ","Auxiliar administrativo para atención telefónica, gestión de cobranzas, planillas de excel, facturación entre otras tareas. La persona seleccionada será en ...","montevideo",2018-12-27 01:41:26,"
            La persona seleccionada será encargada de llevar el control de nuestra cartera de clientes, gestionar cobranzas y atención a clientes.        ","
            Auxiliar administrativo para atención telefónica, gestión de cobranzas, planillas de excel, facturación entre otras tareas.        ","
                                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Office a avanzado.Manejo de programas:Excel a intermedio.Manejo de programas:Word a intermedio."
"/anuncio/administrador-99q2j","ADMINISTRADOR",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," ADMINISTRATIVO   se selecciona  Enviar","montevideo",2018-12-27 01:41:26,"
            ADMINISTRATIVO   se selecciona  Enviar        ","
                    ",NA
"/anuncio/administrataivo-ej4ea","ADMINISTRATAIVO",NA,"Asistente","Educación - Recreación - Deportes","Hace 2 semanas "," ADMINISTRATIVO","montevideo",2018-12-27 01:41:26,"
            ADMINISTRATIVO        ","
                    ",NA
"/anuncio/administrativa-9p5ga","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," De 20 a 35 años,","montevideo",2018-12-27 01:41:26,"
            De 20 a 35 años,        ","
                    ",NA
"/anuncio/administrativa-amru3","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," Con conocimiento de memory Al postularse indicar aspiraciones","montevideo",2018-12-27 01:41:26,"
            Con conocimiento de memory
Al postularse indicar aspiraciones        ","
                    ",NA
"/anuncio/administrativa-calificada-mes6b","ADMINISTRATIVA CALIFICADA","Empresa logística","Auxiliar","Administración - Secretariado","Hace 1 mes ","Nos orientamos a la búsqueda de una administrativa calificada, proactiva y con motivación a afrontar tareas varias, con experiencia comprobada en liquidaci ...","montevideo",2018-12-27 01:41:26,"
            --        ","
            Nos orientamos a la búsqueda de una administrativa calificada, proactiva y con motivación a afrontar tareas varias, con experiencia comprobada en liquidación de sueldos y manejo de sistema GNS, facturación electrónica, atención a proveedores y clientes, entre otras. Se valorará que los postulantes tengan conocimientos jurídicos/ notariales y residan en Montevideo.
Horario: lunes a viernes 9 a 18 horas
Edad: hasta 30 años
--        ",NA
"/anuncio/administrativa-con-horario-flexible-6-horas-t9rby","ADMINISTRATIVA CON HORARIO FLEXIBLE 6 HORAS.","Administración","Auxiliar","Administración - Secretariado","Hace 1 mes ","Ingreso de facturas y pagos. Tramites varios. Atención de llamadas. Gestión de proveedores (pagos). El trabajo son 6 horas semanales, horario es flexible r ...","montevideo",2018-12-27 01:41:26,"
            Importante realizar los pagos en fecha y forma.
Atención a las llamadas IMPORTANTE el buen trato y comunicación.        ","
            Ingreso de facturas y pagos.
Tramites varios.
Atención de llamadas.
Gestión de proveedores (pagos).
El trabajo son 6 horas semanales, horario es flexible respetando las horas picos de la oficina y los viernes 4 horas. El salario puede ser semanal/quincenal/mensual .-        ","
                                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-dduuu","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Para Estación de Servicio. Ciudad de la Costa. Excluyente Excel.","montevideo",2018-12-27 01:41:26,"
            Para Estación de Servicio. Ciudad de la Costa. Excluyente Excel.        ","
                    ",NA
"/anuncio/administrativa-dvyab","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," Con experiencia.","montevideo",2018-12-27 01:41:26,"
            Con experiencia.        ","
                    ",NA
"/anuncio/administrativa-emrrr","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Se solicita administrativa con experiencia para empresa en Montevideo para trabajar de Lunes a Viernes full time. Funciones: - Facturación - Cuentas corri ...","montevideo",2018-12-27 01:41:26,"
            - Proactividad al trabajo
- Buena disposición
- Trato amable y cordial
- Buen manejo de Excel imprescindible.        ","
            Se solicita administrativa con experiencia para empresa en Montevideo para trabajar de Lunes a Viernes full time.
Funciones:
- Facturación
- Cuentas corrientes
- Saldos deudores y acreedores
- Manejos de caja
- Conciliaciones bancarias
- Gestión de pagos
- Atención telefónica        ","
                Terciario no universitario en administración.                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-gestora-2yhy4","ADMINISTRATIVA - GESTORA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones: - Atención telefónica, recepción y contestación de mails. ...","montevideo",2018-12-27 01:41:26,"
            Responsable, ordenado, puntual, buenas referencias, experiencia en área administración, manejo de office y mails.
Trabajo en zona Centro        ","
            Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones:
- Atención telefónica, recepción y contestación de mails.
- Gestionar ordenes de pedidos.
- Atención a clientes y funcionarios
- Realizar gestiones en entes públicos
- Facturación
- Ventas
Enviar aspiraciones salariales en base a 7 hrs diarias de Lunes a Viernes        ","
                                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-ggyt3","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," Conocimientos contables y PC, apoyo en ventas zona Nuevo Paris.  ","montevideo",2018-12-27 01:41:26,"
            Conocimientos contables y PC, apoyo en ventas zona Nuevo Paris. ","
                    ",NA
"/anuncio/administrativa-hezdu","ADMINISTRATIVA",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas "," Con experiencia y referencias","montevideo",2018-12-27 01:41:26,"
            Con experiencia y referencias        ","
                    ",NA
"/anuncio/administrativa-o-d44jt","ADMINISTRATIVA/O",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," Con estudios administracion de empresas, computación Buena escolaridad","montevideo",2018-12-27 01:41:26,"
            Con estudios administracion de empresas, computación
Buena escolaridad        ","
                    ",NA
"/anuncio/administrativa-o-para-las-piedras-qv5pp","ADMINISTRATIVA/O PARA LAS PIEDRAS","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Administrativo. Administrativo.","canelones",2018-12-27 01:41:26,"
            Administrativo.        ","
            Administrativo.        ",NA
"/anuncio/administrativa-telefonista-td2z4","ADMINISTRATIVA TELEFONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," hasta 35 años 8 hrs proactiva, buena presencia, tareas varias","montevideo",2018-12-27 01:41:26,"
            hasta 35 años 8 hrs proactiva, buena presencia, tareas varias        ","
                    ",NA
"/anuncio/administrativa-u34vg","ADMINISTRATIVA","Empresa referente a hotelería","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se valorará experiencia con atención al publico y buen manejo de excel. Enviar aspiraciones salariales.","montevideo",2018-12-27 01:41:26,"
            Enviar aspiraciones salariales.        ","
            Se valorará experiencia con atención al publico y buen manejo de excel.        ","
                                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativo-a-contable-25d9m","ADMINISTRATIVO/A - CONTABLE","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Se busca persona responsable, con buena presencia, para incorporación inmediata en régimen part-time.- Lunes a Viernes 6hs - en la tarde Remuneración Líqui ...","montevideo",2018-12-27 01:41:26,"
            .        ","
            Se busca persona responsable, con buena presencia, para incorporación inmediata en régimen part-time.-
Lunes a Viernes 6hs - en la tarde
Remuneración Líquida $ 16.500
Funciones
-Atención y asistencia al cliente-socio
-Seguimiento y control de cuentas a COBRAR
-Seguimiento y control de cuentas a PAGAR (Control de vencimientos, planilla de cheques emitidos, etc)
- Manejo de Fondo Fijo
-Conciliaciones bancarias/Control de Depósitos/Control de Préstamos
- Control de Tarjetas de Personal/Planificación de Licencias/Pago de Sueldos
- Preparación de Informes para la directiva
- Organización y archivo de documentación
-Preparación mensual de documentos a enviar al estudio Contable
- Tramite ante organismos
Requisitos
- Estudios en Administración
- Buen dominio de PC
- Manejo de Paquete Office (Buen dominio excel y Word)
- Buen nivel de lecto-escritura
- Experiencia en servicio y atención al cliente, altamente valorada.-        ",NA
"/anuncio/administrativo-a-para-liquidacion-de-sueldos-u9re6","ADMINISTRATIVO/A PARA LIQUIDACIÓN DE SUELDOS","RECONOCIDA INSTITUCIÓN DEL ÁREA DE LA SALUD","Auxiliar","Administración - Secretariado","Hace 6 días ","ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVA ...","montevideo",2018-12-27 01:41:26,"
            LA POSICIÓN TIENE COMO PRINCIPAL OBJETIVO LA LIQUIDACIÓN DE SUELDOS DE TODO EL PERSONAL DE LA INSTITUCIÓN. ENTRE SUS PRINCIPALES RESPONSABILIDADES SE DESTACAN:
*LIQUIDACIÓN DE EGRESOS
*SALARIOS VACACIONALES
*INGRESO DE DATOS AL SISTEMA DE LIQUIDACIONES 
*ATENCIÓN PRESENCIAL Y TELEFÓNICA 
*PASAJE DE NÓMINA 
*CONCILIACIONES  
*ARCHIVO DE DOCUMENTACIÓN 
EL SECTOR PERTENECE AL DEPARTAMENTO DE RECURSOS HUMANOS, POR LO QUE SE VALORARÁ LA EXPERIENCIA EN EL MISMO, ASÍ COMO LA EXPERIENCIA EN LIQUIDACIÓN DE SUELDOS.        ","
            ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVANZADO. 
SE VALORARÁ EXPERIENCIA EN LIQUIDACIÓN DE SUELDOS Y TAREAS CONTABLES BÁSICA.
SE BUSCA PERSONAL CON FLEXIBILIDAD HORARIA DE LUNES A VIERNES. 
SERÁN COMPETENCIAS CLAVE DE LA PERSONA A INCORPORAR: CAPACIDAD DE TRABAJO EN EQUIPO, ADAPTABILIDAD, COMPROMISO, PRO ACTIVIDAD Y RESPONSABILIDAD EN LA TAREA. 
ADJUNTAR CURRICULUM VITAE CON FOTO Y COMPROBANTES.","
                Universitario en contabilidad.Universitario en administración.                                Manejo de programas:Excel a avanzado."
"/anuncio/administrativo-a-para-montevideo-73nz2","ADMINISTRATIVO/A PARA MONTEVIDEO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Administrativo/a para Montevideo de Lunes a Viernes, 8 horas. Buena remuneración. Administrativo/a","montevideo",2018-12-27 01:41:26,"
            Administrativo/a        ","
            Administrativo/a para Montevideo de Lunes a Viernes, 8 horas.
Buena remuneración.        ",NA
"/anuncio/administrativo-a53pq","ADMINISTRATIVO","Empresa de servicios","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auxiliar administrativo contable para empresa de servicios. Requisitos: 18 a 25 años, formación contable y manejo de Excel. No se exige experiencia previa. ...","montevideo",2018-12-27 01:41:26,"
            Asistente Auxiliar administrativo contable para empresa de servicios. Requisitos: 18 a 25 años, formación contable y manejo de Excel. No se exige experiencia previa.        ","
            Auxiliar administrativo contable para empresa de servicios. Requisitos: 18 a 25 años, formación contable y manejo de Excel. No se exige experiencia previa.        ","
                                                Manejo de programas:Excel a basico."
"/anuncio/administrativo-calificado-zrr3d","ADMINISTRATIVO CALIFICADO","Empresa logística","Auxiliar","Administración - Secretariado","Hace 1 mes ","Nos orientamos a la búsqueda de una administrativa calificada, proactiva y con motivación a afrontar tareas varias, con experiencia comprobada en liquidaci ...","montevideo",2018-12-27 01:41:26,"
            --        ","
            Nos orientamos a la búsqueda de una administrativa calificada, proactiva y con motivación a afrontar tareas varias, con experiencia comprobada en liquidación de sueldos y manejo de sistema GNS, facturación electrónica, atención a proveedores y clientes, entre otras. EXCLUYENTE que los postulantes tengan conocimientos jurídicos/ notariales y residan en Montevideo.
Horario: lunes a viernes 9 a 18 horas
Edad: hasta 30 años        ",NA
"/anuncio/administrativo-comercial-n94a7","ADMINISTRATIVO COMERCIAL","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Atención y asesoramiento al cliente, de forma escrita principalmente (e-mail),  para cumplir de forma correcta se debe tener buena comprensión de lo que el ...","montevideo",2018-12-27 01:41:26,"
            Dar respuesta y soporte al cliente interno y externo a la empresa de forma rápida y clara en cuanto a sus necesidades.        ","
            Atención y asesoramiento al cliente, de forma escrita principalmente (e-mail),  para cumplir de forma correcta se debe tener buena comprensión de lo que el cliente solicita y buena redacción. 
El puesto es un nexo entre el cliente y el sector de presupuestación y producción.        ","
                Formación profesional básica en marketing.Universitario en ventas.                Experiencia de 4 años en el área de Ventas - comercial."
"/anuncio/administrativo-contable-76hgq","ADMINISTRATIVO CONTABLE","Valentina Brasil","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias Correcto procesamiento y Control de D ...","montevideo",2018-12-27 01:41:26,"
            Correcto procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias        ","
            Procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias        ","
                Bachillerato tecnológico utu en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Contable a basico."
"/anuncio/administrativo-contable-99gan","ADMINISTRATIVO CONTABLE","AUREN","Asistente","Finanzas - Contabilidad - Auditoria","Hace 4 semanas ","Auren Capital Humano selecciona para reconocida empresa uruguaya del rubro alimenticio ubicada en Aguada Administrativo Contable.    Orientamos nuestra bú ...","montevideo",2018-12-27 01:41:26,"
            Será responsable de realizar la contabilidad de la empresa, revisar la facturación, efectuar el flujo de fondo diario, controlar el stock de bienes de cambio, recopilar la información para la liquidación de sueldos y otras tareas administrativas inherentes al cargo. 
Horario: Lunes a viernes de 7:45 a 16:30hrs. 
Ofrecemos trabajo estable y la oportunidad de formar parte de una empresa familiar consolidada, con posibilidades de crecimiento y desarrollo profesional.        ","
            Auren Capital Humano selecciona para reconocida empresa uruguaya del rubro alimenticio ubicada en Aguada Administrativo Contable.   
Orientamos nuestra búsqueda a personas con sólida experiencia en el área  Administrativa contable  y formación en Administración de empresas y contabilidad proveniente de carreras terciarias y/o universitarias. Asimismo, será fundamental contar con un buen manejo de herramientas informáticas, principalmente de Excel.
Buscamos personas con buenas habilidades interpersonales, autonomía, proactividad y capacidad de planificación y organización.        ","
                Universitario en contabilidad.                Experiencia de 2 años en el área de Finanzas - contabilidad - auditoria."
"/anuncio/administrativo-contable-qbem9","ADMINISTRATIVO CONTABLE",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","  Buscamos administrativo contable con experiencia en memory conty.   De Paso de la arena o zonas aledañas.  Al postularse adjuntar CV","montevideo",2018-12-27 01:41:26,"
            
Buscamos administrativo contable con experiencia en memory conty. 
De Paso de la arena o zonas aledañas.
Al postularse adjuntar CV        ","
                    ",NA
"/anuncio/administrativo-en-comercio-exterior-5vvrs","ADMINISTRATIVO EN COMERCIO EXTERIOR","Importante empresa","Asistente","Comercio Exterior","Hace 1 mes ","Seleccionamos Asistente en comercio exterior para empresa importadora. Contacto directo con proveedores en oriente y la region.  Administra las ordenes de  ...","montevideo",2018-12-27 01:41:26,"
            Seleccionamos Asistente en comercio exterior para empresa importadora.
Contacto directo con proveedores en oriente y la region. 
Administra las ordenes de la empresa, da seguimiento a los embarques, y coordina los despachos de los mismos.
Ingles e informatica excluyente.
Disponibilidad horaria 
Se ofrece:
Estabilidad laboral
Salario superior al laudo
Leyes sociales al dia
Buen ambiente laboral
Entorno comodo        ","
            Seleccionamos Asistente en comercio exterior para empresa importadora.
Contacto directo con proveedores en oriente y la region. 
Administra las ordenes de la empresa, da seguimiento a los embarques, y coordina los despachos de los mismos.
Ingles e informatica excluyente.
Disponibilidad horaria 
Se ofrece:
Estabilidad laboral
Salario superior al laudo
Leyes sociales al dia
Buen ambiente laboral
Entorno comodo        ","
                                                                Idioma Inglés a avanzado."
"/anuncio/administrativo-estacion-de-servicio-lagomar-e8ypg","ADMINISTRATIVO ESTACIÓN DE SERVICIO LAGOMAR","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Nos orientamos a la búsqueda de personas responsables, confiables y proactivas,para tareas administrativas en estación de servicio ubicada en LAGOMAR. Se r ...","canelones",2018-12-27 01:41:26,"
            Principales tareas: cierre de cajas de pista y supermercado, depósitos bancarios, controles varios, etc.        ","
            Nos orientamos a la búsqueda de personas responsables, confiables y proactivas,para tareas administrativas en estación de servicio ubicada en LAGOMAR. Se requiere vivir en la zona.
Horario: 14:40 a 23:00. Se trabaja los fines de semana
Sexo: indistinto.
Edad: Entre 24 y 40
Requisitos: Se valorará contar con experiencia en el cargo.
Contar con conocimientos de manejo de PC y paquete Office. Excel intermedio
Se solicita postularse con CV actualizado y foto.        ","
                Ciclo básico en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Office a intermedio."
"/anuncio/administrativo-gastos-comunes-g8duz","ADMINISTRATIVO GASTOS COMUNES","Inmobiliaria","Auxiliar","Administración - Secretariado","Hace 1 mes ","Atención Telefónica Tramites  Liquidación de Gastos Comunes Reuniones de Consorcio Atención y buen servicio a los consorcios.","montevideo",2018-12-27 01:41:26,"
            Atención y buen servicio a los consorcios.        ","
            Atención Telefónica
Tramites 
Liquidación de Gastos Comunes
Reuniones de Consorcio        ","
                                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Office a intermedio.Manejo de programas:Outlook a intermedio.Manejo de programas:Windows 7 a intermedio."
"/anuncio/administrativo-hge9s","ADMINISTRATIVO",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," ADMINISTRATIVO integra Asociac ión Civil en Delta del Tigre, turno ma tutino 10 hs semanales.","montevideo",2018-12-27 01:41:26,"
            ADMINISTRATIVO integra Asociac
ión Civil en Delta del Tigre, turno ma
tutino 10 hs semanales.        ","
                    ",NA
"/anuncio/administrativo-np6p7","ADMINISTRATIVO","Los Dominguez","Auxiliar","Administración - Secretariado","Hace 1 mes ","Administrativas, ingreso de facturas, control de stock, planillas diarias, Documentación en general. Lleva las tareas asignadas al día.","montevideo",2018-12-27 01:41:26,"
            Lleva las tareas asignadas al día.        ","
            Administrativas, ingreso de facturas, control de stock, planillas diarias, Documentación en general.        ","
                Terciario no universitario en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Gestion de sueldos a intermedio."
"/anuncio/administrativo-qequq","ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Diversas tareas administrativas Atención a clientes Edad: 24-32 años Lunes a viernes 9-18hs Persona responsable, resolutiva y con experiencia Perfil: buena ...","montevideo",2018-12-27 01:41:26,"
            Edad: 24-32 años
Lunes a viernes 9-18hs
Persona responsable, resolutiva y con experiencia
Perfil: buena presencia y buen trato
Excluyente: buen manejo de PC
Enviar CV con foto y referencias laborales comprobables        ","
            Diversas tareas administrativas
Atención a clientes        ",NA
"/anuncio/administrativo-taller-automotriz-n7b8v","ADMINISTRATIVO TALLER AUTOMOTRIZ","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Ingreso de documentación para siniestros automotrices, conocimientos de los protocolos y formatos de las compañías de seguros. (experiencia excluyente). Pr ...","montevideo",2018-12-27 01:41:26,"
            Recepción de clientes y documentación        ","
            Ingreso de documentación para siniestros automotrices, conocimientos de los protocolos y formatos de las compañías de seguros. (experiencia excluyente).
Presupuestos de repuestos para los vehículos a reparar.
Conocimiento de la plaza: compañías de seguros, importadores y proveedores de repuestos.
Conocimientos de paquete de office.
Excelente atención con el publico. 
Disponibilidad horaria.
Persona proactiva y responsable.
Enviar postulación con foto.        ","
                                                Manejo de programas:Office a avanzado.Manejo de programas:Windows xp a intermedio.Manejo de programas:Outlook a avanzado."
