"link","puesto","empresa","nivel","area","fecha","detalle","dpto","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"/anuncio/administracion-y-logistica-part-time-rpsgb","ADMINISTRACIÓN Y LOGÍSTICA PART TIME - EXCLUYENTE EXPERIENCIA MANEJO STOCK","Rewo Uruguay ","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se trata de una propuesta Part time de 4 hrs con posibilidad de extenderse a 8 hrs. Se busca personal de sexo femenino con formación administrativa, logíst ...","montevideo",2019-04-21 01:09:49,"
            Preparación de pedidos
Control de stock
Mantenimiento del depósito
Colaboración en tareas varias
Cobranzas        ","
            Se trata de una propuesta Part time de 4 hrs con posibilidad de extenderse a 8 hrs.
Se busca personal de sexo femenino con formación administrativa, logística o similar, para el control de stock y gestión administrativa de mercadería.
Procuramos una persona dinámica, ordenada, responsable, con orientación al detalle y al seguimiento de pendientes. 
Deberá contar con experiencia similar, EXCLUYENTE EXPERIENCIA EN MANEJO DE STOCK, así como buen manejo de herramientas informáticas y cobranzas.        ","
                Formación profesional básica en administración.                                Manejo de programas:Office a intermedio."
"/anuncio/administrariva-mdvqd","ADMINISTRARIVA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," administrativa horario  de 12 a 20 hrs experiencia en el ar ea manejo de programas excel y wo rd a intermedio  ","montevideo",2019-04-21 01:09:49,"
            administrativa horario
 de 12 a 20 hrs experiencia en el ar
ea manejo de programas excel y wo
rd a intermedio ","
                    ",NA
"/anuncio/administrativa-2m42s","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," ADMINISTRATIVA para Estación de Servicio. Ciudad de la Costa Excluyente sepa Excel","montevideo",2019-04-21 01:09:49,"
            ADMINISTRATIVA para Estación de Servicio. Ciudad de la Costa Excluyente sepa Excel        ","
                    ",NA
"/anuncio/administrativa-comercio-exterior-7asm3","ADMINISTRATIVA - COMERCIO EXTERIOR","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se busca administrativa con experiencia en comercio exterior. Imprescindible contar con un buen dominio de herramientas informáticas. Jornada laboral : Lun ...","montevideo",2019-04-21 01:09:49,"
            Jornada laboral : Lunes a viernes de 9:00 a 18:00
Zona: Centro        ","
            Se busca administrativa con experiencia en comercio exterior.
Imprescindible contar con un buen dominio de herramientas informáticas.        ",NA
"/anuncio/administrativa-eavyy","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Auxiliar contable, cuentas corrientes Con experiencia  Sueldo $ 22.000 Full time Al postularse adjuntar foto","montevideo",2019-04-21 01:09:49,"
            Auxiliar contable, cuentas corrientes
Con experiencia 
Sueldo $ 22.000
Full time
Al postularse adjuntar foto        ","
                    ",NA
"/anuncio/administrativa-ez2hq","ADMINISTRATIVA","Nueva Era Pet Care and Food","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Administracion, control cajas y facturacion Administrativas","montevideo",2019-04-21 01:09:49,"
            Administrativas        ","
            Administracion, control cajas y facturacion        ","
                Universitario en contabilidad."
"/anuncio/administrativa-qpqa7","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVA 25 a 45 años, con formacion en administracion, dominio de office, resida en Montevideo. lunes a viernes 8 horas sabados 5 horas.","montevideo",2019-04-21 01:09:49,"
            ADMINISTRATIVA 25 a 45 años, con formacion en administracion, dominio de office, resida en Montevideo. lunes a viernes 8 horas sabados 5 horas.        ","
                    ",NA
"/anuncio/administrativo-8ya48","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Con experiencia y referencias Para Montevideo Adjuntar foto","montevideo",2019-04-21 01:09:49,"
            Con experiencia y referencias
Para Montevideo
Adjuntar foto        ","
                    ",NA
"/anuncio/administrativo-a-2tzg6","ADMINISTRATIVO/A",NA,"Supervisor / Encargado","Administración - Secretariado","Hace 3 semanas "," con experincia en Cuentas corrientes. liquidacion de sueldos  y facturacion sistema SISNET. 25 a 35 años,","montevideo",2019-04-21 01:09:49,"
            con experincia en Cuentas corrientes. liquidacion de sueldos 
y facturacion sistema SISNET. 25 a 35 años,        ","
                    ",NA
"/anuncio/administrativo-a-6j6ea","ADMINISTRATIVO /A",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," ADMINISTRATIVA/O con conocimientos contables para taller de reparación automotriz. Con manejo de siniestros y atención al público Excelente presencia    ...","montevideo",2019-04-21 01:09:49,"
            ADMINISTRATIVA/O con conocimientos contables para taller de reparación automotriz. Con manejo de siniestros y atención al público Excelente presencia ","
                    ",NA
"/anuncio/administrativo-calificado-de83m","ENCARGADO CENTRO LOGÍSTICO","Zona Progreso","Supervisor / Encargado","Logística - Distribución","Hace 2 semanas ","Importante empresa del sector logístico ubicada en Progreso/Canelones, selecciona: Encargado/a del polo logístico en tareas de: -	Manejo de personal de seg ...","canelones",2019-04-21 01:09:49,"
            -        ","
            Importante empresa del sector logístico ubicada en Progreso/Canelones, selecciona:
Encargado/a del polo logístico en tareas de:
-	Manejo de personal de seguridad y mantenimiento
-	Control de acceso al polo
-	Seguimiento de obra junto con profesionales en dicha área
-	Manejo administrativo y trato con clientes
Se valorará residencia en la zona (no excluyente). Mayor de 35 años. Secundaria finalizada. Con amplia disponibilidad horaria y remuneración acorde a responsabilidades. Imprescindible contar con experiencia laboral verificable en cargo similar.        ",NA
"/anuncio/administrativo-contable-ajes2","ADMINISTRATIVO CONTABLE",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas "," O Estudiante de contabilidad Para autoservice Indicar aspiraciones salariales.","montevideo",2019-04-21 01:09:49,"
            O Estudiante de contabilidad
Para autoservice
Indicar aspiraciones salariales.        ","
                    ",NA
"/anuncio/administrativo-contable-marketing-dz952","ADMINISTRATIVO CONTABLE / MARKETING","CLINICAS ODONTOLOGICAS","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Se busca persona dinámica con experiencia y/o estudios en Contabilidad, marketing y administración de empresas en general para EMPRENDIMIENTOS ODONTOLÓGICO ...","montevideo",2019-04-21 01:09:49,"
            CONTABLE
 * Ingreso de transacciones y reconciliación de cuentas en sistema contable
 * Pago de cuentas y sueldos
 * Reconciliación y analysis de costos directos e indirectos, ingresos, producción, etc
 * Liquidación de IVA para contador
 * Proyecciones e informes 
MARKETING
 * Manejo de redes sociales, sitios web y anuncios. 
 * Analysis de resultados 
 * Diseño de avisos, posteos, etc
ADMINISTRACIÓN
 * Organización general de varios emprendimientos
 * Tareas administrativas","
            Se busca persona dinámica con experiencia y/o estudios en Contabilidad, marketing y administración de empresas en general para EMPRENDIMIENTOS ODONTOLÓGICOS.
Tareas variables según su demanda, trabajando en conjunto con el director de la empresa para establecer procedimientos para la mejora continua de eficiencia y eficacia en todos los sectores de varias empresas.
Horarios de 3 horas por día, flexibles. Remuneración atractiva.",NA
"/anuncio/administrativo-de-produccion-umz8y","ADMINISTRATIVO DE PRODUCCION","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 1 semana ","Se busca cubrir un cargo de administrativo de producción para imprenta con las siguientes funciones: Ingreso y corrección de órdenes de trabajo. Colaborar  ...","montevideo",2019-04-21 01:09:49,"
            Dependiendo de la experencia y aprendizaje las responsabilidades que se le puedan asignar.        ","
            Se busca cubrir un cargo de administrativo de producción para imprenta con las siguientes funciones:
Ingreso y corrección de órdenes de trabajo.
Colaborar con cálculo de precios.
Compra de insumos.
Seguimiento de trabajos.
Soporte al sector de ventas.        ",NA
"/anuncio/administrativo-de-rrhh-zona-paso-de-la-arena-mj9rb","ADMINISTRATIVO DE RRHH ZONA PASO DE LA ARENA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 semana ","Descripción Orientamos nuestra busqueda a un administrativo de RRHH de entre 28 y 35 años preferiblemente de sexo masculino Se apreciara  formación y exper ...","montevideo",2019-04-21 01:09:49,"
            -Altas/bajas BPS
-Liquidación de sueldos
-Control de ausentismo
-Atención al personal
-Sanciones diciplinarias
-Tramites ante organismos públicos
-Comunicación diaria con encargados de secciones        ","
            Descripción
Orientamos nuestra busqueda a un administrativo de RRHH de entre 28 y 35 años preferiblemente de sexo masculino
Se apreciara  formación y experiencia en el área de RRHH, concocimiento de sistema de liquidación de sueldos Gente de Saico sistemas y domiño avanzado  de Excel.        ","
                Bachillerato secundaria en administración.                Experiencia de 1 año en el área de Recursos humanos.                Manejo de programas:Excel a intermedio."
"/anuncio/administrativo-e3eru","ADMINISTRATIVO","Estudio Varela","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Liquidación de sueldos con sistema GNS de industria y comercio y construcción, confección de nóminas en ATYRO, manejo del sistema online de BPS Y DGI. Buen ...","montevideo",2019-04-21 01:09:49,"
            Liquidación de sueldos con sistema GNS de industria y comercio y construcción, confección de nóminas en ATYRO, manejo del sistema online de BPS Y DGI. buen manejo de Excel.
Trámites ante BPS, DGI, MTSS etc
Con experiencia, excluyente.
Para suplencia por licencia maternal.","
            Liquidación de sueldos con sistema GNS de industria y comercio y construcción, confección de nóminas en ATYRO, manejo del sistema online de BPS Y DGI. Buen manejo de Excel.
Trámites ante BPS, DGI, MTSS etc
Con experiencia, excluyente.
Para suplencia por licencia maternal.",NA
"/anuncio/administrativo-industria-grafica-9yq9e","ADMINISTRATIVO INDUSTRIA GRÁFICA",NA,"Auxiliar","Administración - Secretariado","Hace 3 días "," con experiencia en el rubro y conocimientos de presupuestación","montevideo",2019-04-21 01:09:49,"
            con experiencia en el rubro y conocimientos de presupuestación        ","
                    ",NA
"/anuncio/administrativo-industria-grafica-bm4n9","ADMINISTRATIVO INDUSTRIA GRÁFICA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," con experiencia en el rubro y conocimientos de presupuestación","montevideo",2019-04-21 01:09:49,"
            con experiencia en el rubro y conocimientos de presupuestación        ","
                    ",NA
"/anuncio/administrativo-industria-grafica-r338r","ADMINISTRATIVO INDUSTRIA GRÁFICA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," con experiencia en el rubro y conocimientos de presupuestación","montevideo",2019-04-21 01:09:49,"
            con experiencia en el rubro y conocimientos de presupuestación        ","
                    ",NA
"/anuncio/administrativo-junior-e3gjp","ADMINISTRATIVO JUNIOR",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas ","  Con experiencia en venta telefónica y manejo de Excel excluyente.   Hasta 25 años.  Al postularse adjuntar CV","montevideo",2019-04-21 01:09:49,"
            
Con experiencia en venta telefónica y manejo de Excel excluyente. 
Hasta 25 años.
Al postularse adjuntar CV        ","
                    ",NA
"/anuncio/administrativo-operativo-b9man","ADMINISTRATIVO OPERATIVO","ocs","Auxiliar","Administración - Secretariado","Hace 1 mes ","Debe manejar ecxel dos , buen trato, soportar la presion. depende el area opertativa de la empresa de este puesto","canelones",2019-04-21 01:09:49,"
            depende el area opertativa de la empresa de este puesto        ","
            Debe manejar ecxel dos , buen trato, soportar la presion.        ","
                Bachillerato secundaria en otros.                                Manejo de programas:Excel a avanzado.Manejo de programas:Word a avanzado.Manejo de programas:Html a avanzado."
"/anuncio/administrativo-t2tqt","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," Con experiencia en el rubro y conocimientos de presupuestación","montevideo",2019-04-21 01:09:49,"
            Con experiencia en el rubro y conocimientos de presupuestación        ","
                    ",NA
"/anuncio/administrativo-u5jgq","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," Con  experiencia y referencias Al postularse adjuntar foto","montevideo",2019-04-21 01:09:49,"
            Con  experiencia y referencias
Al postularse adjuntar foto        ","
                    ",NA
"/anuncio/administrativo-vendedor-dysst","ADMINISTRATIVO VENDEDOR",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas ","  Sexo masculino.  Edad  25 a 30 años.   Estudiante universitario.  Residente prox a Tres Cruces.   Horario  Lun a vie 11 a 19 hs y sab 10 a 14 hs ...","montevideo",2019-04-21 01:09:49,"
            
Sexo masculino.
Edad  25 a 30 años. 
Estudiante universitario.
Residente prox a Tres Cruces. 
Horario  Lun a vie 11 a 19 hs y sab 10 a 14 hs 
Al postularse  adjuntar  CV        ","
                    ",NA
"/anuncio/administrativo-y-cadeteria-pzmh8","ADMINISTRATIVO Y CADETERIA","ALEJANDRA SAAVEDRA SEGUROS","Auxiliar","Administración - Secretariado","Hace 3 semanas ","manejo de base de datos, correo electronico y tramites en general constancia","montevideo",2019-04-21 01:09:49,"
            constancia        ","
            manejo de base de datos, correo electronico y tramites en general        ",NA
"/anuncio/agente-494zq","AGENTE","PU","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","F R","montevideo",2019-04-21 01:09:49,"
            R        ","
            F        ",NA
"/anuncio/agente-asociado-3qerp","AGENTE ASOCIADO","Arquicasa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Agente de ventas asociado e independiente. Cumplirá con el desarrollo de la actividad, teniendo capacitación y apoyo permanente. Crecer de forma independie ...","montevideo",2019-04-21 01:09:49,"
            Trato responsable con el cliente, profesionalismo para desarrollar la actividad, tener buena disposición y profesionalismo.        ","
            Agente de ventas asociado e independiente. Cumplirá con el desarrollo de la actividad, teniendo capacitación y apoyo permanente. Crecer de forma independiente con una empresa que te impulse no es de todos los días.        ","
                Bachillerato secundaria en ventas.Universitario en bienes raices.Terciario no universitario en marketing.                Experiencia de 1 año en el área de Ventas - comercial.                Manejo de programas:Excel a intermedio.Manejo de programas:Office a intermedio.                Idioma Inglés a basico."
"/anuncio/agente-de-ventas-b3v37","AGENTE DE VENTAS","Vibrando Infinito","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos jóvenes, con actitud emprendedora, energía positiva y pro activos.  Valoramos la responsabilidad, la puntualidad y la capacidad de superación pers ...","montevideo",2019-04-21 01:09:49,"
            Contamos con capacitaciones constantes acerca de los productos que comercializamos presenciales y virtuales. 
Por otra parte, ofrecemos la posibilidad de crecimiento dentro del negocio. 
Nuestra empresa es de multidesarrollo, manejamos ventas a nivel nacional e internacional.        ","
            Buscamos jóvenes, con actitud emprendedora, energía positiva y pro activos. 
Valoramos la responsabilidad, la puntualidad y la capacidad de superación personal. 
Buscamos jóvenes eficientes que estén dispuestos a cuidar los detalles en el proceso, alcanzando así el éxito. 
Las tareas a desempeñar se enfocan en el área de ventas. Se trabaja tanto por redes sociales como en venta directa al público. 
Contamos con un gran equipo de trabajo que se desenvuelva activamente en un ambiente positivo, de respeto, amabilidad y cordialidad. Se trabaja de manera dinámica, creativa y responsable.        ","
                Bachillerato secundaria en ventas.                Experiencia de 1 año en el área de Ventas - comercial.                Manejo de programas:Office a intermedio.Manejo de programas:Diseño grafico a basico."
"/anuncio/agente-de-ventas-bszmj","AGENTE DE VENTAS","IMPORTANTE EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," OPORTUNIDAD DE INGRESOS ADICIONALES Si  dispone de 4 horas diarias (imprescindible)      LA EMPRESA:  Uruguaya, reconocida con más de 40 años de activi ...","montevideo",2019-04-21 01:09:49,"
            OPORTUNIDAD DE INGRESOS ADICIONALES
Si  dispone de 4 horas diarias (imprescindible)
LA EMPRESA:  Uruguaya, reconocida con más de 40 años de actividad que produce y comercializa artículos de marcas prestigiosas con gran aceptación en el mercado ofrece oportunidad de ventas dirigida a empresas
EL POSTULANTE: 
Hombre o mujer, en actividad o jubilado (no del BPS), mayor de 30 años con secundaria completa, preferentemente con estudios en ventas y  conocimientos de Office e Internet. 
Debe ser ordenado, sistemático y tener un carácter proactivo y dinámico.                                                
Se valorará la experiencia en Ventas 
Imprescindible disponer de otro ingreso y un mínimo de 4 horas diarias para trabajar 
LA TAREA: Trabajará como agente de ventas. Contactará y visitará a potenciales clientes que le serán proporcionados, contando además con el apoyo de un Programa de Ventas Dirigidas a Empresas.          
Se incorporará formalmente a una sólida estructura comercial.","
                    ",NA
"/anuncio/agente-de-ventas-hgqp5","AGENTE DE VENTAS","Possum Consulting","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Seleccionamos para importante empresa líder en su sector (especializada en servicios de distribución, E-Commerce y logística) un AGENTE DE VENTAS La posici ...","montevideo",2019-04-21 01:09:49,"
            La posición implica incrementar la cartera de clientes y ofrecer servicios integrales altamente eficaz en la administración y distribución de todo tipo de productos, incluyendo aquellos que requieren de un manejo seguro y confidencial. 
Para ello cuentan con un deposito ubica en un lugar estratégico de la ciudad, facilitando el acceso a las zonas de mayor densidad de Montevideo. La misma cuenta con los dispositivos de seguridad necesarios para proteger y custodiar todos los valores, mercadería y documentación de los clientes . Contando con puntos de entrega (pickup centers) ubicados estratégicamente tanto en Montevideo como el Interior del país.
Bachillerato Completo
Valoración de cursos y capacitación en rubro
Experiencia mínima tres años como vendedor de servicios integrales 
Competencias:
Proactivo
Orientación al cliente 
Marcada vocación de servicio
Habilidades de comunicación
Se ofrece oportunidad de crecimiento y un sueldo acorde a las responsabilidad        ","
            Seleccionamos para importante empresa líder en su sector (especializada en servicios de distribución, E-Commerce y logística) un AGENTE DE VENTAS        ","
                Bachillerato secundaria en ventas.Bachillerato secundaria en marketing.                Experiencia de 3 años en el área de Directivos - ejecutivos.                Manejo de programas:Excel a avanzado."
"/anuncio/agente-de-ventas-tr7gu","AGENTE DE VENTAS","IMPORTANTE EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," OPORTUNIDAD DE INGRESOS ADICIONALES Si  dispone de 4 horas diarias (imprescindible)      LA EMPRESA:  Uruguaya, reconocida con más de 40 años de activi ...","montevideo",2019-04-21 01:09:49,"
            OPORTUNIDAD DE INGRESOS ADICIONALES
Si  dispone de 4 horas diarias (imprescindible)
LA EMPRESA:  Uruguaya, reconocida con más de 40 años de actividad que produce y comercializa artículos de marcas prestigiosas con gran aceptación en el mercado ofrece oportunidad de ventas dirigida a empresas
EL POSTULANTE: 
Hombre o mujer, en actividad o jubilado (no del BPS), mayor de 30 años con secundaria completa, preferentemente con estudios en ventas y  conocimientos de Office e Internet. 
Debe ser ordenado, sistemático y tener un carácter proactivo y dinámico.                                                
Se valorará la experiencia en Ventas 
Imprescindible disponer de otro ingreso y un mínimo de 4 horas diarias para trabajar 
LA TAREA: Trabajará como agente de ventas. Contactará y visitará a potenciales clientes que le serán proporcionados, contando además con el apoyo de un Programa de Ventas Dirigidas a Empresas.          
Se incorporará formalmente a una sólida estructura comercial.","
                    ",NA
