"link","puesto","empresa","nivel","area","fecha","detalle","dpto","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"/anuncio/administrador-de-base-de-datos-senior-rsmhd","ADMINISTRADOR DE BASE DE DATOS SENIOR","GEOCOM URUGUAY","Supervisor / Encargado","Tecnologías de la información","Hace 4 días ","Nos encontramos en la búsqueda de un Administrador de Base de Datos Senior para incorporarse al equipo de Infraestructura. Requisitos: - Mínimo 3 años de ...","montevideo",2019-06-17 17:38:12,"
            Qué proponemos?
- El desafío de participar en proyectos (nacionales e internacionales) de alto impacto
- Estabilidad y excelente ambiente laboral
- Estacionamiento Vigilado
- Cancha de fútbol y zona deportiva
- Acuerdos con universidades para carreras de grado y posgrado
Acerca de nosotros:
GEOCOM es una empresa con más de 20 años en el mercado, dedicada a brindar servicios informáticos globales. Nos desarrollamos en diferentes sectores: Gobierno, Finanzas, Industria, Salud, Retail. A sus más de 300 colaboradores en Uruguay, se le suman sus oficinas en Argentina, Chile y Colombia.
Estamos certificados en ISO y evaluado en CMMI nivel 3.        ","
            Nos encontramos en la búsqueda de un Administrador de Base de Datos Senior para incorporarse al equipo de Infraestructura.
Requisitos:
- Mínimo 3 años de experiencia en cargo similares
- Instalación, actualización, tuning, soporte, programación SQL en las siguientes tecnologías (MySQL/MariaDB, Oracle, MongoDB (no excluyente))
- Será excluyente la experiencia implementando soluciones de alta disponibilidad en las tecnologías mencionadas
- Se valorará experiencia previa brindando soporte de base de datos en soluciones implementadas en GeneXus e Hibernate, así como herramientas de monitoreo de las distintas tecnologías (Grafana, Nagios, Monyog, etc.)
HORARIO: Lunes a Jueves de 9 a 18 - Viernes de 9 a 17
El presente llamado incluye el ingreso de personas en situación de discapacidad de acuerdo a la ley N° 19.691        ","
                                                Manejo de programas:Sql a avanzado.Manejo de programas:Genexus a avanzado."
"/anuncio/administrativa-7mu44","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","- Gestión, administración y organización de los documentos de la empresa - Facturación - Pago a proveedores - Control de Stock - Conciliación Bancaria - Tr ...","montevideo",2019-06-17 17:38:12,"
            - Gestión, administración y organización de los documentos de la empresa
- Facturación
- Pago a proveedores
- Control de Stock
- Conciliación Bancaria
- Trámites bancarios o relacionados con la Administración Pública
- Gestión de bases de datos vinculadas a la actividad de la empresa
- Pago a personal        ","
            - Gestión, administración y organización de los documentos de la empresa
- Facturación
- Pago a proveedores
- Control de Stock
- Conciliación Bancaria
- Trámites bancarios o relacionados con la Administración Pública
- Gestión de bases de datos vinculadas a la actividad de la empresa
- Pago a personal        ","
                                                Manejo de programas:Word a basico.Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-btqd3","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Para Super y Mayorista en Barrio Piedras Blancas.  Horario de lunes viernes de 8.30 a 17.30 hs.  Sueldo nominal $ 25.000.  Preferentemente con curso ap ...","montevideo",2019-06-17 17:38:12,"
            Para Super y Mayorista en Barrio Piedras Blancas. 
Horario de lunes viernes de 8.30 a 17.30 hs. 
Sueldo nominal $ 25.000. 
Preferentemente con curso aprobado de INEFOP.        ","
                    ",NA
"/anuncio/administrativa-comercio-exterior-dgjue","ADMINISTRATIVA - COMERCIO EXTERIOR","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se busca administrativa con experiencia en comercio exterior. Imprescindible contar con un buen dominio de herramientas informáticas. Jornada laboral : Lun ...","montevideo",2019-06-17 17:38:12,"
            Jornada laboral : Lunes a viernes de 9:00 a 18:00        ","
            Se busca administrativa con experiencia en comercio exterior.
Imprescindible contar con un buen dominio de herramientas informáticas.        ",NA
"/anuncio/administrativa-o-vvnhp","ADMINISTRATIVA/O","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Administrativas, de control, atención al cliente, cobro de cuotas en recepción, tramites, gestión de cobranzas Gestión de cobranzas, manejo de caja, contro ...","montevideo",2019-06-17 17:38:12,"
            Gestión de cobranzas, manejo de caja, control de ingresos        ","
            Administrativas, de control, atención al cliente, cobro de cuotas en recepción, tramites, gestión de cobranzas        ",NA
"/anuncio/administrativa-svuyd","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," ADMINITRATIVA lun a vier 14 a 18 hrs excluyente excel avanzado viva cerca Malvin $12.000 nominales  ","montevideo",2019-06-17 17:38:12,"
            ADMINITRATIVA lun a vier 14 a 18 hrs excluyente excel avanzado viva cerca Malvin $12.000 nominales ","
                    ",NA
"/anuncio/administrativo-398rs","ADMINISTRATIVO","METALFRIG","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","MANEJO DE PROGRAMAS CONTABLES MANEJO DE PROGRAMAS","canelones",2019-06-17 17:38:12,"
            MANEJO DE PROGRAMAS        ","
            MANEJO DE PROGRAMAS CONTABLES        ","
                                                Manejo de programas:Contable a avanzado."
"/anuncio/administrativo-7jgv6","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 5 días "," ADMINISTRATIVO con conocimiento y experiencia comprobable, excluyente manejo de Excel y herramientas informática s, proactivo, ser valora conocimientos d ...","montevideo",2019-06-17 17:38:12,"
            ADMINISTRATIVO con conocimiento y experiencia comprobable, excluyente manejo de Excel y herramientas informática
s, proactivo, ser valora conocimientos de logística. buen ambiente laboral, necesitamos gente con ganas de trabajar.        ","
                    ",NA
"/anuncio/administrativo-897ne","ADMINISTRATIVO","PU","Supervisor / Encargado","Administración - Secretariado","Hace 1 mes ","f r","montevideo",2019-06-17 17:38:12,"
            r        ","
            f        ",NA
"/anuncio/administrativo-a-q9qgu","ADMINISTRATIVO/A",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","  Se busca administrativo/a con experiencia en comercio exterior. Imprescindible contar con un buen dominio de herramientas informáticas. Para la gestió ...","montevideo",2019-06-17 17:38:12,"
            
Se busca administrativo/a con experiencia en comercio exterior.
Imprescindible contar con un buen dominio de herramientas informáticas.
Para la gestión de documentación de importaciones, análisis y seguimiento de importaciones.","
                    ",NA
"/anuncio/administrativo-a6558","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Con ciclo básico completo.  $ 25.000 nominales.","montevideo",2019-06-17 17:38:12,"
            Con ciclo básico completo. 
$ 25.000 nominales.        ","
                    ",NA
"/anuncio/administrativo-contable-d8eem","ADMINISTRATIVO CONTABLE","Empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Empresa de zona oeste de Montevideo busca Auxiliar Contable part time Requisitos: •	Estudiante de Ciencias Económicas con Contabilidad de segundo año aprob ...","montevideo",2019-06-17 17:38:12,"
            Tareas :
•	Clasificación de documentación comercial, registración contable, arqueo, conciliaciones, tareas administrativas básicas.
La búsqueda se orienta a una persona pro-activa, con iniciativa, que pueda integrarse fácilmente a una empresa familiar.        ","
            Empresa de zona oeste de Montevideo busca Auxiliar Contable part time
Requisitos:
•	Estudiante de Ciencias Económicas con Contabilidad de segundo año aprobada o equivalente
•	Dominio de sistemas contables Memory y herramientas informáticas 
•	Se valorará experiencia laboral en el área        ","
                Universitario en contabilidad."
"/anuncio/administrativo-contable-empresa-constructora-je94b","ADMINISTRATIVO CONTABLE- EMPRESA CONSTRUCTORA","Incipio SRL","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Principales funciones: -Pasaje de documentación al sistema contable -Conciliación bancos, deudores, acreedores -Altas/Bajas GAFI, control de legajos del pe ...","montevideo",2019-06-17 17:38:12,"
            .        ","
            Principales funciones:
-Pasaje de documentación al sistema contable
-Conciliación bancos, deudores, acreedores
-Altas/Bajas GAFI, control de legajos del personal
-Tramites
Se busca persona proactiva, con disponibilidad para comienzo al momento de ser llamado.
Sueldo $28.600, horario lunes a viernes 10 a 18.",NA
"/anuncio/administrativo-contable-sa2sn","ADMINISTRATIVO CONTABLE","Consultora","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 días ","CONTABLES, REGISTRACIONES CONCILIACIONES DE ACUERDO AL CARGO","canelones",2019-06-17 17:38:12,"
            DE ACUERDO AL CARGO        ","
            CONTABLES, REGISTRACIONES CONCILIACIONES        ","
                Terciario no universitario en contabilidad.                Experiencia de 5 años a más en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Contable a intermedio."
"/anuncio/administrativo-contable-v6dze","ADMINISTRATIVO CONTABLE","Club Uruguayo de Rally","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auxiliar Administrativo contable para institucion deportiva. Trato con público. Tareas de secreteria y administrativas en general.  Requisitos excluyentes ...","montevideo",2019-06-17 17:38:12,"
            Auxiliar Administrativo contable para institucion deportiva. Trato con público. Tareas de secreteria y administrativas en general. 
Requisitos excluyentes:
- Conocimientos contables basicos
- Disponibilidad horaria (lunes a viernes 8 hs)
- Disponibilidad para trabajar horas extras.
- Disponibilidad para viajar al interior.
- Enviar aspiraciones salariales.
Se valorara especialmente poseer libreta de conducir, residir proximo a zona o tener buena locomocion, poseer conocimientos informaticos y de idiomas.        ","
            Auxiliar Administrativo contable para institucion deportiva. Trato con público. Tareas de secreteria y administrativas en general. 
Requisitos excluyentes:
- Conocimientos contables basicos
- Disponibilidad horaria (lunes a viernes 8 hs)
- Disponibilidad para trabajar horas extras.
- Disponibilidad para viajar al interior.
- Enviar aspiraciones salariales.
Se valorara especialmente poseer libreta de conducir, residir proximo a zona o tener buena locomocion, poseer conocimientos informaticos y de idiomas.        ",NA
"/anuncio/administrativo-de-cuentas-tmuab","ADMINISTRATIVO DE CUENTAS","Prohygiene","Auxiliar","Administración - Secretariado","Hace 3 semanas ","El puesto será responsable por mantener en el sistema la información actualizada de clientes, gestionando el potencial de la cuenta y realizando un seguimi ...","montevideo",2019-06-17 17:38:12,"
            
Orientamos la búsqueda a personas con experiencia en actividades de administración, servicio al cliente y/o ventas, que posean un fluido manejo de herramientas informáticas. Se valorará la formación terciaria en áreas relacionadas.
ProHygiene es la empresa líder en servicios profesionales de higiene en las Américas, presente en 14 países, proporcionando servicios a más de 55.000 clientes. Es una excelente oportunidad para un candidato con gran orientación al cliente y al cumplimiento de metas, además de sólidas capacidades de comunicación, trabajo en equipo, planificación y organización. Se ofrece una interesante oportunidad de desarrollo, siendo parte de un negocio en constante crecimiento.        ","
            El puesto será responsable por mantener en el sistema la información actualizada de clientes, gestionando el potencial de la cuenta y realizando un seguimiento cercano. Coordinará y confirmará visitas técnicas, segu´n la ruta del servicio técnico. Preparará las carpetas con la documentacio´n necesaria (facturas, remitos y documentacio´n legal, entre otros), para que los Te´cnicos realicen sus actividades en campo. Coordinará las cobranzas de acuerdo a los plazos de pago, gestionando también los retrasos. Recibirá información del equipo, con las observaciones de cada cliente visitado y cargará las novedades correspondientes. Reprogramará las tareas que los Te´cnicos no hayan realizado. Atenderá reclamos y solicitudes de clientes en tiempo y forma, apuntando a su total satisfaccio´n. Analizará periódicamente y emitirá reportes con los objetivos individuales y grupales en relacio´n a: cobranzas, facturacio´n y servicios.        ",NA
"/anuncio/administrativo-de-ventas-9846u","ADMINISTRATIVO DE VENTAS","  ","Auxiliar","Administración - Secretariado","Hace 3 días ","Seleccionamos Administrativo de Ventas, para realizar una suplencia en importante empresa del rubro automotriz. Las tareas; - Gestión de los seguros vendid ...","montevideo",2019-06-17 17:38:12,"
            Requisitos;
- Bachillerato completo. 
- Se valorará formación o experiencia como corredor de seguros. 
- Libreta de conducir Cat. A.
- Manejo de paquete Office y sistemas integrados.
Jornada laboral; lunes a viernes de 9 a 18:30 hs. 
Ofrecemos la posibilidad de incorporarse a una empresa en continuo desarrollo.        ","
            Seleccionamos Administrativo de Ventas, para realizar una suplencia en importante empresa del rubro automotriz.
Las tareas;
- Gestión de los seguros vendidos por la empresa y facturación de los nuevos. 
- Seguimiento de clientes, vencimiento de pólizas mensuales y nuevos contratos.
- Orden de la documentación y elaboración de reportes.        ","
                Bachillerato tecnológico utu en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Office a avanzado.                Idioma Inglés a intermedio."
"/anuncio/administrativo-diseno-grafico-bp9tm","ADMINISTRATIVO -DISEÑO GRÁFICO-","Mutualista Hospital Evangélico","Analista","Arte - Diseño - Comunicación","Hace 1 semana ","Requisitos: *Bachillerato completo. *Diseñador Gráfico. *Sólidos conocimientos de programas de diseño web. *Manejo de herramientas informáticas (Windows Of ...","montevideo",2019-06-17 17:38:12,"
            Presentar Curriculum Vitae con foto y comprobantes desde el 05 al 18 de junio de 2019        ","
            Requisitos:
*Bachillerato completo.
*Diseñador Gráfico.
*Sólidos conocimientos de programas de diseño web.
*Manejo de herramientas informáticas (Windows Office, Pagemaker, Corell Draw, Photoshop, Ilustrator, In Design, Sketch Up, Dreamweaver, Flash) con comprobantes que lo avalen.
*Conocimientos de manejo de Redes Sociales.
*Creativo.
Se valorará:
*Capacidad de trabajo en equipo.
*Buen comunicador.
*Experiencia en áreas similares.
*Conocimientos de idiomas con comprobantes que lo avalen        ",NA
"/anuncio/administrativo-industria-grafica-9gzvz","ADMINISTRATIVO INDUSTRIA GRÁFICA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," con experiencia en el rubro y conocimientos de presupuestación","montevideo",2019-06-17 17:38:12,"
            con experiencia en el rubro y conocimientos de presupuestación        ","
                    ",NA
"/anuncio/administrativo-jr-rdta8","ADMINISTRATIVO JR","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Para empresa en el rubro de diseño. 6hs de Lunes a Viernes de 13 a 19hs y Sabados de 08 a 14hs Se busca seriedad y responsabilidad, y se ofrece estabilidad ...","montevideo",2019-06-17 17:38:12,"
            Facturación, control documental, seguimiento de cuentas. 
Manejo de proveedores, conciliación de cuentas.
Se valorará experiencia anterior.
Buen caracter, disposición, habilidades de sociabilización son elementos importantes que se tendran en cuenta.        ","
            Para empresa en el rubro de diseño.
6hs de Lunes a Viernes de 13 a 19hs y Sabados de 08 a 14hs
Se busca seriedad y responsabilidad, y se ofrece estabilidad y buen ambiente laboral.
Puesto de auxiliar, con salario inicial de $ 12.000 nominales más presentismo.        ","
                Universitario en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Excel a avanzado.Manejo de programas:Contable a intermedio."
"/anuncio/administrativo-para-sector-costos-zm946","ADMINISTRATIVO PARA SECTOR COSTOS","Mutualista Hospital Evangélico","Auxiliar","Administración - Secretariado","Hace 1 semana ","Presentar Curriculum Vitae con foto y comprobantes desde el 07 al 20 de junio de 2019 Requisitos:   *Bachillerato completo. *Auxiliar contable, estudiante  ...","montevideo",2019-06-17 17:38:12,"
            Requisitos:  
*Bachillerato completo.
*Auxiliar contable, estudiante de Ciencias Económicas o Escuela de Administración,   con sólidos conocimientos de Contabilidad y Costos.
*Amplio dominio de herramientas informáticas, en especial Excell avanzado.
   Se valorará:
*Capacidad de trabajo en equipo
*Capacidad de síntesis y análisis sistemático
* Buen comunicador
*Experiencia en áreas similares        ","
            Presentar Curriculum Vitae con foto y comprobantes desde el 07 al 20 de junio de 2019        ",NA
"/anuncio/administrativo-recepcionista-p293h","ADMINISTRATIVO/A - RECEPCIONISTA","Empresa radicada en Montevideo","Auxiliar","Administración - Secretariado","Hace 1 mes ","•	Trabajo de lunes a viernes. •	Ingreso de información al sistema informático. Gestión de Inventarios. Control y conciliación de stock. (Se valorará conoci ...","montevideo",2019-06-17 17:38:12,"
            •	Preferentemente estudiante de UTU o facultades. Se valorán estudios contables / administración de empresas / secretaria.
•	Experiencia en el área de Administración - secretariado.
•	Manejo de Office.
•	Referencias personales y laborales (excluyente).
•	Actitud frente al trabajo.
•	Capacidad para la atención al cliente y el relacionamiento con el grupo de trabajo.
•	Respeto a las jerarquías y las normas de la empresa.
•	Proactiva/o .
•	Responsabilidad.
•	Puntualidad.
•	Ordenado/a, metódico/a, buena administración del tiempo.        ","
            •	Trabajo de lunes a viernes.
•	Ingreso de información al sistema informático. Gestión de Inventarios. Control y conciliación de stock. (Se valorará conocimientos en Psig)
•	Atención telefónica.
•	Apoyo al sector Administrativo y Contable si es requerido.
•	Pagos a proveedores.
•	Control de liquidaciones de gastos y fondos.        ","
                Bachillerato tecnológico utu en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Office a avanzado."
"/anuncio/administrativo-y-ventas-aasjh","ADMINISTRATIVO Y VENTAS","Empresa de Venta al Público","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Asistente de Contabilidad y Vendedor Registros Contables y Ventas","montevideo",2019-06-17 17:38:12,"
            Registros Contables y Ventas        ","
            Asistente de Contabilidad y Vendedor        ","
                Universitario en contabilidad.Bachillerato tecnológico utu en administración."
"/anuncio/administrativo-zlibra-s57ay","ADMINISTRATIVO ZLIBRA",NA,"Auxiliar","Administración - Secretariado","Hace 1 mes ","Imprescindible tener conocimientos del programa  de gestión ZLIBRA. Colaborará en la puesta a punto del programa e ingreso de documentos. ""No se tendrá en  ...","montevideo",2019-06-17 17:38:12,"
            Tendrá a cargo la puesta en funcionamiento del programa Zlibra en la empresa.        ","
            Imprescindible tener conocimientos del programa  de gestión ZLIBRA. Colaborará en la puesta a punto del programa e ingreso de documentos. ""No se tendrá en cuenta a quien no tenga conocimiento de ZLIBRA""        ","
                                Experiencia de 2 años en el área de Administración - secretariado.Experiencia de 2 años en el área de Ventas - comercial.Experiencia de 5 años a más en el área de Administración - secretariado.Experiencia de 2 años en el área de Administración - secretariado.Experiencia de 2 años en el área de Administración - secretariado."
"/anuncio/agente-de-ventas-sd862","AGENTE DE VENTAS","IMPORTANTE EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 2 semanas "," OPORTUNIDAD DE INGRESOS ADICIONALES Si  dispone de 4 horas diarias (imprescindible)      LA EMPRESA:  Uruguaya, reconocida con más de 40 años de activi ...","montevideo",2019-06-17 17:38:12,"
            OPORTUNIDAD DE INGRESOS ADICIONALES
Si  dispone de 4 horas diarias (imprescindible)
LA EMPRESA:  Uruguaya, reconocida con más de 40 años de actividad que produce y comercializa artículos de marcas prestigiosas con gran aceptación en el mercado ofrece oportunidad de ventas dirigida a empresas
EL POSTULANTE: 
Hombre o mujer, en actividad o jubilado (no del BPS), mayor de 30 años con secundaria completa, preferentemente con estudios en ventas y  conocimientos de Office e Internet. 
Debe ser ordenado, sistemático y tener un carácter proactivo y dinámico.                                                
Se valorará la experiencia en Ventas 
Imprescindible disponer de otro ingreso y un mínimo de 4 horas diarias para trabajar 
LA TAREA: Trabajará como agente de ventas. Contactará y visitará a potenciales clientes que le serán proporcionados, contando además con el apoyo de un Programa de Ventas Dirigidas a Empresas.          
Se incorporará formalmente a una sólida estructura comercial.","
                    ",NA
"/anuncio/agente-inmobiliario-asociado-5dtm5","AGENTE INMOBILIARIO ASOCIADO,","INMOBILIARIA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Agente inmobiliario asociado,  Manejo en venta y  alquiler de Propiedades, Manejo y creación de carteras de clientes correspondientes. Buen nivel Pro activ ...","montevideo",2019-06-17 17:38:12,"
            Prestar servicios de mediación, asesoramiento y gestión en transacciones inmobiliarias relacionadas con: la compraventa, alquiler, 
Dirigido a Emprendedores, 
Manejo de metas y objetivos,
Excelentes comisiones,        ","
            Agente inmobiliario asociado, 
Manejo en venta y  alquiler de Propiedades,
Manejo y creación de carteras de clientes correspondientes.
Buen nivel Pro activo, Empático, buena Presencia, 
Autónomo e independiente.        ",NA
"/anuncio/agente-inmobiliario-drmb3","AGENTE INMOBILIARIO","INMOBILIARIA","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","intervenir en venta o alquiler, de propiedades. Servicio profesional, atender todas las solicitudes durante la comercialización de un inmueble y asesorar a ...","montevideo",2019-06-17 17:38:12,"
            Servicio profesional, atender todas las solicitudes durante la comercialización de un inmueble y asesorar a sus clientes, 
proactivo, dinámico, actitud y presencia.
Auto no excluyente        ","
            intervenir en venta o alquiler, de propiedades.        ","
                Educación especial en bienes raices.                Experiencia de 1 año en el área de Ventas - comercial."
"/anuncio/agente-inmobiliario-mhvzj","AGENTE INMOBILIARIO","RE/MAX Costa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Queremos sumar emprendedores. Personas proactivas y perseverante.  Eticas, responsables y honestas Dirigido a Emprendedores para prestar servicios de media ...","montevideo",2019-06-17 17:38:12,"
            Manejo en venta y alquiler de Propiedades
Manejo y creación de carteras de clientes correspondientes        ","
            Queremos sumar emprendedores. Personas proactivas y perseverante. 
Eticas, responsables y honestas
Dirigido a Emprendedores para prestar servicios de mediación, asesoramiento y gestión en transacciones inmobiliarias
Se valorara experiencia en el rubro
NO ES UN TRABAJO, ES LA OPORTUNIDAD DE TENER TU PROPIO EMPRENDIMIENTO ASOCIADO A LA MARCA #1 DE BIENES RAICES A NIVEL MUNDIAL.
Ofrecemos
Las comisiones mas altas del mercado
Flexibilidad horaria
Formación inicial y coaching permanente
Herramientas e imagen corporativa global
Excelente ambiente laboral        ","
                Universitario en bienes raices.                Experiencia de  en el área de Ventas - comercial.Experiencia de  en el área de Ventas - comercial."
"/anuncio/amasador-th27v","AMASADOR",NA,"Técnico / Especialista","Servicios - Oficios","Hace 2 días "," AMASADOR para casa de empanadas en Ciudad Vieja sueldo $25.000 liquido, de lunes a sabados de 5 Hrs AM a 13 hrs PM","montevideo",2019-06-17 17:38:12,"
            AMASADOR para casa de empanadas en Ciudad Vieja sueldo $25.000 liquido, de lunes a sabados de 5 Hrs AM a 13 hrs PM        ","
                    ",NA
