"link","puesto","empresa","nivel","area","fecha","detalle","dpto","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"/anuncio/acompanante-yd8um","ACOMPAÑANTE",NA,"Auxiliar","Salud","Hace 4 semanas "," Y tareas para señora mayor, señora entre 60 y 65 años, con cama.","montevideo",2019-01-24 01:16:53,"
            Y tareas para señora mayor, señora entre 60 y 65 años, con cama.        ","
                    ",NA
"/anuncio/administrador-de-sistemas-y6tms","ADMINISTRADOR DE SISTEMAS","O+H","Jefe","Tecnologías de la información","Hace 1 semana ","La posición implicará la instalación, configuración y puesta en marcha de sistemas en la nube. Brindará soporte de primer y segundo nivel, resolviendo inci ...","montevideo",2019-01-24 01:16:53,"
            Será necesario contar con sólidos conocimientos en la gestión de entornos Linux (instalación, configuración y mantenimiento), requiriéndose una experiencia de 3 años en posiciones similares. Se considera de particular interés el contar con un buen nivel de inglés.
Se necesitará poseer conocimientos en:
- Programación (Bash scripting, Python).
- Networking (VPN, Subnets, Routes).
- Base de datos (MySQL).
- Web servers (Tomcat, Apache).
- Seguridad informática.
- Cloud computing.
Complementariamente son deseables (no excluyentes) los conocimientos referidos a:
- Manejo y uso de servicios en AWS.
- Puppet, Chef, Ansible y herramientas similares para implementar CI/CD.
- Programación en lenguajes como PHP y NodeJS.
- Manejo de containers (Dockers).
- Instalación y configuración de herramientas de monitoreo (Nagios, Icinga).
Desde 2008 LiVECLiCKER ayuda a sus clientes con soluciones de personalización del correo electrónico. La organización tiene una presencia global y brinda soluciones B2C escalables. Por ejemplo, renderizando datos activos en tiempo real, desde cualquier otra plataforma, para realizar comunicaciones a medida. Desde sus oficinas en WTC en Uruguay, la compañía realiza actividades de desarrollo y soporte para clientes en mercados como USA, Europa y Australia.        ","
            La posición implicará la instalación, configuración y puesta en marcha de sistemas en la nube. Brindará soporte de primer y segundo nivel, resolviendo incidencias con el fin de mantener operativos los servicios de acuerdo al SLA existente. Colaborará en la gestión, monitorización y despliegue de Amazon Web Services (AWS). Ofrecerá apoyo en cuanto a la atención y gestión de alertas. Participará en la adopción de nuevas tecnologías Cloud Computing y en la evolución de los servicios ya existentes dentro del roadmap de la compañía para proyectos en países de Europa, América y Oceanía. Interactúa con diferentes áreas dentro de la empresa, para identificar las mejores soluciones técnicas adaptadas a las necesidades y requisitos de cada proyecto. Ayudará al equipo a establecer entornos de servidor para el desarrollo de nuevas aplicaciones y la migración de aplicaciones existentes. Se esforzará por establecer rutinas automatizadas de gestión de servidores, optimizar el rendimiento de los sistemas y mantener los protocolos de seguridad establecidos. Actuará en proyectos especiales de acuerdo a las metas de la organización.        ","
                Terciario no universitario en tecnologías de información.Terciario no universitario en computación e informática.Terciario no universitario en informática.Universitario en tecnologías de información.                                Manejo de programas:Linux a intermedio.Manejo de programas:Sql a intermedio.                Idioma Inglés a intermedio."
"/anuncio/administrativa-con-contabilidad-para-venats-js3gg","ADMINISTRATIVA CON CONTABILIDAD PARA VENATS",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","  Con experiencia.  25 - 35 años.   Sal. Líq. $U  21.000.   Al postularse adjuntar CV","montevideo",2019-01-24 01:16:53,"
            
Con experiencia.
25 - 35 años. 
Sal. Líq. $U  21.000. 
Al postularse adjuntar CV        ","
                    ",NA
"/anuncio/administrativa-con-experiencia-en-gestiones-y-dpto-de-personal-826nb","ADMINISTRATIVA CON EXPERIENCIA EN GESTIONES Y DPTO DE PERSONAL","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Asistir a la administrativa del sector de personal (altas y bajas de personal, firma de contratos, denuncias en Web de BSE, giros Abitab, control de certif ...","montevideo",2019-01-24 01:16:53,"
            Por el buen manejo de los datos
Por la calidad de las gestiones realizadas
Por el cumplimiento de los plazos indicados para sus tareas        ","
            Asistir a la administrativa del sector de personal (altas y bajas de personal, firma de contratos, denuncias en Web de BSE, giros Abitab, control de certificaciones y carné de salud, depósitos bancarios y trámites externos en general).        ","
                Bachillerato secundaria en administración.                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Excel a avanzado."
"/anuncio/administrativa-contable-zb9r7","ADMINISTRATIVA CONTABLE","Cristalauto Parabrisas","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Llevar la caja diariamente y documentos de control diario de administración. Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.","montevideo",2019-01-24 01:16:53,"
            Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.        ","
            Llevar la caja diariamente y documentos de control diario de administración.        ",NA
"/anuncio/administrativa-dmy8h","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," para Estación de Servicio. Ciudad de la Costa Excl uyente sepa Excel","montevideo",2019-01-24 01:16:53,"
            para Estación de Servicio. Ciudad de la Costa Excl
uyente sepa Excel        ","
                    ",NA
"/anuncio/administrativa-emrrr","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se solicita administrativa con experiencia para empresa en Montevideo para trabajar de Lunes a Viernes full time. Funciones: - Facturación - Cuentas corri ...","montevideo",2019-01-24 01:16:53,"
            - Proactividad al trabajo
- Buena disposición
- Trato amable y cordial
- Buen manejo de Excel imprescindible.        ","
            Se solicita administrativa con experiencia para empresa en Montevideo para trabajar de Lunes a Viernes full time.
Funciones:
- Facturación
- Cuentas corrientes
- Saldos deudores y acreedores
- Manejos de caja
- Conciliaciones bancarias
- Gestión de pagos
- Atención telefónica        ","
                Terciario no universitario en administración.                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-gestora-2yhy4","ADMINISTRATIVA - GESTORA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones: - Atención telefónica, recepción y contestación de mails. ...","montevideo",2019-01-24 01:16:53,"
            Responsable, ordenado, puntual, buenas referencias, experiencia en área administración, manejo de office y mails.
Trabajo en zona Centro        ","
            Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones:
- Atención telefónica, recepción y contestación de mails.
- Gestionar ordenes de pedidos.
- Atención a clientes y funcionarios
- Realizar gestiones en entes públicos
- Facturación
- Ventas
Enviar aspiraciones salariales en base a 7 hrs diarias de Lunes a Viernes        ","
                                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-o-bz4rp","ADMINISTRATIVA/O",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," c/experiencia en Wincont Memory.","montevideo",2019-01-24 01:16:53,"
            c/experiencia en Wincont Memory.        ","
                    ",NA
"/anuncio/administrativa-para-empresa-mbr8q","ADMINISTRATIVA PARA EMPRESA",NA,"Auxiliar","Administración - Secretariado","Hace 2 días "," Administrativa para importante emoresa, mayor a 30 años con experiencia y referencias, buen manejo de PC. ","montevideo",2019-01-24 01:16:53,"
            Administrativa para importante emoresa, mayor a 30 años con experiencia y referencias, buen manejo de PC.","
                    ",NA
"/anuncio/administrativo-34sdd","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," De 22 a 35 años, dinámico y proactivo para  facturacion atencion al cliente , y trámites. conocimientos comprobables comex, ingles, facturacion y excel, ...","montevideo",2019-01-24 01:16:53,"
            De 22 a 35 años, dinámico y proactivo para 
facturacion atencion al cliente
, y trámites. conocimientos comprobables comex, ingles, facturacion y excel, incluir aspiraciones        ","
                    ",NA
"/anuncio/administrativo-a-2bhsu","ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Estudiante de CC.EE para estacion de servicios en Libertad.","montevideo",2019-01-24 01:16:53,"
            Estudiante de CC.EE para estacion de servicios en Libertad.        ","
                    ",NA
"/anuncio/administrativo-a-jt2p5","ENCARGADO DE TALLER DE CHAPA Y PINTURA","Importante empresa","Supervisor / Encargado","Producción","Hace 2 semanas ","Funciones y responsabilidades Controlar productividad de las reparaciones y manejo de personal Presupuestos de reparaciones de los vehículos a reparar. Con ...","montevideo",2019-01-24 01:16:53,"
            Requisitos
•	Manejo de programas: Office , Windows Xp a nivel intermedio, Outlook y programas de gestión.        ","
            Funciones y responsabilidades
Controlar productividad de las reparaciones y manejo de personal
Presupuestos de reparaciones de los vehículos a reparar.
Conocimiento de la plaza: compañías de seguros, importadores y proveedores de repuestos.
Excelente atención con el público. 
Disponibilidad horaria.
Persona proactiva y responsable.
Enviar postulación con foto.        ",NA
"/anuncio/administrativo-a-para-liquidacion-de-sueldos-u9re6","ADMINISTRATIVO/A PARA LIQUIDACIÓN DE SUELDOS","RECONOCIDA INSTITUCIÓN DEL ÁREA DE LA SALUD","Auxiliar","Administración - Secretariado","Hace 1 mes ","ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVA ...","montevideo",2019-01-24 01:16:53,"
            LA POSICIÓN TIENE COMO PRINCIPAL OBJETIVO LA LIQUIDACIÓN DE SUELDOS DE TODO EL PERSONAL DE LA INSTITUCIÓN. ENTRE SUS PRINCIPALES RESPONSABILIDADES SE DESTACAN:
*LIQUIDACIÓN DE EGRESOS
*SALARIOS VACACIONALES
*INGRESO DE DATOS AL SISTEMA DE LIQUIDACIONES 
*ATENCIÓN PRESENCIAL Y TELEFÓNICA 
*PASAJE DE NÓMINA 
*CONCILIACIONES  
*ARCHIVO DE DOCUMENTACIÓN 
EL SECTOR PERTENECE AL DEPARTAMENTO DE RECURSOS HUMANOS, POR LO QUE SE VALORARÁ LA EXPERIENCIA EN EL MISMO, ASÍ COMO LA EXPERIENCIA EN LIQUIDACIÓN DE SUELDOS.        ","
            ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVANZADO. 
SE VALORARÁ EXPERIENCIA EN LIQUIDACIÓN DE SUELDOS Y TAREAS CONTABLES BÁSICA.
SE BUSCA PERSONAL CON FLEXIBILIDAD HORARIA DE LUNES A VIERNES. 
SERÁN COMPETENCIAS CLAVE DE LA PERSONA A INCORPORAR: CAPACIDAD DE TRABAJO EN EQUIPO, ADAPTABILIDAD, COMPROMISO, PRO ACTIVIDAD Y RESPONSABILIDAD EN LA TAREA. 
ADJUNTAR CURRICULUM VITAE CON FOTO Y COMPROBANTES.","
                Universitario en contabilidad.Universitario en administración.                                Manejo de programas:Excel a avanzado."
"/anuncio/administrativo-a-para-montevideo-73nz2","ADMINISTRATIVO/A PARA MONTEVIDEO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Administrativo/a para Montevideo de Lunes a Viernes, 8 horas. Buena remuneración. Administrativo/a","montevideo",2019-01-24 01:16:53,"
            Administrativo/a        ","
            Administrativo/a para Montevideo de Lunes a Viernes, 8 horas.
Buena remuneración.        ",NA
"/anuncio/administrativo-comercial-n94a7","ADMINISTRATIVO COMERCIAL","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 1 mes ","Atención y asesoramiento al cliente, de forma escrita principalmente (e-mail),  para cumplir de forma correcta se debe tener buena comprensión de lo que el ...","montevideo",2019-01-24 01:16:53,"
            Dar respuesta y soporte al cliente interno y externo a la empresa de forma rápida y clara en cuanto a sus necesidades.        ","
            Atención y asesoramiento al cliente, de forma escrita principalmente (e-mail),  para cumplir de forma correcta se debe tener buena comprensión de lo que el cliente solicita y buena redacción. 
El puesto es un nexo entre el cliente y el sector de presupuestación y producción.        ","
                Formación profesional básica en marketing.Universitario en ventas.                Experiencia de 4 años en el área de Ventas - comercial."
"/anuncio/administrativo-contable-3vjdn","ADMINISTRATIVO CONTABLE","ADMINISTRATIVO CONTABLE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 días ","LIQUIDACIONES , CUENTAS CORRIENTES ,CONTROL DE PAGOS , GESTIÓN DE COBRO , ATENCIÓN TELEFÓNICA , ENTRE OTRAS TAREAS ADMINISTRATIVAS CONTABLES Dominio de in ...","montevideo",2019-01-24 01:16:53,NA,NA,NA
"/anuncio/administrativo-contable-76hgq","ADMINISTRATIVO CONTABLE","Valentina Brasil","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias Correcto procesamiento y Control de D ...","montevideo",2019-01-24 01:16:53,"
            Correcto procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias        ","
            Procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias        ","
                Bachillerato tecnológico utu en administración.                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Contable a basico."
"/anuncio/administrativo-contable-99gan","ADMINISTRATIVO CONTABLE","AUREN","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Auren Capital Humano selecciona para reconocida empresa uruguaya del rubro alimenticio ubicada en Aguada Administrativo Contable.    Orientamos nuestra bú ...","montevideo",2019-01-24 01:16:53,"
            Será responsable de realizar la contabilidad de la empresa, revisar la facturación, efectuar el flujo de fondo diario, controlar el stock de bienes de cambio, recopilar la información para la liquidación de sueldos y otras tareas administrativas inherentes al cargo. 
Horario: Lunes a viernes de 7:45 a 16:30hrs. 
Ofrecemos trabajo estable y la oportunidad de formar parte de una empresa familiar consolidada, con posibilidades de crecimiento y desarrollo profesional.        ","
            Auren Capital Humano selecciona para reconocida empresa uruguaya del rubro alimenticio ubicada en Aguada Administrativo Contable.   
Orientamos nuestra búsqueda a personas con sólida experiencia en el área  Administrativa contable  y formación en Administración de empresas y contabilidad proveniente de carreras terciarias y/o universitarias. Asimismo, será fundamental contar con un buen manejo de herramientas informáticas, principalmente de Excel.
Buscamos personas con buenas habilidades interpersonales, autonomía, proactividad y capacidad de planificación y organización.        ","
                Universitario en contabilidad.                Experiencia de 2 años en el área de Finanzas - contabilidad - auditoria."
"/anuncio/administrativo-masculino-vuaam","ADMINISTRATIVO MASCULINO",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," Auxiliar Administrativo Masculino con libreta de conducir para Empresa. Enviar C. V.","montevideo",2019-01-24 01:16:53,"
            Auxiliar Administrativo Masculino con libreta de conducir para Empresa. Enviar C. V.        ","
                    ",NA
"/anuncio/administrativo-qequq","ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Diversas tareas administrativas Atención a clientes Edad: 24-32 años Lunes a viernes 9-18hs Persona responsable, resolutiva y con experiencia Perfil: buena ...","montevideo",2019-01-24 01:16:53,"
            Edad: 24-32 años
Lunes a viernes 9-18hs
Persona responsable, resolutiva y con experiencia
Perfil: buena presencia y buen trato
Excluyente: buen manejo de PC
Enviar CV con foto y referencias laborales comprobables        ","
            Diversas tareas administrativas
Atención a clientes        ",NA
"/anuncio/administrativo-taller-automotriz-n7b8v","ADMINISTRATIVO TALLER AUTOMOTRIZ","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ingreso de documentación para siniestros automotrices, conocimientos de los protocolos y formatos de las compañías de seguros. (experiencia excluyente). Pr ...","montevideo",2019-01-24 01:16:53,"
            Recepción de clientes y documentación        ","
            Ingreso de documentación para siniestros automotrices, conocimientos de los protocolos y formatos de las compañías de seguros. (experiencia excluyente).
Presupuestos de repuestos para los vehículos a reparar.
Conocimiento de la plaza: compañías de seguros, importadores y proveedores de repuestos.
Conocimientos de paquete de office.
Excelente atención con el publico. 
Disponibilidad horaria.
Persona proactiva y responsable.
Enviar postulación con foto.        ","
                                                Manejo de programas:Office a avanzado.Manejo de programas:Windows xp a intermedio.Manejo de programas:Outlook a avanzado."
"/anuncio/administrativo-v734m","ADMINISTRATIVO","CONSULTORA","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Funciones en el área administrativa, recursos humanos y registraciones contables Buen trato con el personal, buena presencia,","canelones",2019-01-24 01:16:53,"
            Buen trato con el personal, buena presencia,        ","
            Funciones en el área administrativa, recursos humanos y registraciones contables        ","
                Terciario no universitario en administración.                Experiencia de 3 años en el área de Administración - secretariado."
"/anuncio/admistrativo-e6dgg","ADMISTRATIVO","IMPRENTA","Auxiliar","Administración - Secretariado","Hace 1 mes ","Con conocimientos comprobables de contabilidad. Caja, facturación, administración en general. SE VALORARÁ EXPERIENCIA EN EL RUBRO GRÁFICO Administrativa/o  ...","montevideo",2019-01-24 01:16:53,"
            Administrativa/o para facturación, entrega de trabajos, cobranza, manejo de caja diaria y atención telefónica. 
En caso de tener experiencia en el rubro se podrán dar tareas especificas de imprenta.        ","
            Con conocimientos comprobables de contabilidad.
Caja, facturación, administración en general.
SE VALORARÁ EXPERIENCIA EN EL RUBRO GRÁFICO        ",NA
"/anuncio/agente-comrcial-q54vh","AGENTE COMRCIAL","impulso web","Auxiliar","Teleoperadores - Call Center","Hace 1 semana ","Seguir un manual fijado por la empresa para conseguir clientes.  - llamar a diferentes empresas para ofrecer el servicio de marketing digital (sitios web,  ...","montevideo",2019-01-24 01:16:53,"
            - Cumplir con las tareas asignadas por la empresa
- Cumplir con el horario 6 horas ( flexible)
- Es un trabajo exclusivamente a comisión sin sueldo fijo. Se paga el 10 % de lo que se factura al cliente mensual.        ","
            Seguir un manual fijado por la empresa para conseguir clientes. 
- llamar a diferentes empresas para ofrecer el servicio de marketing digital (sitios web, campañas digitales, diseño gráfico, fotografía etc)
- conectar a traves de Linkedin a las personas indicadas para generar una reunión y cerrar la venta
- utilización de CRM para llevar un seguimiento de todas las empresas que se comunico.        ","
                                Experiencia de 1 año en el área de Administración - secretariado.                Manejo de programas:Excel a intermedio."
"/anuncio/agente-de-venta-telefonica-64mn7","AGENTE DE VENTA TELEFÓNICA","Casa Tr3s Contact Center ","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Somos empresa líder en calidad trabajando con marcas de primer nivel. Buscamos vendedores telefónicos para trabajar de Lunes a Viernes para reconocido Serv ...","montevideo",2019-01-24 01:16:53,"
            Contarán con:
-Salario fijo + COMISIONES ILIMITADAS en base a ventas realizadas
-Propuesta de Lunes a Viernes de 15 a 20:30 hs. 
-Excelente clima laboral enfatizado por actividades y jornadas de integración
-Red de BENEFICIOS CORPORATIVOS en todos los rubros del mercado 
- Posibilidad de hacer carrera dentro de la empresa debido a un plan específico de CRECIMIENTO INTERNO        ","
            Somos empresa líder en calidad trabajando con marcas de primer nivel.
Buscamos vendedores telefónicos para trabajar de Lunes a Viernes para reconocido Servicio Fúnebre a nivel nacional.
Requisitos:
- Experiencia en ventas telefónica (preferentemente de servicio fúnebre o de acompañante), claro perfil comercial, actitud proactiva enfocada al cumplimiento de objetivos.        ",NA
"/anuncio/agt-programador-de-juegos-flash-as3-g6qb7","AGT: PROGRAMADOR DE JUEGOS FLASH (AS3)","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Ativo Game Technology es una empresa de desarrollo de sistemas de juego. AGT creó y perfeccionó una  plataforma de juegos en línea.  Personas con formaci ...","montevideo",2019-01-24 01:16:53,"
            Será responsable por el desarrollo completo y mantenimiento de juegos de bingo y slots machines para casinos en línea.        ","
            Ativo Game Technology es una empresa de desarrollo de sistemas de juego. AGT creó y perfeccionó una  plataforma de juegos en línea.
Personas con formación en el área de sistemas.
Deberán contar con conocimientos de Adobe Flash  AS3.
Será necesario poseer experiencia de al menos dos años en desarrollo de juegos o al menos dos juegos en su portfolio.
Si tiene experiencia con Html5 o algún framework de desarrollo de juegos para web, es un diferencial.
Deberán contar con experiencia con control versión SVN/ Git.        ",NA
"/anuncio/albanil-2hy5b","ALBAÑIL",NA,"Peon","Producción","Hace 5 días "," ALBAÑIL uruguayo mantenimiento de empresa, reboques y algo de pin tura. Mensual, empleo estable.","montevideo",2019-01-24 01:16:53,"
            ALBAÑIL uruguayo mantenimiento de empresa, reboques y algo de pin
tura. Mensual, empleo estable.        ","
                    ",NA
"/anuncio/alineador-de-direcciones-h5gaq","ALINEADOR DE DIRECCIONES",NA,"Oficial","Servicios - Oficios","Hace 2 semanas ","Trabajo efectivo. Alineador de Direcciones con experiencia y referencias.  ","montevideo",2019-01-24 01:16:53,"
            Alineador de Direcciones con experiencia y referencias.","
            Trabajo efectivo.        ",NA
"/anuncio/alineador-de-direcciones-jq6qh","ALINEADOR DE DIRECCIONES",NA,"Oficial","Servicios - Oficios","Hace 2 semanas ","Trabajo efectivo. Alineador de Direcciones con experiencia y referencias.  ","montevideo",2019-01-24 01:16:53,"
            Alineador de Direcciones con experiencia y referencias.","
            Trabajo efectivo.        ",NA
