"link","puesto","empresa","nivel","area","fecha","detalle","dpto","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"/anuncio/administrativa-contable-zb9r7","ADMINISTRATIVA CONTABLE","Cristalauto Parabrisas","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Llevar la caja diariamente y documentos de control diario de administración. Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.","montevideo",2019-02-06 21:36:46,"
            Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.        ","
            Llevar la caja diariamente y documentos de control diario de administración.        ",NA
"/anuncio/administrativa-dmy8h","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," para Estación de Servicio. Ciudad de la Costa Excl uyente sepa Excel","montevideo",2019-02-06 21:36:46,"
            para Estación de Servicio. Ciudad de la Costa Excl
uyente sepa Excel        ","
                    ",NA
"/anuncio/administrativa-dtvat","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 día "," Para Tacuarembó Tareas de oficina De lunes a Viernes con referencias comprobables.","montevideo",2019-02-06 21:36:46,"
            Para Tacuarembó
Tareas de oficina
De lunes a Viernes
con referencias comprobables.        ","
                    ",NA
"/anuncio/administrativa-emrrr","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se solicita administrativa con experiencia para empresa en Montevideo para trabajar de Lunes a Viernes full time. Funciones: - Facturación - Cuentas corri ...","montevideo",2019-02-06 21:36:46,"
            - Proactividad al trabajo
- Buena disposición
- Trato amable y cordial
- Buen manejo de Excel imprescindible.        ","
            Se solicita administrativa con experiencia para empresa en Montevideo para trabajar de Lunes a Viernes full time.
Funciones:
- Facturación
- Cuentas corrientes
- Saldos deudores y acreedores
- Manejos de caja
- Conciliaciones bancarias
- Gestión de pagos
- Atención telefónica        ","
                Terciario no universitario en administración.                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-gestora-p5qzg","ADMINISTRATIVA - GESTORA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 5 días ","Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones: - Atención telefónica, recepción y contestación de mails. ...","montevideo",2019-02-06 21:36:46,"
            Responsable, ordenado, puntual, buenas referencias, experiencia en área administración, manejo de office y mails.
Trabajo en zona Centro        ","
            Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones:
- Atención telefónica, recepción y contestación de mails.
- Gestionar ordenes de pedidos.
- Atención a clientes y funcionarios
- Realizar gestiones en entes públicos
- Facturación
- Ventas
Enviar aspiraciones salariales en base a 7 hrs diarias de Lunes a Viernes        ","
                                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-o-bz4rp","ADMINISTRATIVA/O",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," c/experiencia en Wincont Memory.","montevideo",2019-02-06 21:36:46,"
            c/experiencia en Wincont Memory.        ","
                    ",NA
"/anuncio/administrativa-para-empresa-mbr8q","ADMINISTRATIVA PARA EMPRESA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Administrativa para importante emoresa, mayor a 30 años con experiencia y referencias, buen manejo de PC. ","montevideo",2019-02-06 21:36:46,"
            Administrativa para importante emoresa, mayor a 30 años con experiencia y referencias, buen manejo de PC.","
                    ",NA
"/anuncio/administrativa-u3yng","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 días ","Administrativa, tareas de facturación, cobranzas, archivo, etc.. Administrativa, tareas de facturación, cobranzas, archivo, etc..","montevideo",2019-02-06 21:36:46,"
            Administrativa, tareas de facturación, cobranzas, archivo, etc..        ","
            Administrativa, tareas de facturación, cobranzas, archivo, etc..        ",NA
"/anuncio/administrativo-a-2bhsu","ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," Estudiante de CC.EE para estacion de servicios en Libertad.","montevideo",2019-02-06 21:36:46,"
            Estudiante de CC.EE para estacion de servicios en Libertad.        ","
                    ",NA
"/anuncio/administrativo-a-jt2p5","ENCARGADO DE TALLER DE CHAPA Y PINTURA","Importante empresa","Supervisor / Encargado","Producción","Hace 4 semanas ","Funciones y responsabilidades Controlar productividad de las reparaciones y manejo de personal Presupuestos de reparaciones de los vehículos a reparar. Con ...","montevideo",2019-02-06 21:36:46,"
            Requisitos
•	Manejo de programas: Office , Windows Xp a nivel intermedio, Outlook y programas de gestión.        ","
            Funciones y responsabilidades
Controlar productividad de las reparaciones y manejo de personal
Presupuestos de reparaciones de los vehículos a reparar.
Conocimiento de la plaza: compañías de seguros, importadores y proveedores de repuestos.
Excelente atención con el público. 
Disponibilidad horaria.
Persona proactiva y responsable.
Enviar postulación con foto.        ",NA
"/anuncio/administrativo-a-mm7ay","ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," Con experiencia en Wincont Memory","montevideo",2019-02-06 21:36:46,"
            Con experiencia en Wincont Memory        ","
                    ",NA
"/anuncio/administrativo-a-para-liquidacion-de-sueldos-u9re6","ADMINISTRATIVO/A PARA LIQUIDACIÓN DE SUELDOS","RECONOCIDA INSTITUCIÓN DEL ÁREA DE LA SALUD","Auxiliar","Administración - Secretariado","Hace 1 mes ","ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVA ...","montevideo",2019-02-06 21:36:46,"
            LA POSICIÓN TIENE COMO PRINCIPAL OBJETIVO LA LIQUIDACIÓN DE SUELDOS DE TODO EL PERSONAL DE LA INSTITUCIÓN. ENTRE SUS PRINCIPALES RESPONSABILIDADES SE DESTACAN:
*LIQUIDACIÓN DE EGRESOS
*SALARIOS VACACIONALES
*INGRESO DE DATOS AL SISTEMA DE LIQUIDACIONES 
*ATENCIÓN PRESENCIAL Y TELEFÓNICA 
*PASAJE DE NÓMINA 
*CONCILIACIONES  
*ARCHIVO DE DOCUMENTACIÓN 
EL SECTOR PERTENECE AL DEPARTAMENTO DE RECURSOS HUMANOS, POR LO QUE SE VALORARÁ LA EXPERIENCIA EN EL MISMO, ASÍ COMO LA EXPERIENCIA EN LIQUIDACIÓN DE SUELDOS.        ","
            ORIENTAMOS LA BÚSQUEDA HACIA ESTUDIANTES DE CIENCIAS ECONÓMICAS O ADMINISTRACIÓN, POR LO MENOS 2º AÑO APROBADO, QUE CUENTEN CON AMPLIO DOMINIO EN EXCEL AVANZADO. 
SE VALORARÁ EXPERIENCIA EN LIQUIDACIÓN DE SUELDOS Y TAREAS CONTABLES BÁSICA.
SE BUSCA PERSONAL CON FLEXIBILIDAD HORARIA DE LUNES A VIERNES. 
SERÁN COMPETENCIAS CLAVE DE LA PERSONA A INCORPORAR: CAPACIDAD DE TRABAJO EN EQUIPO, ADAPTABILIDAD, COMPROMISO, PRO ACTIVIDAD Y RESPONSABILIDAD EN LA TAREA. 
ADJUNTAR CURRICULUM VITAE CON FOTO Y COMPROBANTES.","
                Universitario en contabilidad.Universitario en administración.                                Manejo de programas:Excel a avanzado."
"/anuncio/administrativo-a-para-montevideo-73nz2","ADMINISTRATIVO/A PARA MONTEVIDEO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Administrativo/a para Montevideo de Lunes a Viernes, 8 horas. Buena remuneración. Administrativo/a","montevideo",2019-02-06 21:36:46,"
            Administrativo/a        ","
            Administrativo/a para Montevideo de Lunes a Viernes, 8 horas.
Buena remuneración.        ",NA
"/anuncio/administrativo-contable-3vjdn","ADMINISTRATIVO CONTABLE","ADMINISTRATIVO CONTABLE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","LIQUIDACIONES , CUENTAS CORRIENTES ,CONTROL DE PAGOS , GESTIÓN DE COBRO , ATENCIÓN TELEFÓNICA , ENTRE OTRAS TAREAS ADMINISTRATIVAS CONTABLES Dominio de in ...","montevideo",2019-02-06 21:36:46,"
            LIQUIDACIONES , CUENTAS CORRIENTES ,CONTROL DE PAGOS , GESTIÓN DE COBRO ,
Formación Técnica EDA o UTU en Administración y Contabilidad.        ","
            LIQUIDACIONES , CUENTAS CORRIENTES ,CONTROL DE PAGOS , GESTIÓN DE COBRO , ATENCIÓN TELEFÓNICA , ENTRE OTRAS TAREAS ADMINISTRATIVAS CONTABLES
Dominio de informática, Word, Outlook Y en especial Excel.
MAYOR DE 28 AÑOS 
PUNTUAL RESPONSABLE 
HORARIO LABORAL DE LUNES A VIERNES DE 10:30 A 19:00 HS.        ","
                Bachillerato secundaria en contabilidad.                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativo-contable-78b6j","ADMINISTRATIVO CONTABLE","Empresa de Frutas y Verduras","Asistente","Finanzas - Contabilidad - Auditoria","Hace 5 días ","Será único miembro de Administración, realizando las tareas Administrativas y contables. Reporta el jefe de la empresa y al estudio contable.  -Emisión y r ...","montevideo",2019-02-06 21:36:46,"
            Tiene a cargo la responsabilidad de la gestión personal  del área Administrativa contable de la empresa, por dicho motivo se necesita una persona con experiencia, competencia y responsable en su trabajo, ordenada y metódica. 
Horario Laboral de Lunes a Sábado de  05:00 Am a 13 Pm , en una empresa ubicada dentro del Mercado Modelo de Montevideo.
Edad 23 a 35 años.        ","
            Será único miembro de Administración, realizando las tareas Administrativas y contables. Reporta el jefe de la empresa y al estudio contable. 
-Emisión y registro contable de facturas, notas de crédito, remitos y recibos de cobranza, facturas de compras, importaciones, experiencia en facturación electronica.
- Gestión de cobranza (envío de estados de cuenta/armado de saldos por deudor)
- Gestión de Acreedores
- Pago a proveedores
- Coordinación de depósitos de cobranza y cheques diferidos, con su registro en el sistema
LA PERSONA: 
-Nivel Terciario en curso (Cr. Público cursando 3er año), Licenciado en Administración, EDA. 
- Mínimo un año de experiencia de formación administrativa, conocimientos contables
- Manejo avanzado de herramientas informáticas,
- Curso de EXCEL AVANZADO, ser valorado. 
- Conocimientos de ingles, sera valorado.        ","
                Universitario en economía.                Experiencia de 1 año en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Excel a avanzado.                Idioma Inglés a intermedio."
"/anuncio/administrativo-de-obras-mnvbq","ADMINISTRATIVO DE OBRAS","Berkes","Auxiliar","Administración - Secretariado","Hace 1 semana ","Si sos responsable y proactivo, te caracterizas por buscar siempre la mejor manera de hacer las cosas y te apasiona formar parte de proyectos desafiantes d ...","montevideo",2019-02-06 21:36:46,"
            En Berkes el éxito depende del trabajo de todos, lo que hacemos importa y trasciende. Tus responsabilidades serán: 
Gestionar la documentación del personal
Realizar el control de Subcontratos
Mantener actualizada la información de horas del personal
Recibir y contener al personal, tomar sus consultas, reclamos y monitorear las soluciones de los mismos
Apoyar las actividades de compra y logística
Mantener y promover mejoras en los procesos y procedimientos de trabajo
Colaborar con otras actividades solicitadas por el Jefe de Obra
 REQUISITOS
Para postularte deberás cumplir con los siguientes requisitos:
Disponibilidad de traslado a la Obra
Tener experiencia previa en el rubro Construcción
Contar con un buen manejo de Nodum (no excluyente)
Tener dominio de la Ley 14.411
Se trata de una oportunidad laboral con incorporación inmediata.        ","
            Si sos responsable y proactivo, te caracterizas por buscar siempre la mejor manera de hacer las cosas y te apasiona formar parte de proyectos desafiantes de lo que te sentirás orgulloso, en Berkes tenemos un lugar para vos!        ","
                Terciario no universitario en recursos humanos.Universitario en administración.Formación profesional básica en derecho.                Experiencia de 6 meses en el área de Administración - secretariado.Experiencia de 1 año en el área de Administración - secretariado."
"/anuncio/administrativo-masculino-vuaam","ADMINISTRATIVO MASCULINO",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Auxiliar Administrativo Masculino con libreta de conducir para Empresa. Enviar C. V.","montevideo",2019-02-06 21:36:46,"
            Auxiliar Administrativo Masculino con libreta de conducir para Empresa. Enviar C. V.        ","
                    ",NA
"/anuncio/administrativo-ndept","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana ","  Conocimiento de stock y cuentas corrientes.  Libreta chofer .  Edad preferentemente mayor de 50 años.  Al postularse adjuntar referencias","montevideo",2019-02-06 21:36:46,"
            
Conocimiento de stock y cuentas corrientes.
Libreta chofer .
Edad preferentemente mayor de 50 años.
Al postularse adjuntar referencias        ","
                    ",NA
"/anuncio/administrativo-sjgn2","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 5 días ","  Conocimiento de stock y cuentas corrientes.  Libreta chofer .  Edad preferentemente mayor de 50 años.  Al postularse adjuntar referencias","montevideo",2019-02-06 21:36:46,"
            
Conocimiento de stock y cuentas corrientes.
Libreta chofer .
Edad preferentemente mayor de 50 años.
Al postularse adjuntar referencias        ","
                    ",NA
"/anuncio/administrativo-taller-automotriz-n7b8v","ADMINISTRATIVO TALLER AUTOMOTRIZ","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ingreso de documentación para siniestros automotrices, conocimientos de los protocolos y formatos de las compañías de seguros. (experiencia excluyente). Pr ...","montevideo",2019-02-06 21:36:46,"
            Recepción de clientes y documentación        ","
            Ingreso de documentación para siniestros automotrices, conocimientos de los protocolos y formatos de las compañías de seguros. (experiencia excluyente).
Presupuestos de repuestos para los vehículos a reparar.
Conocimiento de la plaza: compañías de seguros, importadores y proveedores de repuestos.
Conocimientos de paquete de office.
Excelente atención con el publico. 
Disponibilidad horaria.
Persona proactiva y responsable.
Enviar postulación con foto.        ","
                                                Manejo de programas:Office a avanzado.Manejo de programas:Windows xp a intermedio.Manejo de programas:Outlook a avanzado."
"/anuncio/administrativo-u6dna","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Administrativo/a con experiencia en caja, facturación, auxiliar contable, excluyente buen manejo de Memory Conty.   Al postularse adjuntar cv","montevideo",2019-02-06 21:36:46,"
            Administrativo/a con experiencia en caja, facturación, auxiliar contable, excluyente buen manejo de Memory Conty. 
Al postularse adjuntar cv        ","
                    ",NA
"/anuncio/administrativo-v734m","ADMINISTRATIVO","CONSULTORA","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Funciones en el área administrativa, recursos humanos y registraciones contables Buen trato con el personal, buena presencia,","canelones",2019-02-06 21:36:46,"
            Buen trato con el personal, buena presencia,        ","
            Funciones en el área administrativa, recursos humanos y registraciones contables        ","
                Terciario no universitario en administración.                Experiencia de 3 años en el área de Administración - secretariado."
"/anuncio/administrativo-vnt4j","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 5 días "," Ambos sexos ,  con conocimientos de computación y administración, experiencia laboral. Para empresa rubro automotriz.  Zona Puente de Carrasco","montevideo",2019-02-06 21:36:46,"
            Ambos sexos ,  con conocimientos de computación y administración, experiencia laboral. Para empresa rubro automotriz.
 Zona Puente de Carrasco        ","
                    ",NA
