"link","puesto","empresa","nivel","area","fecha","detalle","dpto","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"/anuncio/acompanante-para-camioneta-escolar-yrtj4","ACOMPAÑANTE PARA CAMIONETA ESCOLAR","Importante empresa","Auxiliar","Logística - Distribución","Hace 5 días ","Acompañante de camioneta escolar Acompañante de camioneta escolar","montevideo",2019-02-20 00:14:17,"
            Acompañante de camioneta escolar        ","
            Acompañante de camioneta escolar        ",NA
"/anuncio/acompanante-qaypu","ACOMPAÑANTES PARA CERRO LARGO (MELO)","Importante empresa","Auxiliar","Salud","Hace 1 mes ","Requisitos: o	Ciclo básico con tercer año aprobado o	Experiencia en cuidados. o	Se valorará título en Aux de enfermería Nuestra propuesta: La mejor remuner ...","cerro-largo",2019-02-20 00:14:17,"
            Nuestra propuesta:
La mejor remuneración por hora.
Premios mensuales y anuales.
Capacitación de ingreso y profesional.
Apoyo continuo y personalizado en los servicios.
Comunicación permanente y personalizada        ","
            Requisitos:
o	Ciclo básico con tercer año aprobado
o	Experiencia en cuidados.
o	Se valorará título en Aux de enfermería        ","
                Ciclo básico en enfermería."
"/anuncio/acompanante-qvba7","ACOMPAÑANTE",NA,"Auxiliar","Salud","Hace 1 semana "," con experiencia para Montevideo.","montevideo",2019-02-20 00:14:17,"
            con experiencia para Montevideo.        ","
                    ",NA
"/anuncio/acompanante-terapeutico-h4bmt","ACOMPAÑANTE TERAPEUTICO",NA,"Asistente","Educación - Recreación - Deportes","Hace 1 semana "," Acompañante terapeutico/a con formacion en educacion para escuela niño de 3 años ","montevideo",2019-02-20 00:14:17,"
            Acompañante terapeutico/a con formacion en educacion para escuela niño de 3 años         ","
                    ",NA
"/anuncio/acompanante-ttjn4","ACOMPAÑANTE MALDONADO","Importante empresa","Auxiliar","Salud","Hace 2 semanas ","Seleccionamos Acompañantes  ¿Quieres ser un acompañante profesional?  ¡Sé parte de nuestro equipo!  Seleccionamos personal para el cargo de acompañantes.  ...","maldonado",2019-02-20 00:14:17,"
            Se valoraran estudios en enfermería o cursos de cuidados        ","
            Seleccionamos Acompañantes 
¿Quieres ser un acompañante profesional? 
¡Sé parte de nuestro equipo! 
Seleccionamos personal para el cargo de acompañantes. 
Requisitos: 
• Tener 3er año de liceo aprobado 
• Experiencia en cuidados. ",NA
"/anuncio/acompanante-u6s9r","ACOMPAÑANTE","Gente Servicio de compañía","Auxiliar","Salud","Hace 2 semanas ","Asistir al paciente en todas sus necesidades básicas. Compañía de adulto mayor en sanatorio, con buenas referencias y experiencia acreditada. ACOMPAÑANTE  ...","canelones",2019-02-20 00:14:17,"
            Compañía de adulto mayor en sanatorio, con buenas referencias y experiencia acreditada.
ACOMPAÑANTE para empresa de cuidado de enfermos con domicilio en Las Piedras, La Paz, Progreso o Colón. Ingreso Inmediato.        ","
            Asistir al paciente en todas sus necesidades básicas.        ","
                                Experiencia de 6 meses en el área de Salud."
"/anuncio/acompanante-y-empleada-domestica-con-cama-para-senora-mayor-en-la-zona-de-punta-carretas-97qn5","ACOMPAÑANTE Y EMPLEADA DOMESTICA CON CAMA PARA SEÑORA MAYOR EN LA ZONA DE PUNTA CARRETAS","Casa","Auxiliar","Salud","Hace 1 semana ","La persona sera encargada de cuidar y acompañar a una persona mayor auto-valida. se debe encargar de todos los temas de la casa, desde la limpieza, la coci ...","montevideo",2019-02-20 00:14:17,"
            Se necesita una persona amable, de buen trato y buena presencia.
La persona que buscamos debe de tener disponibilidad horaria ya que el puesto que se busca es con cama.        ","
            La persona sera encargada de cuidar y acompañar a una persona mayor auto-valida.
se debe encargar de todos los temas de la casa, desde la limpieza, la cocina, las compras de víveres y pagar las cuentas.        ",NA
"/anuncio/acompanantes-ragq4","ACOMPAÑANTES",NA,"Auxiliar","Salud","Hace 4 días "," Para personas ancianas y/o enfermas.","montevideo",2019-02-20 00:14:17,"
            Para personas ancianas y/o enfermas.        ","
                    ",NA
"/anuncio/administativa-3qhdz","ADMINISTATIVA",NA,"Supervisor / Encargado","Administración - Secretariado","Hace 4 días "," Para Importadora de juguetes; facturación, archivo,  atención telefónica, excel, etc. ","montevideo",2019-02-20 00:14:17,"
            Para Importadora
de juguetes; facturación, archivo, 
atención telefónica, excel, etc.","
                    ",NA
"/anuncio/administracion-y-ventas-542u8","ADMINISTRACIÓN Y VENTAS",NA,"Supervisor / Encargado","Administración - Secretariado","Hace 1 semana "," Ideal estudiante","montevideo",2019-02-20 00:14:17,"
            Ideal estudiante        ","
                    ",NA
"/anuncio/administracion-y-ventas-atdrp","ADMINISTRACIÓN Y VENTAS",NA,"Supervisor / Encargado","Administración - Secretariado","Hace 2 semanas "," ADMINISTRACION de propiedades, persona responsable de 12 a 18 hs para trabajo interno y externo.","montevideo",2019-02-20 00:14:17,"
            ADMINISTRACION de propiedades, persona responsable de 12 a 18 hs para trabajo interno y externo.        ","
                    ",NA
"/anuncio/administrador-de-servicios-de-consorcio-de-edificios-rqv3q","ADMINISTRADOR DE SERVICIOS DE CONSORCIO DE EDIFICIOS","MAZARS","Supervisor / Encargado","Servicios - Oficios","Hace 1 semana ","El cargo tiene bajo su responsabilidad la gestión de los servicios del edificio de una empresa (data center, mantenimiento, seguridad, limpieza, etc.). Ges ...","montevideo",2019-02-20 00:14:17,"
            La búsqueda se orienta a técnicos o profesionales de áreas afines (Arquitectura, Ingeniería, etc.), con experiencia en la gestión de servicios similares.        ","
            El cargo tiene bajo su responsabilidad la gestión de los servicios del edificio de una empresa (data center, mantenimiento, seguridad, limpieza, etc.). Gestiona, coordina y supervisa dichos servicios con mano de obra propia o con otras empresas.        ","
                                Experiencia de 3 años en el área de Construcción - arquitectura."
"/anuncio/administrador-de-sistemas-y6tms","ADMINISTRADOR DE SISTEMAS","O+H","Jefe","Tecnologías de la información","Hace 1 mes ","La posición implicará la instalación, configuración y puesta en marcha de sistemas en la nube. Brindará soporte de primer y segundo nivel, resolviendo inci ...","montevideo",2019-02-20 00:14:17,"
            Será necesario contar con sólidos conocimientos en la gestión de entornos Linux (instalación, configuración y mantenimiento), requiriéndose una experiencia de 3 años en posiciones similares. Se considera de particular interés el contar con un buen nivel de inglés.
Se necesitará poseer conocimientos en:
- Programación (Bash scripting, Python).
- Networking (VPN, Subnets, Routes).
- Base de datos (MySQL).
- Web servers (Tomcat, Apache).
- Seguridad informática.
- Cloud computing.
Complementariamente son deseables (no excluyentes) los conocimientos referidos a:
- Manejo y uso de servicios en AWS.
- Puppet, Chef, Ansible y herramientas similares para implementar CI/CD.
- Programación en lenguajes como PHP y NodeJS.
- Manejo de containers (Dockers).
- Instalación y configuración de herramientas de monitoreo (Nagios, Icinga).
Desde 2008 LiVECLiCKER ayuda a sus clientes con soluciones de personalización del correo electrónico. La organización tiene una presencia global y brinda soluciones B2C escalables. Por ejemplo, renderizando datos activos en tiempo real, desde cualquier otra plataforma, para realizar comunicaciones a medida. Desde sus oficinas en WTC en Uruguay, la compañía realiza actividades de desarrollo y soporte para clientes en mercados como USA, Europa y Australia.        ","
            La posición implicará la instalación, configuración y puesta en marcha de sistemas en la nube. Brindará soporte de primer y segundo nivel, resolviendo incidencias con el fin de mantener operativos los servicios de acuerdo al SLA existente. Colaborará en la gestión, monitorización y despliegue de Amazon Web Services (AWS). Ofrecerá apoyo en cuanto a la atención y gestión de alertas. Participará en la adopción de nuevas tecnologías Cloud Computing y en la evolución de los servicios ya existentes dentro del roadmap de la compañía para proyectos en países de Europa, América y Oceanía. Interactúa con diferentes áreas dentro de la empresa, para identificar las mejores soluciones técnicas adaptadas a las necesidades y requisitos de cada proyecto. Ayudará al equipo a establecer entornos de servidor para el desarrollo de nuevas aplicaciones y la migración de aplicaciones existentes. Se esforzará por establecer rutinas automatizadas de gestión de servidores, optimizar el rendimiento de los sistemas y mantener los protocolos de seguridad establecidos. Actuará en proyectos especiales de acuerdo a las metas de la organización.        ","
                Terciario no universitario en tecnologías de información.Terciario no universitario en computación e informática.Terciario no universitario en informática.Universitario en tecnologías de información.                                Manejo de programas:Linux a intermedio.Manejo de programas:Sql a intermedio.                Idioma Inglés a intermedio."
"/anuncio/administrativa-34myg","ADMINISTRATIVA",NA,"Auxiliar","Cadetería - Cobranzas","Hace 12 horas "," Sexo femenino toda tarea Mayor de 20 aos Con computación Viva en la zona Posibilidad de mejora","montevideo",2019-02-20 00:14:17,"
            Sexo femenino
toda tarea
Mayor de 20 aos
Con computación
Viva en la zona
Posibilidad de mejora        ","
                    ",NA
"/anuncio/administrativa-5gtsu","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 9 horas ","Licenciado en Administración o Contador - $ 30.000 (sueldo liquido) Gestión cobranzas, control presupuestario, costeo importaciones, ingreso y verificación ...","montevideo",2019-02-20 00:14:17,"
            Gestión cobranzas, control presupuestario, costeo importaciones, ingreso y verificación compras, etc..        ","
            Licenciado en Administración o Contador - $ 30.000 (sueldo liquido)        ","
                Universitario en administración."
"/anuncio/administrativa-7zv3s","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," Con experiencia De 20 a 25 años Conocimiento en comercio exterior, contable y facturación electrónica.","montevideo",2019-02-20 00:14:17,"
            Con experiencia
De 20 a 25 años
Conocimiento en comercio exterior, contable y facturación electrónica.        ","
                    ",NA
"/anuncio/administrativa-comercio-exterior-q9m99","ADMINISTRATIVA - COMERCIO EXTERIOR","Importante empresa","Auxiliar","Administración - Secretariado","Hace 6 días ","Se busca administrativa con experiencia en comercio exterior. Imprescindible contar con un buen dominio de herramientas informáticas. Jornada laboral : Lun ...","montevideo",2019-02-20 00:14:17,"
            Jornada laboral : Lunes a viernes de 9:00 a 18:00
Zona: Centro        ","
            Se busca administrativa con experiencia en comercio exterior.
Imprescindible contar con un buen dominio de herramientas informáticas.        ","
                Terciario no universitario en comercio exterior.                Experiencia de 1 año en el área de Comercio exterior."
"/anuncio/administrativa-con-experiencia-en-gestiones-y-dpto-de-personal-826nb","ADMINISTRATIVA CON EXPERIENCIA EN GESTIONES Y DPTO DE PERSONAL","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Asistir a la administrativa del sector de personal (altas y bajas de personal, firma de contratos, denuncias en Web de BSE, giros Abitab, control de certif ...","montevideo",2019-02-20 00:14:17,"
            Por el buen manejo de los datos
Por la calidad de las gestiones realizadas
Por el cumplimiento de los plazos indicados para sus tareas        ","
            Asistir a la administrativa del sector de personal (altas y bajas de personal, firma de contratos, denuncias en Web de BSE, giros Abitab, control de certificaciones y carné de salud, depósitos bancarios y trámites externos en general).        ","
                Bachillerato secundaria en administración.                Experiencia de 2 años en el área de Administración - secretariado.                Manejo de programas:Excel a avanzado."
"/anuncio/administrativa-contable-zb9r7","ADMINISTRATIVA CONTABLE","Cristalauto Parabrisas","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Llevar la caja diariamente y documentos de control diario de administración. Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.","montevideo",2019-02-20 00:14:17,"
            Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.        ","
            Llevar la caja diariamente y documentos de control diario de administración.        ",NA
"/anuncio/administrativa-dtvat","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Para Tacuarembó Tareas de oficina De lunes a Viernes con referencias comprobables.","montevideo",2019-02-20 00:14:17,"
            Para Tacuarembó
Tareas de oficina
De lunes a Viernes
con referencias comprobables.        ","
                    ",NA
"/anuncio/administrativa-gestora-p5qzg","ADMINISTRATIVA - GESTORA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones: - Atención telefónica, recepción y contestación de mails. ...","montevideo",2019-02-20 00:14:17,"
            Responsable, ordenado, puntual, buenas referencias, experiencia en área administración, manejo de office y mails.
Trabajo en zona Centro        ","
            Se busca persona proactiva con muchas ganas de aprender para desempeñar las siguientes funciones:
- Atención telefónica, recepción y contestación de mails.
- Gestionar ordenes de pedidos.
- Atención a clientes y funcionarios
- Realizar gestiones en entes públicos
- Facturación
- Ventas
Enviar aspiraciones salariales en base a 7 hrs diarias de Lunes a Viernes        ","
                                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativa-o-ujze2","ADMINISTRATIVA/O",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana ","  con conocimiento de facturacion electronica y atencion al publico. horario completo","montevideo",2019-02-20 00:14:17,"
             con conocimiento de facturacion electronica y atencion al publico. horario completo        ","
                    ",NA
"/anuncio/administrativa-para-empresa-mbr8q","ADMINISTRATIVA PARA EMPRESA",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," Administrativa para importante emoresa, mayor a 30 años con experiencia y referencias, buen manejo de PC. ","montevideo",2019-02-20 00:14:17,"
            Administrativa para importante emoresa, mayor a 30 años con experiencia y referencias, buen manejo de PC.","
                    ",NA
"/anuncio/administrativa-rqapr","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVA con experiencia. Presentar CV. con foto en: Bv. Artigas 1247 esquina Charrúa.","montevideo",2019-02-20 00:14:17,"
            ADMINISTRATIVA con experiencia. Presentar CV. con foto en: Bv. Artigas 1247 esquina Charrúa.        ","
                    ",NA
"/anuncio/administrativa-sp3th","ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana ","  Experiencia y conocimientos contables, 44 hrs semanales","montevideo",2019-02-20 00:14:17,"
             Experiencia y conocimientos contables, 44 hrs semanales        ","
                    ",NA
"/anuncio/administrativa-tz85h","ADMINISTRATIVA","Importante Empresa","Auxiliar","Administración - Secretariado","Hace 1 semana "," Con sólidos conocimientos de scanntech Lunes a viernes de 8:00 a 16:00 Salario a convenir ","montevideo",2019-02-20 00:14:17,"
            Con sólidos conocimientos de scanntech
Lunes a viernes de 8:00 a 16:00
Salario a convenir","
                    ",NA
"/anuncio/administrativa-u3yng","ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 2 semanas ","Administrativa, tareas de facturación, cobranzas, archivo, etc.. Administrativa, tareas de facturación, cobranzas, archivo, etc..","montevideo",2019-02-20 00:14:17,"
            Administrativa, tareas de facturación, cobranzas, archivo, etc..        ","
            Administrativa, tareas de facturación, cobranzas, archivo, etc..        ",NA
"/anuncio/administrativa-zsv89","ADMINISTRATIVA","AGRONOVAX","Auxiliar","Administración - Secretariado","Hace 1 semana ","Buscamos administrativa/o para área logística, con experiencia en administración en general, con secundaria completa, Conocimiento de calles y referencias  ...","montevideo",2019-02-20 00:14:17,"
            Buscamos administrativa/o para área logística, con experiencia en administración
en general, con secundaria completa, Conocimiento de calles y referencias comprobables.        ","
            Buscamos administrativa/o para área logística, con experiencia en administración
en general, con secundaria completa, Conocimiento de calles y referencias comprobables.        ","
                                Experiencia de 1 año en el área de Administración - secretariado."
"/anuncio/administrativo-55v6h","ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 4 días "," ADMINISTRATIVO/ A con conocimiento de Exel, experiencia minima 2 años, lunes a viernes 4 horas diarias ( vespertino), zona Solimar.","montevideo",2019-02-20 00:14:17,"
            ADMINISTRATIVO/ A con conocimiento de Exel, experiencia minima 2 años, lunes a viernes 4 horas diarias ( vespertino), zona Solimar.        ","
                    ",NA
"/anuncio/administrativo-a-jt2p5","ENCARGADO DE TALLER DE CHAPA Y PINTURA","Importante empresa","Supervisor / Encargado","Producción","Hace 1 mes ","Funciones y responsabilidades Controlar productividad de las reparaciones y manejo de personal Presupuestos de reparaciones de los vehículos a reparar. Con ...","montevideo",2019-02-20 00:14:17,"
            Requisitos
•	Manejo de programas: Office , Windows Xp a nivel intermedio, Outlook y programas de gestión.        ","
            Funciones y responsabilidades
Controlar productividad de las reparaciones y manejo de personal
Presupuestos de reparaciones de los vehículos a reparar.
Conocimiento de la plaza: compañías de seguros, importadores y proveedores de repuestos.
Excelente atención con el público. 
Disponibilidad horaria.
Persona proactiva y responsable.
Enviar postulación con foto.        ",NA
"/anuncio/administrativo-a-mm7ay","ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 2 semanas "," Con experiencia en Wincont Memory","montevideo",2019-02-20 00:14:17,"
            Con experiencia en Wincont Memory        ","
                    ",NA
"/anuncio/administrativo-a-qzz8j","ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 6 días "," ADMINISTRATIVO/A para Servicio Oficial Automotriz, se solicita con experiencia, referencias comprobables, proactividad. Enviar CV detallando Ref. 1245-1 ","montevideo",2019-02-20 00:14:17,"
            ADMINISTRATIVO/A para Servicio Oficial Automotriz, se solicita con experiencia, referencias comprobables, proactividad. Enviar CV detallando Ref. 1245-1         ","
                    ",NA
"/anuncio/administrativo-a-zt88q","ADMINISTRATIVO/A",NA,"Auxiliar","Administración - Secretariado","Hace 1 semana "," ADMINISTRATIVO/A para Servicio Oficial Automotriz, se solicita con experiencia, referencias comprobables, proactividad. Enviar CV detallando Ref. 1245-1 ","montevideo",2019-02-20 00:14:17,"
            ADMINISTRATIVO/A para Servicio Oficial Automotriz, se solicita con experiencia, referencias comprobables, proactividad. Enviar CV detallando Ref. 1245-1         ","
                    ",NA
"/anuncio/administrativo-contable-3vjdn","ADMINISTRATIVO CONTABLE","ADMINISTRATIVO CONTABLE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 4 semanas ","LIQUIDACIONES , CUENTAS CORRIENTES ,CONTROL DE PAGOS , GESTIÓN DE COBRO , ATENCIÓN TELEFÓNICA , ENTRE OTRAS TAREAS ADMINISTRATIVAS CONTABLES Dominio de in ...","montevideo",2019-02-20 00:14:17,"
            LIQUIDACIONES , CUENTAS CORRIENTES ,CONTROL DE PAGOS , GESTIÓN DE COBRO ,
Formación Técnica EDA o UTU en Administración y Contabilidad.        ","
            LIQUIDACIONES , CUENTAS CORRIENTES ,CONTROL DE PAGOS , GESTIÓN DE COBRO , ATENCIÓN TELEFÓNICA , ENTRE OTRAS TAREAS ADMINISTRATIVAS CONTABLES
Dominio de informática, Word, Outlook Y en especial Excel.
MAYOR DE 28 AÑOS 
PUNTUAL RESPONSABLE 
HORARIO LABORAL DE LUNES A VIERNES DE 10:30 A 19:00 HS.        ","
                Bachillerato secundaria en contabilidad.                                Manejo de programas:Excel a intermedio."
"/anuncio/administrativo-contable-78b6j","ADMINISTRATIVO CONTABLE","Empresa de Frutas y Verduras","Asistente","Finanzas - Contabilidad - Auditoria","Hace 2 semanas ","Será único miembro de Administración, realizando las tareas Administrativas y contables. Reporta el jefe de la empresa y al estudio contable.  -Emisión y r ...","montevideo",2019-02-20 00:14:17,"
            Tiene a cargo la responsabilidad de la gestión personal  del área Administrativa contable de la empresa, por dicho motivo se necesita una persona con experiencia, competencia y responsable en su trabajo, ordenada y metódica. 
Horario Laboral de Lunes a Sábado de  05:00 Am a 13 Pm , en una empresa ubicada dentro del Mercado Modelo de Montevideo.
Edad 23 a 35 años.        ","
            Será único miembro de Administración, realizando las tareas Administrativas y contables. Reporta el jefe de la empresa y al estudio contable. 
-Emisión y registro contable de facturas, notas de crédito, remitos y recibos de cobranza, facturas de compras, importaciones, experiencia en facturación electronica.
- Gestión de cobranza (envío de estados de cuenta/armado de saldos por deudor)
- Gestión de Acreedores
- Pago a proveedores
- Coordinación de depósitos de cobranza y cheques diferidos, con su registro en el sistema
LA PERSONA: 
-Nivel Terciario en curso (Cr. Público cursando 3er año), Licenciado en Administración, EDA. 
- Mínimo un año de experiencia de formación administrativa, conocimientos contables
- Manejo avanzado de herramientas informáticas,
- Curso de EXCEL AVANZADO, ser valorado. 
- Conocimientos de ingles, sera valorado.        ","
                Universitario en economía.                Experiencia de 1 año en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Excel a avanzado.                Idioma Inglés a intermedio."
"/anuncio/administrativo-contable-ref-1-anrgq","ADMINISTRATIVO  - CONTABLE (REF 1)","MOLINS & ASOCIADOS BIENES RAÍCES","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 semana "," ¿Sos estudiante de CCEE o tenés formación en Administración y Contabilidad? ¿Querés sumarte a una empresa en crecimiento? Si además sos proactivo, te gu ...","montevideo",2019-02-20 00:14:17,"
            ¿Sos estudiante de CCEE o tenés formación en Administración y Contabilidad?
¿Querés sumarte a una empresa en crecimiento?
Si además sos proactivo, te gusta el trabajo en equipo, tenés buena capacidad de análisis y buen nivel de relacionamiento interpersonal, entonces no dudes y postulate!
Te ofrecemos un trabajo de medio horario, de lunes a viernes, para realizar tareas administrativo contables, en un entorno de respeto y colaboración.
Con Posibilidad en el corto plazo de horario completo.
Se valora  indicar aspiraciones salariales. 
Somos una pujante empresa focalizada en negocios inmobiliarios, administración de propiedades y afines. ","
                    ",NA
